,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
65,손수제치킨,서울특별시 광진구 군자로 131,치킨 / 호프 / 펍,만원-2만원,1,
66,마쯔리,서울특별시 광진구 아차산로33길 43,치킨 / 호프 / 펍,만원-2만원,1,
67,파도치킨호프,서울특별시 광진구 광나루로24길 31-7,치킨 / 호프 / 펍,만원-2만원,1,
68,투다리,서울특별시 광진구 자양로13길 104,일반 주점,만원-2만원,1,
69,노크,서울특별시 광진구 동일로22길 89 2F,일반 주점,만원-2만원,1,
70,밤바라밤,서울특별시 광진구 면목로 67-4 1F,일반 주점,만원-2만원,1,
71,만경상회,서울특별시 광진구 동일로22길 40 ,일반 주점,만원-2만원,1,
72,불난맥주,서울특별시 광진구 능동로 365,일반 주점,만원-2만원,1,
73,강변역포장마차8번,서울특별시 광진구 광나루로56길 86,전통 주점 / 포차,만원-2만원,2,
74,매드밤,서울특별시 광진구 동일로22길 57 3F,칵테일 / 와인,만원-2만원,2,
75,스몰포차훈,서울특별시 광진구 동일로26길 62,전통 주점 / 포차,만원-2만원,1,
76,신통치킨,서울특별시 광진구 능동로16길 42,치킨 / 호프 / 펍,만원-2만원,1,
77,악당,서울특별시 광진구 동일로24길 23 1F,일반 주점,만원-2만원,1,
78,올리브집,서울특별시 광진구 면목로17길 30  1F,칵테일 / 와인,만원-2만원,1,
79,안식,서울특별시 광진구 구의로 32-1 1F,일반 주점,만원-2만원,1,
80,모던잡방,서울특별시 광진구 아차산로57길 10 1F,일반 주점,만원-2만원,1,
81,바라보다,서울특별시 광진구 면목로 183 1F,일반 주점,만원-2만원,1,
82,아일랜드유끼,서울특별시 광진구 동일로22길 63,치킨 / 호프 / 펍,만원-2만원,1,
83,술,서울특별시 광진구 아차산로38길 7 1F,일반 주점,만원-2만원,1,
84,밀회관,서울특별시 광진구 아차산로33길 52,치킨 / 호프 / 펍,만원-2만원,1,
85,도심지,서울특별시 광진구 능동로 165 B1,칵테일 / 와인,만원-2만원,2,
86,제주올레포차,서울특별시 광진구 능동로19길 7,일반 주점,만원-2만원,1,
87,와포차,서울특별시 광진구 동일로24길 70,전통 주점 / 포차,만원-2만원,1,
