,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
818,범마하노이,서울특별시 성동구 연무장5가길 20-1,베트남 음식,만원 미만,4,
819,송흥,서울특별시 성동구 상원길 82 광성빌딩 1F,베트남 음식,만원 미만,4,
820,하노이별,서울특별시 성동구 행당로 125-4,베트남 음식,만원 미만,1,
821,타이인플레이트,서울특별시 성동구 사근동8길 3 우리빌딩,태국 음식,만원 미만,8,
822,포사이공 베트남쌀국수,서울특별시 성동구 왕십리로 221-5,베트남 음식,만원 미만,3,
823,도르리바게트,서울특별시 성동구 금호로3가길 3,베트남 음식,만원 미만,4,
824,퍼응언쌀국수,서울특별시 성동구 상원길 17,베트남 음식,만원 미만,4,
825,포레스트,서울특별시 성동구 왕십리로 410,베트남 음식,만원 미만,1,
826,타코마이너,서울특별시 성동구 뚝섬로 358 1F,남미 음식,만원 미만,4,
827,미분당,서울특별시 성동구 왕십리로 410 j동  b102호,베트남 음식,만원 미만,3,
828,라까예,서울특별시 성동구 서울숲2길 19-18,남미 음식,만원 미만,1,
829,쑤쑤타이,서울특별시 성동구 상원1길 12 1F,태국 음식,만원 미만,1,
830,베트남쌀롱,서울특별시 성동구 아차산로7길 14,베트남 음식,만원 미만,1,
831,소울타코,서울특별시 성동구 마조로 25,남미 음식,만원 미만,1,
832,리틀방콕,서울특별시 성동구 왕십리로 410 센트라스상가 G동 106호,태국 음식,만원 미만,1,
833,은준쌀국수,서울특별시 성동구 왕십리로5길 9-2 2F,베트남 음식,만원 미만,1,
834,바오서울,서울특별시 성동구 연무장길 110 103호,다국적 아시아 음식,만원 미만,1,
835,베트남쌀국수남사이곤,서울특별시 성동구 왕십리로21가길 1,베트남 음식,만원 미만,1,
836,따끼압,서울특별시 성동구 아차산로7길 28 성수쇼핑센타,베트남 음식,만원 미만,1,
837,반미3.5,서울특별시 성동구 사근동길 60 ,베트남 음식,만원 미만,1,
838,에머이,서울특별시 성동구 왕십리광장로 17 4F,베트남 음식,만원 미만,1,
839,포리틀베트남,서울특별시 성동구 무학로6길 50 성동삼성쉐르빌 165호,베트남 음식,만원 미만,1,
840,차만다,서울특별시 성동구 서울숲2길 28-12,세계음식 기타,만원-2만원,10,4.5
841,하노이102,서울특별시 성동구 서울숲6길 18,베트남 음식,만원-2만원,51,4.5
842,와하카,서울특별시 성동구 성수일로12길 29,남미 음식,만원-2만원,55,4.4
843,쓰리오브어스,서울특별시 성동구 연무장길 41-18,다국적 아시아 음식,만원-2만원,15,3.9
844,꾸아,서울특별시 성동구 서울숲4길 26-24 B1,베트남 음식,만원-2만원,25,3.9
845,인디카,서울특별시 성동구 성수이로14길 14 1F,인도 음식,만원-2만원,10,3.9
846,녹마이,서울특별시 성동구 왕십리로14길 18 102호,태국 음식,만원-2만원,27,3.8
847,갓잇,서울특별시 성동구 왕십리로10길 10 2F,남미 음식,만원-2만원,16,3.8
848,프란츠카프카,서울특별시 성동구 왕십리로 311-1 B1,세계음식 기타,만원-2만원,5,
849,마하차이,서울특별시 성동구 왕십리로 94 2F,태국 음식,만원-2만원,5,
850,에디션덴마크,서울특별시 성동구 뚝섬로 327 1F,세계음식 기타,만원-2만원,2,
851,까르핀초,서울특별시 성동구 성덕정길 130 1F,세계음식 기타,만원-2만원,2,
852,메콩타이,서울특별시 성동구 아차산로 103 영동테크노타워 102호,베트남 음식,만원-2만원,1,
853,겐지스,서울특별시 성동구 사근동길 6,인도 음식,만원-2만원,1,
854,포로이,서울특별시 성동구 마장로 137 텐즈힐몰 2F 120호,베트남 음식,만원-2만원,3,
855,도쎄멕시칸,서울특별시 성동구 왕십리로 58  서울숲포휴 104호,남미 음식,만원-2만원,2,
856,띠띠쌀국수,서울특별시 성동구 무학로6길 50 2F 1-2호,베트남 음식,만원-2만원,1,
857,포맨스,서울특별시 성동구 서울숲4길 22-1,베트남 음식,만원-2만원,2,
858,에머이,서울특별시 성동구 성수이로 117,베트남 음식,만원-2만원,6,
859,타이로띠,서울특별시 성동구 왕십리로4길 26-12 2F,베트남 음식,만원-2만원,1,
860,아라홈그라운드,서울특별시 성동구 한림말길 22-20,다국적 퓨전,만원-2만원,1,
861,나마스테,서울특별시 성동구 왕십리로 241,인도 음식,만원-2만원,1,
862,포메인,서울특별시 성동구 서울숲2길 32-14 갤러리아포레,베트남 음식,만원-2만원,2,
863,시장파크,서울특별시 성동구 왕십리로21길 19,다국적 퓨전,만원-2만원,1,
864,하노이별,서울특별시 성동구 왕십리로 50 2F,베트남 음식,만원-2만원,1,
865,그린치앙마이,서울특별시 성동구 서울숲2길 11-12,태국 음식,만원-2만원,1,
866,포몬스,서울특별시 성동구 한림말길 56,베트남 음식,만원-2만원,2,
867,타논55,서울특별시 성동구 연무장5가길 7 현대테라스타워 109호,태국 음식,만원-2만원,1,
868,NUUY,서울특별시 성동구 독서당로 322,세계음식 기타,2만원-3만원,10,3.0
869,타께리아 엘 몰리노,서울특별시 성동구 서울숲2길 19-18 1F,남미 음식,4만원 이상,10,4.1
870,연어왕국,서울특별시 성동구 왕십리로21길 11,뷔페,만원-2만원,5,
871,프롤라,서울특별시 성동구 연무장17길 5 1F,카페 / 디저트,만원 미만,36,4.6
872,로우커피스탠드,서울특별시 성동구 왕십리로4길 28-2 1F,카페 / 디저트,만원 미만,75,4.6
873,발렁스,서울특별시 성동구 성수일로4길 49-1,카페 / 디저트,만원 미만,46,4.5
874,당도,서울특별시 성동구 왕십리로 80 2F,카페 / 디저트,만원 미만,48,4.5
875,센터커피,서울특별시 성동구 서울숲2길 28-11,카페 / 디저트,만원 미만,110,4.4
876,소소하게,서울특별시 성동구 성덕정길 27,카페 / 디저트,만원 미만,10,4.4
