,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
62,델비노,서울특별시 광진구 워커힐로 177 비스타 워커힐 1F,이탈리안,3만원-4만원,6,
63,C156,서울특별시 광진구 동일로 156 B1,이탈리안,2만원-3만원,5,
64,어라운드 자양,서울특별시 광진구 능동로6길 14,이탈리안,만원-2만원,8,
65,브네,서울특별시 광진구 군자로 70,이탈리안,만원-2만원,1,
66,노떼,서울특별시 광진구 천호대로111길 44 1F,이탈리안,만원-2만원,2,
67,매드포갈릭,서울특별시 광진구 아차산로 272 스타시티 B1,패밀리 레스토랑,2만원-3만원,4,
68,엘루이비스트로,서울특별시 광진구 아차산로33길 35,이탈리안,2만원-3만원,3,
69,파쏘,서울특별시 광진구 군자로 174 1F,퓨전 양식,만원-2만원,3,
70,카페22,서울특별시 광진구 아차산로31길 54 2F,이탈리안,만원-2만원,3,
71,구라파 살롱,서울특별시 광진구 군자로 35,퓨전 양식,만원-2만원,1,
72,마냐나,서울특별시 광진구 광나루로 604 진넥스베르디엠빌딩,스테이크 / 바베큐,만원-2만원,7,
73,아마노,서울특별시 광진구 자양로39길 20 ,이탈리안,만원-2만원,6,
74,옐로우버거,서울특별시 광진구 아차산로 200 커먼그라운드 스트릿마켓 3F,브런치 / 버거 / 샌드위치,만원-2만원,2,
75,르빠니에블루,서울특별시 광진구 능동로 149-1,프랑스 음식,4만원 이상,2,
76,비스크,서울특별시 광진구 능동로 372 창원빌딩 1F,이탈리안,2만원-3만원,1,
77,쿡더브레드,서울특별시 광진구 천호대로 521 호텔 더디자이너스 건대,이탈리안,만원-2만원,1,
78,후문카페,서울특별시 광진구 능동로36길 183,브런치 / 버거 / 샌드위치,만원-2만원,3,
79,장미술상,서울특별시 광진구 아차산로31길 3-6 장미술상,퓨전 양식,만원-2만원,2,
80,데스티노,서울특별시 광진구 능동로13길 6 2F,이탈리안,만원-2만원,5,
81,버거비,서울특별시 광진구 아차산로 463 1F,브런치 / 버거 / 샌드위치,만원-2만원,3,
82,스테이크어스,서울특별시 광진구 아차산로 243 한림타워 2F,스테이크 / 바베큐,2만원-3만원,1,
83,낙원스낵,서울특별시 광진구 동일로22길 55 1F,기타 양식,만원-2만원,5,
84,오빠네,서울특별시 광진구 능동로13길 27 B1,이탈리안,만원-2만원,1,
85,세삐올라,서울특별시 광진구 동일로30길 41,기타 양식,만원-2만원,2,
86,오포케,서울특별시 광진구 능동로 117  1F,기타 양식,만원-2만원,1,
87,Fuocous,서울특별시 광진구 뚝섬로33길 34  1F,기타 양식,만원-2만원,1,
88,아웃백스테이크하우스,서울특별시 광진구 능동로 90 스타시티몰 스타존 2F,패밀리 레스토랑,만원-2만원,2,
89,퀸즈블랙,서울특별시 광진구 동일로20길 106 1F,브런치 / 버거 / 샌드위치,만원-2만원,3,
90,피자헛,서울특별시 광진구 아차산로 197,이탈리안,만원-2만원,2,
91,미스터피자,서울특별시 광진구 광나루로 416,패밀리 레스토랑,2만원-3만원,2,
92,헬스클럽 샐러드요거트,서울특별시 광진구 광나루로12길 6 1F,기타 양식,만원-2만원,1,
93,도미노피자,서울특별시 광진구 아차산로 312,기타 양식,만원-2만원,1,
94,라프리스카,서울특별시 광진구 면목로 4 1F,퓨전 양식,만원-2만원,1,
95,뉴욕야시장,서울특별시 광진구 능동로 298 1F,퓨전 양식,만원-2만원,1,
96,팀스쿡,서울특별시 광진구 광나루로50길 10,이탈리안,만원-2만원,1,
97,램스타,서울특별시 광진구 아차산로31길 23,스테이크 / 바베큐,만원-2만원,1,
98,210도씨,서울특별시 광진구 능동로13길 34 2F,스테이크 / 바베큐,만원-2만원,1,
