,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
277,크래프트혜화,서울특별시 종로구 대학로9길 28,기타 양식,만원-2만원,2,
278,오도레D,서울특별시 종로구 대학로9길 22-3,이탈리안,만원-2만원,3,
279,서울프랑스,서울특별시 종로구 대학로12길 53 3F,프랑스 음식,만원-2만원,6,
280,쌀레에뻬뻬,서울특별시 종로구 대학로8가길 93,기타 양식,만원-2만원,4,
281,봉심식당,서울특별시 종로구 대학로11길 38-23 B1,이탈리안,만원-2만원,1,
282,마녀주방,서울특별시 종로구 대명길 18,이탈리안,만원-2만원,3,
283,비스트로 주라,서울특별시 종로구 동숭길 50 1F,이탈리안,만원-2만원,4,
284,맥덕스,서울특별시 종로구 성균관로 25-9,기타 양식,만원-2만원,5,
285,몬스터피자,서울특별시 종로구 대학로11길 39 영성빌딩,기타 양식,만원-2만원,5,
286,유캔하이,서울특별시 종로구 창경궁로 246-3  1F,브런치 / 버거 / 샌드위치,만원-2만원,3,
287,구스토랩,서울특별시 종로구 대학로10길 15-11 2F,이탈리안,만원-2만원,2,
288,삐꼴로,서울특별시 종로구 성균관로6길 26,이탈리안,만원-2만원,3,
289,로그,서울특별시 종로구 창경궁로29길 3  1F,브런치 / 버거 / 샌드위치,만원-2만원,1,
290,더키친750,서울특별시 종로구 대학로8가길 80 2F,이탈리안,만원-2만원,6,
291,이태리문,서울특별시 종로구 대학로12길 21,이탈리안,만원-2만원,1,
292,파파존스,서울특별시 종로구 대학로 75 2F,기타 양식,만원-2만원,1,
293,그리너샐러드,서울특별시 종로구 동숭길 64 1F,기타 양식,만원-2만원,1,
294,장,서울특별시 종로구 대학로10길 15-11,이탈리안,만원-2만원,1,
295,디마떼오,서울특별시 종로구 동숭길 29,이탈리안,2만원-3만원,10,3.6
296,혜화동다이닝,서울특별시 종로구 창경궁로26길 37-4,퓨전 양식,2만원-3만원,9,
297,아시안테이블,서울특별시 종로구 성균관로3길 11 1F,다국적 아시아 음식,만원 미만,11,4.0
298,니로사레스토랑,서울특별시 종로구 동숭길 43,인도 음식,만원 미만,8,3.8
299,도스타코스,서울특별시 종로구 창경궁로29길 5 1F,남미 음식,만원 미만,18,3.7
300,미분당,서울특별시 종로구 창경궁로 234,베트남 음식,만원 미만,15,3.1
301,쿰피르스테이크,서울특별시 종로구 낙산길 7 1F,세계음식 기타,만원 미만,3,
302,명륜쌀국수,서울특별시 종로구 명륜길 58,베트남 음식,만원 미만,5,
303,미스사이공,서울특별시 종로구 동숭길 55 1F,베트남 음식,만원 미만,2,
304,작은비엣,서울특별시 종로구 창경궁로 266 1F,베트남 음식,만원 미만,1,
305,화화담,서울특별시 종로구 대학로11길 38-3,베트남 음식,만원 미만,1,
306,포응온,서울특별시 종로구 혜화로16길 5 B01,베트남 음식,만원 미만,1,
307,뎁짜이,서울특별시 종로구 대학로11길 41-4,베트남 음식,만원-2만원,61,4.3
308,소친친,서울특별시 종로구 대명길 39-9,다국적 아시아 음식,만원-2만원,62,4.2
309,깔리,서울특별시 종로구 대학로11길 43 명륜4가 171번지,인도 음식,만원-2만원,144,4.1
310,구스타파스,서울특별시 종로구 창경궁로 258 2F,세계음식 기타,만원-2만원,19,3.7
311,페르시안궁전,서울특별시 종로구 성균관로6길 9 1F,인도 음식,만원-2만원,19,3.4
312,머노까머나,서울특별시 종로구 창경궁로 236 이화빌딩 2F,인도 음식,만원-2만원,12,3.4
313,에머이,서울특별시 종로구 대학로10길 26,베트남 음식,만원-2만원,13,3.2
314,고부기,서울특별시 종로구 동숭길 76,남미 음식,만원-2만원,4,
315,반포식스,서울특별시 종로구 대학로12길 53,베트남 음식,만원-2만원,4,
316,포로이,서울특별시 종로구 동숭길 101,베트남 음식,만원-2만원,3,
317,알바이신,서울특별시 종로구 혜화로 18,세계음식 기타,만원-2만원,3,
318,엉터리생고기,서울특별시 종로구 대명길 22 3F,뷔페,만원-2만원,2,
319,건강한빵,서울특별시 종로구 성균관로1길 6-6,베이커리,만원 미만,52,4.3
320,어쩌다산책,서울특별시 종로구 동숭길 101 B1,카페 / 디저트,만원 미만,25,4.3
321,라뚜셩트,서울특별시 종로구 동숭4길 30-3,카페 / 디저트,만원 미만,52,4.2
322,Mrd,서울특별시 종로구 성균관로7길 32 1F,카페 / 디저트,만원 미만,12,4.2
323,카페키이로,서울특별시 종로구 창경궁로26길 41-3 2F,카페 / 디저트,만원 미만,35,4.1
324,드엠,서울특별시 종로구 동순라길 126-3 5F,카페 / 디저트,만원 미만,16,4.1
325,보통의,서울특별시 종로구 동숭길 51 1F,카페 / 디저트,만원 미만,21,4.1
326,커피한약방,서울특별시 종로구 동숭2길 9,카페 / 디저트,만원 미만,9,4.1
327,헤이스윗,서울특별시 종로구 낙산길 21,베이커리,만원 미만,7,4.1
328,해마티룸,서울특별시 종로구 창경궁로 283-1,카페 / 디저트,만원 미만,25,4.0
329,온혜화,서울특별시 종로구 대학로12길 80 1F,베이커리,만원 미만,33,4.0
330,학림커피,서울특별시 종로구 대학로9길 23,카페 / 디저트,만원 미만,13,4.0
331,동숭동커피,서울특별시 종로구 동숭3길 6-4 1F,카페 / 디저트,만원 미만,12,4.0
332,학림다방,서울특별시 종로구 대학로 119 2F,카페 / 디저트,만원 미만,15,3.9
333,블루룸,서울특별시 종로구 대명1길 16-7 1F,카페 / 디저트,만원 미만,62,3.9
334,개뿔,서울특별시 종로구 낙산성곽서1길 18-2,카페 / 디저트,만원 미만,29,3.9
335,하이제씨,서울특별시 종로구 동숭1길 12,카페 / 디저트,만원 미만,37,3.9
336,아뻬 서울,서울특별시 종로구 창경궁로35나길 1,카페 / 디저트,만원 미만,15,3.9
337,솔트24,서울특별시 종로구 동숭길 36,베이커리,만원 미만,16,3.9
338,서화커피,서울특별시 종로구 대학로9가길 8 1F,카페 / 디저트,만원 미만,13,3.9
339,마띠에르,서울특별시 종로구 대학로11길 41-6 1F,카페 / 디저트,만원 미만,13,3.9
340,메리그린,서울특별시 종로구 대학로11길 49 2F,카페 / 디저트,만원 미만,10,3.9
341,첫만남,서울특별시 종로구 대학로9길 12,카페 / 디저트,만원 미만,15,3.9
342,러셔스 스쿱스,서울특별시 종로구 대학로 128 1F,카페 / 디저트,만원 미만,5,3.8
343,도밍고팩토리,서울특별시 종로구 성균관로 15 2F,카페 / 디저트,만원 미만,10,3.7
344,카페 205도씨,서울특별시 종로구 성균관로4길 5,카페 / 디저트,만원 미만,10,3.7
345,비투프로젝트,서울특별시 종로구 동숭3길 6-6 1F,카페 / 디저트,만원 미만,12,3.7
346,오후홍콩,서울특별시 종로구 대학로9길 31-3,카페 / 디저트,만원 미만,6,3.7
347,스노브,서울특별시 종로구 대학로11길 12,카페 / 디저트,만원 미만,66,3.6
348,라콜롬브,서울특별시 종로구 대학로12길 83 아트원씨어터,카페 / 디저트,만원 미만,38,3.6
349,브알라 Cafe ,서울특별시 종로구 대학로12길 21 DCF대명문화공장,카페 / 디저트,만원 미만,10,3.6
350,카페혜화동,서울특별시 종로구 창경궁로26길 40 2F,카페 / 디저트,만원 미만,20,3.5
351,카페다오,서울특별시 종로구 대학로14길 19,카페 / 디저트,만원 미만,11,3.5
352,헤이줄리,서울특별시 종로구 동순라길 108,카페 / 디저트,만원 미만,7,3.4
353,낫컴플리트,서울특별시 종로구 성균관로 12-5 2F,카페 / 디저트,만원 미만,15,3.4
354,타셴,서울특별시 종로구 동숭길 113 1F,카페 / 디저트,만원 미만,14,3.4
355,Chillin,서울특별시 종로구 대학로11길 41-8,카페 / 디저트,만원 미만,14,3.4
356,두채,서울특별시 종로구 율곡로13가길 8,베이커리,만원 미만,10,3.4
357,가비아노,서울특별시 종로구 대학로 122 흥사단 2F,카페 / 디저트,만원 미만,9,3.3
358,조스바스켓,서울특별시 종로구 동숭길 86 2F,카페 / 디저트,만원 미만,14,3.2
359,빌리엔젤,서울특별시 종로구 대학로10길 24 스타리움빌딩,카페 / 디저트,만원 미만,10,3.0
360,릴리마를린,서울특별시 종로구 대학로9길 17,카페 / 디저트,만원 미만,10,2.9
361,정주카페,서울특별시 종로구 이화장1길 3 1F,카페 / 디저트,만원 미만,6,
362,별달밤,서울특별시 종로구 성균관로 38,카페 / 디저트,만원 미만,7,
363,프루스트,서울특별시 종로구 창경궁로26길 38-3,카페 / 디저트,만원 미만,15,
364,A Perfect Day 찡쪽바,서울특별시 종로구 성균관로 7-1,카페 / 디저트,만원 미만,3,
365,사흘,서울특별시 종로구 혜화로 16-1,카페 / 디저트,만원 미만,4,
366,삼원샏,서울특별시 종로구 대학로11길 9-3,카페 / 디저트,만원 미만,3,
367,타르트앤,서울특별시 종로구 동숭4길 7,카페 / 디저트,만원 미만,2,
368,모베터블루스,서울특별시 종로구 동숭4길 4,카페 / 디저트,만원 미만,7,
369,혜화동콩집,서울특별시 종로구 창경궁로 283,카페 / 디저트,만원 미만,3,
370,브라운에비뉴,서울특별시 종로구 혜화로3길 5 301동 112호,카페 / 디저트,만원 미만,5,
371,리드아트,서울특별시 종로구 율곡로 185 2F,카페 / 디저트,만원 미만,2,
372,설빙,서울특별시 종로구 대학로12길 21 1F,카페 / 디저트,만원 미만,8,
373,오드투디저트,서울특별시 종로구 동숭길 94 2F,카페 / 디저트,만원 미만,7,
374,모리셔스브라운,서울특별시 종로구 대학로 112 1F,카페 / 디저트,만원 미만,2,
375,타스카페,서울특별시 종로구 동숭길 117 2F,카페 / 디저트,만원 미만,8,
376,카페트레블,서울특별시 종로구 낙산3길 19-8,카페 / 디저트,만원 미만,4,
377,오리올,서울특별시 종로구 창경궁로33길 12,카페 / 디저트,만원 미만,5,
378,워너커피,서울특별시 종로구 동숭2길 2 1F,카페 / 디저트,만원 미만,3,
379,굽기,서울특별시 종로구 동숭3길 21,카페 / 디저트,만원 미만,3,
380,카페 마피,서울특별시 종로구 창경궁로26길 31 1F,카페 / 디저트,만원 미만,2,
381,팔공티,서울특별시 종로구 성균관로5길 9 1F,카페 / 디저트,만원 미만,1,
382,오아후,서울특별시 종로구 동순라길 100,베이커리,만원 미만,3,
383,슬로스텝,서울특별시 종로구 대학로8가길 89,카페 / 디저트,만원 미만,3,
384,닮,서울특별시 종로구 율곡로 199,카페 / 디저트,만원 미만,2,
385,라쿤카페꾸꾸네,서울특별시 종로구 대명길 26 기영빌딩,카페 / 디저트,만원 미만,1,
386,랑데자뷰,서울특별시 종로구 창경궁로34길 18-5,카페 / 디저트,만원 미만,4,
387,엘빈,서울특별시 종로구 창경궁로 271-1,카페 / 디저트,만원 미만,3,
388,오가다,서울특별시 종로구 대학로12길 15 1-2F,카페 / 디저트,만원 미만,3,
389,티랩제이,서울특별시 종로구 대학로9길 23-6  1F,카페 / 디저트,만원 미만,1,
390,인터미션,서울특별시 종로구 낙산2길 4-2  2F,카페 / 디저트,만원 미만,1,
391,일월일일,서울특별시 종로구 창경궁로 231 2F,카페 / 디저트,만원 미만,4,
392,아마스빈,서울특별시 종로구 대명길 37 1F,카페 / 디저트,만원 미만,2,
393,할리스커피,서울특별시 종로구 대명길 6,카페 / 디저트,만원 미만,1,
394,초교수카페,서울특별시 종로구 혜화로 6,카페 / 디저트,만원 미만,2,
395,코피발리,서울특별시 종로구 이화장1길 3,카페 / 디저트,만원 미만,1,
396,째즈스토리2,서울특별시 종로구 낙산길 42-8,카페 / 디저트,만원 미만,6,
397,위치스커피,서울특별시 종로구 혜화로3길 5 명륜주상복합아남,카페 / 디저트,만원 미만,2,
398,베네딕션,서울특별시 종로구 성균관로 73  1F,카페 / 디저트,만원 미만,2,
399,스트렝스커피,서울특별시 종로구 대학로 52,카페 / 디저트,만원 미만,1,
400,공차,서울특별시 종로구 대명길 4 1F,카페 / 디저트,만원 미만,7,
401,와플대학,서울특별시 종로구 대학로10길 11 1F,카페 / 디저트,만원 미만,3,
402,디커피,서울특별시 종로구 성균관로 3,카페 / 디저트,만원 미만,2,
403,무던,서울특별시 종로구 성균관로4길 3,카페 / 디저트,만원 미만,2,
404,카페일점오,서울특별시 종로구 명륜길 45-5,카페 / 디저트,만원 미만,2,
405,카페더블린,서울특별시 종로구 동숭4나길 5,카페 / 디저트,만원 미만,2,
406,코나헤이븐,서울특별시 종로구 성균관로 82 도광루미네스트 1F,카페 / 디저트,만원 미만,1,
407,카페달달,서울특별시 종로구 대학로11길 18,카페 / 디저트,만원 미만,1,
408,띵똥와플,서울특별시 종로구 성균관로 9-1,카페 / 디저트,만원 미만,2,
409,헤이커피,서울특별시 종로구 대학로11길 19-4,카페 / 디저트,만원 미만,2,
410,낙산길20,서울특별시 종로구 낙산길 20 1F,카페 / 디저트,만원 미만,2,
411,63도씨 와우앤크림,서울특별시 종로구 대학로12길 61,카페 / 디저트,만원 미만,1,
412,노모,서울특별시 종로구 이화장2길 22-3,카페 / 디저트,만원 미만,1,
413,베스킨라빈스,서울특별시 종로구 대학로 142,카페 / 디저트,만원 미만,1,
414,페이브,서울특별시 종로구 창경궁로 246 1-2F,베이커리,만원 미만,1,
415,에스프레소바오덕새,서울특별시 종로구 율곡로19길 57 1F,카페 / 디저트,만원 미만,1,
416,에그마카슈,서울특별시 종로구 대학로12길 13 청민빌딩 1F,카페 / 디저트,만원 미만,3,
417,카페랑솜,서울특별시 종로구 대학로11길 22,카페 / 디저트,만원 미만,3,
418,솔트24,서울특별시 종로구 창경궁로 236 이화빌딩 1F,베이커리,만원 미만,2,
419,우지커피,서울특별시 종로구 대학로 85,카페 / 디저트,만원 미만,2,
420,일리카페,서울특별시 종로구 창경궁로 285,카페 / 디저트,만원 미만,1,
421,어웨이크커피바,서울특별시 종로구 대학로14길 26-1,카페 / 디저트,만원 미만,2,
422,카페선선혜화,서울특별시 종로구 대학로11길 40 3F,카페 / 디저트,만원 미만,2,
423,유메미루,서울특별시 종로구 이화장길 26 대학로 예술마당,카페 / 디저트,만원 미만,1,
424,그림의맛,서울특별시 종로구 성균관로3길 9,카페 / 디저트,만원 미만,1,
425,아이엠아르띠스타,서울특별시 종로구 대학로8가길 129,카페 / 디저트,만원 미만,1,
426,CIRCA1950,서울특별시 종로구 창경궁로33길 15,카페 / 디저트,만원 미만,1,
427,대학로샵55,서울특별시 종로구 대학로5길 43,카페 / 디저트,만원 미만,1,
428,바람이살랑,서울특별시 종로구 창경궁로29길 35,카페 / 디저트,만원 미만,3,
429,뚜레쥬르,서울특별시 종로구 대명길 9 1F,베이커리,만원 미만,2,
430,갓식빵,서울특별시 종로구 대학로8가길 111,베이커리,만원 미만,2,
431,로벨리아듀 카페와인,서울특별시 종로구 동숭3길 6-2,카페 / 디저트,만원 미만,2,
432,로젤,서울특별시 종로구 창경궁로26길 33 1F,카페 / 디저트,만원 미만,2,
433,밀크공방,서울특별시 종로구 낙산4길 57,카페 / 디저트,만원 미만,1,
434,스타벅스,서울특별시 종로구 동숭길 110,카페 / 디저트,만원 미만,1,
435,프롬하츠커피,서울특별시 종로구 대학로 127 1F,카페 / 디저트,만원 미만,1,
436,카페 미뇽,서울특별시 종로구 대명길 17 1F,카페 / 디저트,만원 미만,1,
437,더스키앤커피,서울특별시 종로구 동숭길 55,카페 / 디저트,만원 미만,3,
438,탐앤탐스,서울특별시 종로구 동숭길 117,카페 / 디저트,만원 미만,1,
439,카퍼커피,서울특별시 종로구 혜화로9길 7,카페 / 디저트,만원 미만,1,
440,카페김쌤,서울특별시 종로구 성균관로 28,카페 / 디저트,만원 미만,1,
441,델라,서울특별시 종로구 성균관로 32,카페 / 디저트,만원 미만,1,
442,브루클린커피,서울특별시 종로구 대학로8가길 85 티오엠문화공간 1F,카페 / 디저트,만원 미만,1,
443,모노커피,서울특별시 종로구 대학로11길 32 1F,카페 / 디저트,만원 미만,1,
444,다비앙코,서울특별시 종로구 동숭길 123 드림아트센터 1F,카페 / 디저트,만원 미만,2,
445,빽다방,서울특별시 종로구 대학로 79-1,카페 / 디저트,만원 미만,1,
446,이화동,서울특별시 종로구 율곡로 212,카페 / 디저트,만원 미만,2,
447,대학로찐와플,서울특별시 종로구 대명길 32,카페 / 디저트,만원 미만,1,
448,소풍,서울특별시 종로구 명륜길 42,카페 / 디저트,만원 미만,1,
449,요거프레소,서울특별시 종로구 대학로 75,카페 / 디저트,만원 미만,1,
450,캔디와앨리스,서울특별시 종로구 명륜길 45,카페 / 디저트,만원 미만,1,
451,랭스터디카페,서울특별시 종로구 대학로10길 15-11 3F,카페 / 디저트,만원 미만,1,
452,카페테라피,서울특별시 종로구 낙산길 14 2F,카페 / 디저트,2만원-3만원,1,
453,인생의단맛,서울특별시 종로구 성균관로5가길 1 B1,칵테일 / 와인,만원 미만,25,3.8
454,오늘와인한잔,서울특별시 종로구 창경궁로 240-7 1F,칵테일 / 와인,만원 미만,8,
455,도리안그레이,서울특별시 종로구 대학로11길 27 B1,칵테일 / 와인,만원 미만,7,
456,봉구비어,서울특별시 종로구 대명1길 14,치킨 / 호프 / 펍,만원 미만,1,
457,타파스,서울특별시 종로구 성균관로 15-10,칵테일 / 와인,만원 미만,3,
458,프리트리,서울특별시 종로구 대학로11길 38-18,치킨 / 호프 / 펍,만원 미만,3,
459,브롱스,서울특별시 종로구 대학로11길 43 B1,치킨 / 호프 / 펍,만원 미만,1,
460,고래섬,서울특별시 종로구 창경궁로29길 39,일반 주점,만원 미만,1,
461,수도원,서울특별시 종로구 동숭3길 16 B1,칵테일 / 와인,만원-2만원,35,4.5
462,독일주택,서울특별시 종로구 대명1길 16-4,치킨 / 호프 / 펍,만원-2만원,70,4.3
463,대한맥주집,서울특별시 종로구 대학로11길 38-11 1F,치킨 / 호프 / 펍,만원-2만원,27,3.9
464,혜화몰트,서울특별시 종로구 대학로14길 18,치킨 / 호프 / 펍,만원-2만원,8,3.9
465,두두,서울특별시 종로구 동숭길 63 1F,전통 주점 / 포차,만원-2만원,9,3.6
466,우리의밤,서울특별시 종로구 창경궁로29길 3,칵테일 / 와인,만원-2만원,18,3.5
467,민들레처럼홀씨둘,서울특별시 종로구 동숭3길 33,전통 주점 / 포차,만원-2만원,13,3.4
468,반저,서울특별시 종로구 대학로8가길 56 동숭빌딩,일반 주점,만원-2만원,15,3.4
469,블루레인,서울특별시 종로구 율곡로 228 B1,칵테일 / 와인,만원-2만원,1,
470,서피동파,서울특별시 종로구 대명길 21-5,전통 주점 / 포차,만원-2만원,4,
471,대학로에취하다,서울특별시 종로구 동숭길 143,치킨 / 호프 / 펍,만원-2만원,4,
472,스페이스플라토,서울특별시 종로구 대명1길 20 2F,칵테일 / 와인,만원-2만원,3,
473,주자만루,서울특별시 종로구 율곡로 208,치킨 / 호프 / 펍,만원-2만원,3,
474,허그,서울특별시 종로구 대명1길 7 2F,일반 주점,만원-2만원,1,
475,명륜포차,서울특별시 종로구 대학로 135-3,전통 주점 / 포차,만원-2만원,8,
476,치치,서울특별시 종로구 대학로8가길 36,일반 주점,만원-2만원,5,
477,동화,서울특별시 종로구 대명1길 16-6 2F,일반 주점,만원-2만원,3,
478,코다차야,서울특별시 종로구 대학로12길 13,일반 주점,만원-2만원,5,
479,딱지치기,서울특별시 종로구 대학로 127-6,치킨 / 호프 / 펍,만원-2만원,1,
480,샘쿡별관,서울특별시 종로구 대명1길 16-18,칵테일 / 와인,만원-2만원,3,
481,피쉬앤그릴,서울특별시 종로구 대학로8가길 36,치킨 / 호프 / 펍,만원-2만원,2,
482,올디스,서울특별시 종로구 대명1길 16-25,칵테일 / 와인,만원-2만원,4,
483,동네별장,서울특별시 종로구 창경궁로 246-1,일반 주점,만원-2만원,1,
484,프루츠,서울특별시 종로구 대명길 40,일반 주점,만원-2만원,1,
485,돌아온김삿갓,서울특별시 종로구 대학로8가길 64,전통 주점 / 포차,만원-2만원,3,
486,맥주바켓,서울특별시 종로구 대명길 37 B1,치킨 / 호프 / 펍,만원-2만원,4,
487,단골손님,서울특별시 종로구 대학로12길 10,일반 주점,만원-2만원,3,
488,대학로실내포차,서울특별시 종로구 창경궁로 258-9,전통 주점 / 포차,만원-2만원,1,
489,똥고집,서울특별시 종로구 대학로12길 92 2F,일반 주점,만원-2만원,3,
490,시샤디오엠,서울특별시 종로구 성균관로 4-8 1F,칵테일 / 와인,만원-2만원,1,
491,맥썸,서울특별시 종로구 대명길 9,치킨 / 호프 / 펍,만원-2만원,1,
492,술밑,서울특별시 종로구 동숭3길 33,전통 주점 / 포차,만원-2만원,3,
493,오늘도 한잔,서울특별시 종로구 대명길 39-5 B1,칵테일 / 와인,만원-2만원,1,
494,고물상,서울특별시 종로구 대학로11길 38-6,치킨 / 호프 / 펍,2만원-3만원,10,3.9
495,어스름,서울특별시 종로구 동숭2길 7-4,칵테일 / 와인,2만원-3만원,5,
496,나무요일,서울특별시 종로구 창경궁로26길 39,칵테일 / 와인,2만원-3만원,5,
497,혜화랑,서울특별시 종로구 대학로14길 22-3,칵테일 / 와인,2만원-3만원,1,
498,야스미,서울특별시 종로구 대명길 39-10,일반 주점,2만원-3만원,2,
499,달빛마루,서울특별시 종로구 대학로11길 24-1,일반 주점,2만원-3만원,1,
500,천지주점,서울특별시 종로구 대학로11길 34-1 B1,전통 주점 / 포차,2만원-3만원,1,
501,소호17번지,서울특별시 종로구 동숭3길 16,칵테일 / 와인,2만원-3만원,1,
502,심야식당,서울특별시 종로구 대명길 39-5 1F,일반 주점,2만원-3만원,1,
