,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
120,셰프의국수전,서울특별시 서대문구 연세로2길 17,국수 / 면 요리,만원 미만,1,
121,은희네돈까스,서울특별시 서대문구 연세로2다길 58,기타 한식,만원 미만,1,
122,본도시락,서울특별시 서대문구 명물길 52,기타 한식,만원 미만,1,
123,이가네설렁탕,서울특별시 서대문구 연세로2가길 6,탕 / 찌개 / 전골,만원 미만,1,
124,자연담은화로,서울특별시 서대문구 연세로11길 29,고기 요리,만원 미만,3,
125,동대문엽기떡볶이,서울특별시 서대문구 연세로12길 28,기타 한식,만원 미만,2,
126,청진동해장국,서울특별시 마포구 신촌로 92 신촌카리스빌딩,탕 / 찌개 / 전골,만원 미만,3,
127,수연국수,서울특별시 서대문구 연세로7안길 7,국수 / 면 요리,만원 미만,5,
128,두손왕만두,서울특별시 서대문구 북아현로4길 2,기타 한식,만원 미만,1,
129,지니네컵밥,서울특별시 서대문구 연세로2다길 58,기타 한식,만원 미만,1,
130,대치영지,서울특별시 서대문구 성산로 519,닭 / 오리 요리,만원 미만,1,
131,김밥&라면,서울특별시 서대문구 북아현로 98 ,기타 한식,만원 미만,1,
132,포마토,서울특별시 서대문구 연세로5가길 8-6,기타 한식,만원 미만,1,
133,이나닭강정,서울특별시 서대문구 연세로4길 67,닭 / 오리 요리,만원 미만,3,
134,부자식당,서울특별시 서대문구 연세로7안길 39,한정식 / 백반 / 정통 한식,만원 미만,2,
135,장독대집밥,서울특별시 마포구 백범로1길 78,한정식 / 백반 / 정통 한식,만원 미만,2,
136,달곰삼삼,서울특별시 서대문구 북아현로 61 1F,닭 / 오리 요리,만원 미만,2,
137,남도밥상,서울특별시 서대문구 신촌로 11-5,한정식 / 백반 / 정통 한식,만원 미만,1,
138,신마포갈매기,서울특별시 서대문구 연세로7안길 14,고기 요리,만원 미만,1,
139,걸작떡볶이치킨,서울특별시 서대문구 성산로 406,기타 한식,만원 미만,1,
140,돈가마니,서울특별시 서대문구 연세로7안길 48,고기 요리,만원 미만,1,
141,마포돼지불백,서울특별시 서대문구 연대동문길 27-6,한정식 / 백반 / 정통 한식,만원 미만,1,
142,감나무집,서울특별시 마포구 대흥로8길 25 ,한정식 / 백반 / 정통 한식,만원 미만,1,
143,로봇김밥,서울특별시 서대문구 연세로 50-1 암병원 B1,기타 한식,만원 미만,1,
144,다미손칼국수,서울특별시 서대문구 성산로 537,국수 / 면 요리,만원 미만,3,
145,만나빈,서울특별시 서대문구 성산로 551,한정식 / 백반 / 정통 한식,만원 미만,2,
146,해물떡찜,서울특별시 서대문구 연세로7안길 2,해산물 요리,만원 미만,1,
147,민주네김밥,서울특별시 서대문구 신촌로11길 35,기타 한식,만원 미만,2,
148,면채반,서울특별시 서대문구 신촌로 83 현대백화점 신촌점 B1,국수 / 면 요리,만원 미만,1,
149,구이마을,서울특별시 서대문구 연세로7안길 10,고기 요리,만원 미만,1,
150,장군순두부,서울특별시 서대문구 연세로9길 10-6,탕 / 찌개 / 전골,만원 미만,2,
151,엄마손김밥,서울특별시 서대문구 이화여대5길 16 1F,기타 한식,만원 미만,1,
152,밥이답이다,서울특별시 서대문구 연세로 50 세브란스본관 3F,한정식 / 백반 / 정통 한식,만원 미만,1,
153,범벅치킨,서울특별시 서대문구 연세로7길 40,닭 / 오리 요리,만원 미만,1,
154,미삼식당,서울특별시 서대문구 연세로 4,한정식 / 백반 / 정통 한식,만원 미만,1,
155,떡군이네떡볶이홍대신촌점,서울특별시 서대문구 신촌로1길 9,기타 한식,만원 미만,1,
156,신촌1번지,서울특별시 마포구 신촌로 84,한정식 / 백반 / 정통 한식,만원 미만,1,
157,돌아온의정부부대찌개,서울특별시 서대문구 연세로5가길 8-3,탕 / 찌개 / 전골,만원 미만,3,
158,마포만두,서울특별시 서대문구 신촌로35길 10,기타 한식,만원 미만,3,
159,볶음쌈밥,서울특별시 서대문구 이화여대길 63 B1,한정식 / 백반 / 정통 한식,만원 미만,1,
160,쏙만두,서울특별시 서대문구 이화여대7길 29,기타 한식,만원 미만,1,
161,풍년칼국수,서울특별시 마포구 신촌로12가길 30-4,국수 / 면 요리,만원 미만,1,
162,김밥천국,서울특별시 마포구 고산2길 34-65,기타 한식,만원 미만,1,
163,육쌈냉면,서울특별시 서대문구 이화여대길 76,국수 / 면 요리,만원 미만,1,
164,배떡,서울특별시 서대문구 명물길 76-5,기타 한식,만원 미만,1,
165,이삭토스트,서울특별시 서대문구 신촌로 9,기타 한식,만원 미만,1,
166,별당비빔밥,서울특별시 서대문구 명물1길 2,한정식 / 백반 / 정통 한식,만원 미만,1,
167,죠스떡볶이,서울특별시 마포구 백범로 5 1F,기타 한식,만원 미만,1,
168,신전떡볶이,서울특별시 서대문구 이화여대1길 28,기타 한식,만원 미만,1,
169,돼지야놀자,서울특별시 마포구 백범로1길 8,탕 / 찌개 / 전골,만원 미만,1,
170,새벽별밥,서울특별시 서대문구 이화여대길 88-16,기타 한식,만원 미만,1,
171,용궁설렁탕,서울특별시 마포구 백범로 48,탕 / 찌개 / 전골,만원 미만,1,
172,홍두깨칼국수,서울특별시 마포구 백범로1길 10,국수 / 면 요리,만원 미만,1,
173,백순대본가새맛,서울특별시 서대문구 연세로11길 12 2F,탕 / 찌개 / 전골,만원 미만,1,
174,역전우동0410,서울특별시 서대문구 연세로 6,기타 한식,만원 미만,1,
175,영심이네원조감자탕,서울특별시 서대문구 연세로2길 25 ,탕 / 찌개 / 전골,만원 미만,1,
176,파인돈까스,서울특별시 서대문구 명물길 4  2F,기타 한식,만원 미만,1,
177,꼬망이,서울특별시 서대문구 북아현로 58,기타 한식,만원 미만,1,
178,청경관,서울특별시 서대문구 연세로 50-1,한정식 / 백반 / 정통 한식,만원 미만,1,
179,신촌이게분식,서울특별시 서대문구 신촌로 123,기타 한식,만원 미만,1,
180,인생이막창이네,서울특별시 서대문구 연세로7안길 51 1F,고기 요리,만원-2만원,17,4.4
181,한림돈가,서울특별시 서대문구 연세로7안길 16-4 1F,고기 요리,만원-2만원,90,4.3
