,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
49,장작집,서울특별시 마포구 월드컵북로6길 19,닭 / 오리 요리,만원-2만원,19,4.2
50,연남화로,서울특별시 마포구 성미산로 195,고기 요리,만원-2만원,8,4.2
51,연남제비,서울특별시 마포구 성미산로 186 1F,고기 요리,만원-2만원,5,4.2
52,영동감자탕,서울특별시 마포구 월드컵북로5길 17,탕 / 찌개 / 전골,만원-2만원,16,4.1
53,평화연남,서울특별시 마포구 동교로 254-1,탕 / 찌개 / 전골,만원-2만원,6,4.0
54,최사장네닭,서울특별시 마포구 연남로 4-1,닭 / 오리 요리,만원-2만원,19,3.9
55,탕탕,서울특별시 마포구 성미산로 97,퓨전 한식,만원-2만원,12,3.9
56,수라간,서울특별시 마포구 동교로38안길 3 1F,한정식 / 백반 / 정통 한식,만원-2만원,17,3.8
57,계목,서울특별시 마포구 성미산로29길 14,한정식 / 백반 / 정통 한식,만원-2만원,6,3.8
58,솔솥,서울특별시 마포구 동교로38길 35 B1 2-3호,한정식 / 백반 / 정통 한식,만원-2만원,19,3.7
59,레게치킨서울,서울특별시 마포구 양화로23길 16,닭 / 오리 요리,만원-2만원,23,3.7
60,히코리마을,서울특별시 마포구 동교로46길 42,한정식 / 백반 / 정통 한식,만원-2만원,8,3.7
61,숲길곱창,서울특별시 마포구 동교로 256 1F,고기 요리,만원-2만원,7,3.7
62,오복수산시장,서울특별시 마포구 성미산로 195,해산물 요리,만원-2만원,13,3.6
63,별양꾼,서울특별시 마포구 동교로 241,고기 요리,만원-2만원,11,3.6
64,풀뜯는돼지,서울특별시 마포구 동교로32길 7 1F,고기 요리,만원-2만원,5,3.5
65,청년닭발,서울특별시 마포구 동교로 218-1,닭 / 오리 요리,만원-2만원,17,3.4
66,시실리,서울특별시 마포구 성미산로 198,해산물 요리,만원-2만원,11,3.3
67,연남곱창타운,서울특별시 마포구 동교로 236,고기 요리,만원-2만원,8,3.3
68,배꼽시계,서울특별시 마포구 연남로 11,한정식 / 백반 / 정통 한식,만원-2만원,9,
69,돈코보쌈,서울특별시 마포구 월드컵북로6길 55,고기 요리,만원-2만원,4,
