,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
0,더뷔페,서울특별시 광진구 워커힐로 177 그랜드 워커힐 본관 2F,뷔페,4만원 이상,20,3.9
1,라구뜨,서울특별시 광진구 능동로 90,뷔페,2만원-3만원,9,3.9
2,테이스티마켓,서울특별시 광진구 아차산로 241 3F,뷔페,만원-2만원,2,
3,엉터리생고기,서울특별시 광진구 아차산로 218 2F,뷔페,만원-2만원,3,
4,스시오,서울특별시 광진구 능동로 141 2F,뷔페,만원-2만원,8,
5,애슐리퀸즈,서울특별시 광진구 광나루로56길 85 9F,뷔페,만원-2만원,2,
