,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
134,카페율콩,서울특별시 광진구 동일로30길 38 1F,카페 / 디저트,만원 미만,1,
135,랑데자뷰,서울특별시 광진구 아차산로31길 3,카페 / 디저트,만원 미만,4,
136,클렌치커피,서울특별시 광진구 뚝섬로 655 1F,카페 / 디저트,만원 미만,2,
137,사사이룸,서울특별시 광진구 광나루로 428 1F,카페 / 디저트,만원 미만,2,
138,라망카페,서울특별시 광진구 면목로 121-1,카페 / 디저트,만원 미만,1,
139,ORP HOUSE,서울특별시 광진구 능동로13길 44 2F,카페 / 디저트,만원 미만,1,
140,워커힐퍼스트,서울특별시 광진구 아차산로 639,카페 / 디저트,만원 미만,1,
141,이스트펜더스트릿,서울특별시 광진구 용마산로2길 6  102호,카페 / 디저트,만원 미만,1,
142,스타벅스,서울특별시 광진구 능동로 107,카페 / 디저트,만원 미만,4,
143,오늘도내일도,서울특별시 광진구 아차산로 403-6,카페 / 디저트,만원 미만,3,
144,블레이크커피,서울특별시 광진구 천호대로124길 20,카페 / 디저트,만원 미만,3,
145,에스프레소바시,서울특별시 광진구 아차산로 345 1F,카페 / 디저트,만원 미만,4,
146,밀내음단팥빵,서울특별시 광진구 능동로 68,베이커리,만원 미만,2,
147,안다미로팬케이크,서울특별시 광진구 군자로 19 1F,카페 / 디저트,만원 미만,3,
148,카페드노보,서울특별시 광진구 아차산로78길 157,카페 / 디저트,만원 미만,3,
149,그리네,서울특별시 광진구 동일로22길 117-7 1-2F,카페 / 디저트,만원 미만,3,
150,키즈커피,서울특별시 광진구 아차산로 397,카페 / 디저트,만원 미만,1,
151,와플그란데,서울특별시 광진구 군자로 111,카페 / 디저트,만원 미만,1,
152,탭플레이,서울특별시 광진구 면목로 131 1F,카페 / 디저트,만원 미만,2,
153,카페모든날,서울특별시 광진구 자양번영로11길 4-6,카페 / 디저트,만원 미만,2,
154,카페샛길,서울특별시 광진구 능동로 137-3 1F,카페 / 디저트,만원 미만,2,
155,카페구들,서울특별시 광진구 자양번영로3길 4 1F,카페 / 디저트,만원 미만,2,
156,뺑비,서울특별시 광진구 용마산로5길 8,베이커리,만원 미만,1,
157,카페올리브,서울특별시 광진구 능동로 445,카페 / 디저트,만원 미만,1,
158,카페폰스,서울특별시 광진구 아차산로 345 래미안프리미어팰리스 2F 222호,카페 / 디저트,만원 미만,1,
159,얌 커피로스터스,서울특별시 광진구 동일로 86,카페 / 디저트,만원 미만,1,
160,노란코끼리,서울특별시 광진구 아차산로 413,카페 / 디저트,만원 미만,1,
161,로스트체리,서울특별시 광진구 동일로20길 82 1F,카페 / 디저트,만원 미만,1,
162,소낙,서울특별시 광진구 자양번영로1길 24 1F,카페 / 디저트,만원 미만,1,
163,180커피로스터스,서울특별시 광진구 아차산로 200,카페 / 디저트,만원 미만,1,
164,라그랑우스,서울특별시 광진구 아차산로 345,베이커리,만원 미만,4,
165,카페시벳,서울특별시 광진구 능동로 95,카페 / 디저트,만원 미만,2,
166,빽다방,서울특별시 광진구 아차산로 220,카페 / 디저트,만원 미만,2,
167,할리스커피,서울특별시 광진구 광나루로 620,카페 / 디저트,만원 미만,4,
168,림벅와플,서울특별시 광진구 아차산로30길 26 건대CGV 1F,카페 / 디저트,만원 미만,3,
169,스테이어와일,서울특별시 광진구 광나루로37길 24 1F,카페 / 디저트,만원 미만,2,
170,뺑드램,서울특별시 광진구 뚝섬로 599 1F,베이커리,만원-2만원,20,3.9
171,더파빌리온,서울특별시 광진구 워커힐로 177 그랜드 워커힐 본관 1F,카페 / 디저트,만원-2만원,14,3.7
172,케이크를부탁해,서울특별시 광진구 능동로 137,카페 / 디저트,만원-2만원,5,
173,줄리앤몰리,서울특별시 광진구 뚝섬로59길 67 1F,카페 / 디저트,만원-2만원,3,
174,선자케이크,서울특별시 광진구 뚝섬로30길 41 1F,카페 / 디저트,만원-2만원,1,
175,팬더스윗,서울특별시 광진구 동일로22길 117-17,카페 / 디저트,만원-2만원,2,
