,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
36,우동연가,서울특별시 광진구 능동로19길 27,국수 / 면 요리,만원 미만,5,
37,알촌,서울특별시 광진구 능동로16길 48,한정식 / 백반 / 정통 한식,만원 미만,7,
38,청년다방,서울특별시 광진구 구의강변로 88-1,기타 한식,만원 미만,6,
39,찡떡,서울특별시 광진구 군자로 43,기타 한식,만원 미만,4,
40,담소사골순대,서울특별시 광진구 천호대로 799,탕 / 찌개 / 전골,만원 미만,4,
41,낙곱집,서울특별시 광진구 자양로5길 13,탕 / 찌개 / 전골,만원 미만,6,
42,무한정수제돈까스,서울특별시 광진구 군자로 102,기타 한식,만원 미만,4,
43,포크포크,서울특별시 광진구 동일로22길 117-16 1F,기타 한식,만원 미만,6,
44,고봉민김밥인,서울특별시 광진구 능동로 271,기타 한식,만원 미만,4,
45,육성회비,서울특별시 광진구 동일로24길 19,고기 요리,만원-2만원,46,4.4
46,남한강민물매운탕,서울특별시 광진구 동일로 150,해산물 요리,만원-2만원,10,4.4
47,환이네갈비살 (휴업중),서울특별시 광진구 동일로24길 70,고기 요리,만원-2만원,10,4.4
48,태천면옥,서울특별시 광진구 광장로 49,국수 / 면 요리,만원-2만원,23,4.3
49,계탄집,서울특별시 광진구 능동로 31,닭 / 오리 요리,만원-2만원,23,4.2
50,장인석닭한마리,서울특별시 광진구 자양로43길 49-6,닭 / 오리 요리,만원-2만원,6,4.2
51,고기굽는놈,서울특별시 광진구 아차산로31길 8,고기 요리,만원-2만원,6,4.1
52,민정식당,서울특별시 광진구 아차산로42길 41-4,탕 / 찌개 / 전골,만원-2만원,14,4.1
53,쭈꾸미킹,서울특별시 광진구 능동로13길 39 한아름쇼핑센터,해산물 요리,만원-2만원,18,4.0
54,뱃놈,서울특별시 광진구 광나루로19길 9,해산물 요리,만원-2만원,16,4.0
55,왕십리정곱창,서울특별시 광진구 능동로19길 5,고기 요리,만원-2만원,12,3.9
56,김돈이,서울특별시 광진구 아차산로 397,고기 요리,만원-2만원,5,3.9
57,최신족발,서울특별시 광진구 아차산로29길 63,고기 요리,만원-2만원,14,3.8
58,깍뚝,서울특별시 광진구 능동로19길 36,고기 요리,만원-2만원,22,3.8
59,순곱이네,서울특별시 광진구 동일로24길 93,고기 요리,만원-2만원,11,3.7
60,아웃닭,서울특별시 광진구 동일로22길 51,닭 / 오리 요리,만원-2만원,15,3.7
61,강릉엄지네꼬막집,서울특별시 광진구 아차산로 375,해산물 요리,만원-2만원,13,3.5
62,신사소곱창,서울특별시 광진구 아차산로31길 39,고기 요리,만원-2만원,30,3.4
63,바른치킨,서울특별시 광진구 아차산로29길 7,닭 / 오리 요리,만원-2만원,10,3.4
64,대한곱창,서울특별시 광진구 능동로36길 10,고기 요리,만원-2만원,12,3.1
65,가마로,서울특별시 광진구 동일로22길 100,고기 요리,만원-2만원,12,
66,열불날개,서울특별시 광진구 동일로24길 63,닭 / 오리 요리,만원-2만원,8,
67,하남돼지집,서울특별시 광진구 동일로22길 30,고기 요리,만원-2만원,7,
68,바나바나,서울특별시 광진구 동일로20길 72 1F,기타 한식,만원-2만원,7,
69,양촌리생삼겹살,서울특별시 광진구 아차산로 482,고기 요리,만원-2만원,7,
70,등촌샤브칼국수,서울특별시 광진구 용마산로 128,탕 / 찌개 / 전골,만원-2만원,5,
71,삼통치킨,서울특별시 광진구 아차산로 589,닭 / 오리 요리,만원-2만원,4,
72,봉추찜닭,서울특별시 광진구 아차산로 272 더샵스타시티,닭 / 오리 요리,만원-2만원,5,
73,진육식당,서울특별시 광진구 능동로 18,고기 요리,만원-2만원,9,
74,불난닭발,서울특별시 광진구 자양로18길 6,닭 / 오리 요리,만원-2만원,9,
75,울트라곱창,서울특별시 광진구 동일로24길 95-1,고기 요리,만원-2만원,6,
76,개미집,서울특별시 광진구 광나루로24길 25-4,해산물 요리,만원-2만원,8,
77,나루가온,서울특별시 광진구 아차산로78길 75,국수 / 면 요리,만원-2만원,12,
78,육회한연어,서울특별시 광진구 동일로22길 42,고기 요리,만원-2만원,8,
79,강쇠네,서울특별시 광진구 뚝섬로 535,고기 요리,만원-2만원,7,
80,화기애애,서울특별시 광진구 아차산로31길 16,고기 요리,만원-2만원,6,
81,광어2마리,서울특별시 광진구 아차산로29길 71,해산물 요리,만원-2만원,4,
82,대명소곱창,서울특별시 광진구 능동로 298,고기 요리,만원-2만원,6,
83,정선곤드레메밀집,서울특별시 광진구 능동로36길 186,한정식 / 백반 / 정통 한식,만원-2만원,6,
84,정통집,서울특별시 광진구 동일로24길 95 1F,고기 요리,만원-2만원,5,
85,영미오리탕,서울특별시 광진구 동일로60길 53 천수빌딩,닭 / 오리 요리,2만원-3만원,12,4.0
86,독도수산,서울특별시 광진구 뚝섬로23길 48,해산물 요리,2만원-3만원,7,
87,김덕후의곱창조,서울특별시 광진구 아차산로33길 21-4,고기 요리,2만원-3만원,5,
88,선장훅,서울특별시 광진구 동일로24길 38-1 1F,해산물 요리,3만원-4만원,7,4.3
89,명월관,서울특별시 광진구 워커힐로 177 비스타 워커힐 별관,고기 요리,4만원 이상,10,3.9
