,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
380,카페죠꽁드,서울특별시 종로구 삼청로 90-3,카페 / 디저트,만원 미만,5,
381,귀천,서울특별시 종로구 인사동14길 14,카페 / 디저트,만원 미만,3,
382,도채비도반한찻집,서울특별시 종로구 인사동길 45,카페 / 디저트,만원 미만,4,
383,오설록티하우스,서울특별시 종로구 삼청로 30,카페 / 디저트,만원 미만,6,
384,47번가찻집,서울특별시 종로구 인사동길 47-9,카페 / 디저트,만원 미만,3,
385,비밀정원,서울특별시 종로구 인사동길 30-1 2F,카페 / 디저트,만원 미만,6,
386,한경헌,서울특별시 종로구 창덕궁길 170,카페 / 디저트,만원 미만,3,
387,호중정원,서울특별시 종로구 삼청로2길 3-8 2F,카페 / 디저트,만원 미만,1,
388,밀키요,서울특별시 종로구 팔판길 33,카페 / 디저트,만원 미만,2,
389,카페 D_55,서울특별시 종로구 삼청로5길 5,카페 / 디저트,만원 미만,2,
390,관훈카페,서울특별시 종로구 인사동9길 10-1,카페 / 디저트,만원 미만,3,
391,티테라피,서울특별시 종로구 윤보선길 74,카페 / 디저트,만원 미만,6,
392,카페수요일,서울특별시 종로구 인사동길 36,카페 / 디저트,만원 미만,9,
393,카페포엠,서울특별시 종로구 북촌로5길 19-4,카페 / 디저트,만원 미만,8,
394,또옹카페,서울특별시 종로구 인사동길 44,카페 / 디저트,만원 미만,2,
395,월하보이,서울특별시 종로구 북촌로5길 26,카페 / 디저트,만원 미만,2,
396,카페브리진,서울특별시 종로구 삼청로 90-2 1F,카페 / 디저트,만원 미만,7,
397,옛찻집,서울특별시 종로구 인사동길 33-1,카페 / 디저트,만원 미만,3,
398,연,서울특별시 종로구 삼청로 84-3,카페 / 디저트,만원 미만,3,
399,카페이드라,서울특별시 종로구 윤보선길 18,카페 / 디저트,만원 미만,4,
400,테라로사,서울특별시 종로구 삼청로 30 국립현대미술관 서울관 1F,카페 / 디저트,만원 미만,4,
401,인사동찻집,서울특별시 종로구 인사동길 33-1,카페 / 디저트,만원 미만,1,
402,카페진선,서울특별시 종로구 삼청로 59,카페 / 디저트,만원 미만,5,
403,꽃담,서울특별시 종로구 인사동길 19-2 와담빌딩 2F,카페 / 디저트,만원 미만,1,
404,카페헐리우드,서울특별시 종로구 인사동9길 16,카페 / 디저트,만원 미만,1,
405,청호다원,서울특별시 종로구 우정국로 42,카페 / 디저트,만원 미만,1,
406,고디바,서울특별시 종로구 삼청로 112,카페 / 디저트,만원 미만,6,
407,커피인뜨락,서울특별시 종로구 삼청로 75-9,카페 / 디저트,만원 미만,3,
408,스몰하우스카페,서울특별시 종로구 율곡로1길 48,카페 / 디저트,만원 미만,2,
409,슬로우스테디클럽,서울특별시 종로구 삼청로5길 17,카페 / 디저트,만원 미만,3,
410,2134아멜리에,서울특별시 종로구 계동길 73-1,카페 / 디저트,만원 미만,2,
411,열시꽃,서울특별시 종로구 인사동길 42-8,카페 / 디저트,만원 미만,1,
412,고이커피,서울특별시 종로구 북촌로 64-2,카페 / 디저트,만원 미만,3,
413,카페엘엔,서울특별시 종로구 북촌로5나길 5,카페 / 디저트,만원 미만,3,
