,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
62,크을농,서울특별시 강북구 4.19로 91,한정식 / 백반 / 정통 한식,만원-2만원,3,
63,묵은지사랑,서울특별시 도봉구 도봉로164길 38,한정식 / 백반 / 정통 한식,만원-2만원,4,
64,일도씨닭갈비,서울특별시 강북구 도봉로10가길 8-13,닭 / 오리 요리,만원-2만원,6,
65,짱곱창,서울특별시 강북구 솔매로 117-1,고기 요리,만원-2만원,2,
66,채선당,서울특별시 도봉구 도봉로 533,탕 / 찌개 / 전골,만원-2만원,2,
67,미녀가든,서울특별시 강북구 한천로139나길 22,고기 요리,만원-2만원,1,
68,옹기꽃게장,서울특별시 도봉구 도봉산4가길 14-9,한정식 / 백반 / 정통 한식,만원-2만원,4,
69,갑식이네착한낙지,서울특별시 도봉구 도봉로150길 43 ESA단지상가,해산물 요리,만원-2만원,3,
70,올래철판곱창,서울특별시 도봉구 도봉로150다길 28 1F 102호,고기 요리,만원-2만원,3,
71,짚신매운갈비찜,서울특별시 강북구 월계로7나길 30-9 1F,고기 요리,만원-2만원,6,
72,누드곱창,서울특별시 도봉구 시루봉로6길 93,고기 요리,만원-2만원,3,
73,명인소곱창,서울특별시 도봉구 해등로16길 42,고기 요리,만원-2만원,2,
74,쌍문동쭈낙집,서울특별시 도봉구 도봉로 463-1,해산물 요리,만원-2만원,1,
75,조연탄,서울특별시 강북구 한천로140길 20,고기 요리,만원-2만원,5,
76,원조왕십리곱창,서울특별시 강북구 4.19로 3,고기 요리,만원-2만원,4,
77,쌍문족빨,서울특별시 도봉구 도봉로 585,고기 요리,만원-2만원,2,
78,강구물회막회,서울특별시 강북구 삼양로92길 3,해산물 요리,만원-2만원,2,
79,본죽,서울특별시 도봉구 덕릉로 250,기타 한식,만원-2만원,1,
80,모록도새기,서울특별시 강북구 한천로140길 11-3 1F,고기 요리,만원-2만원,4,
81,창동두리네곱창,서울특별시 도봉구 해등로16길 46,고기 요리,만원-2만원,7,
82,광릉불고기,서울특별시 도봉구 도봉로152길 29-4,고기 요리,만원-2만원,1,
83,영수네감자국,서울특별시 도봉구 도봉로181길 86,탕 / 찌개 / 전골,만원-2만원,1,
84,등촌샤브칼국수,서울특별시 도봉구 덕릉로54길 23,탕 / 찌개 / 전골,만원-2만원,1,
85,신쭈꾸,서울특별시 강북구 솔매로 100,해산물 요리,만원-2만원,2,
86,맥켄치킨,서울특별시 도봉구 노해로63다길 6,닭 / 오리 요리,만원-2만원,1,
87,삼청동샤브,"서울특별시 도봉구 도봉로 684 모비우스 스퀘어 1F 104-2호, 105-1호",탕 / 찌개 / 전골,만원-2만원,1,
88,한우고기농장,서울특별시 강북구 삼양로173길 102,고기 요리,만원-2만원,6,
89,대찬식당,서울특별시 강북구 한천로139나길 20,고기 요리,만원-2만원,3,
90,족발야시장,서울특별시 강북구 도봉로87길 33,고기 요리,만원-2만원,2,
91,돝제주흑돼지,서울특별시 강북구 솔샘로 289,고기 요리,만원-2만원,3,
92,미아회관,서울특별시 강북구 도봉로10가길 15 1F,고기 요리,만원-2만원,2,
93,지동닭갈비,서울특별시 강북구 도봉로102길 60-7,닭 / 오리 요리,만원-2만원,2,
94,털보정육식당,서울특별시 강북구 한천로 1072 동보빌딩 1-2F,고기 요리,만원-2만원,2,
95,남해횟집,서울특별시 강북구 4.19로 40,해산물 요리,만원-2만원,1,
96,문가네정육식당,서울특별시 강북구 한천로 1077,고기 요리,만원-2만원,3,
97,착한낙지,서울특별시 강북구 4.19로 82,해산물 요리,만원-2만원,5,
98,우이동주막집,서울특별시 강북구 삼양로 591,고기 요리,만원-2만원,4,
99,마루국시,서울특별시 강북구 도봉로 242,퓨전 한식,만원-2만원,1,
100,미트스타킴,서울특별시 도봉구 도봉로103길 10 1F,고기 요리,만원-2만원,2,
101,풍천장어직판장,서울특별시 도봉구 도봉로 462-1,해산물 요리,만원-2만원,1,
102,호식이두마리치킨,서울특별시 도봉구 도봉로110길 95,닭 / 오리 요리,만원-2만원,1,
103,배달쭈꾸미 매콤쭈선생,서울특별시 강북구 한천로132길 48 1F,해산물 요리,만원-2만원,1,
104,춘천골,서울특별시 강북구 한천로 1050,닭 / 오리 요리,만원-2만원,3,
105,원조할매곱창,서울특별시 강북구 월계로3길 68,고기 요리,2만원-3만원,5,3.8
106,경복궁,서울특별시 도봉구 도봉로 610 1F,한정식 / 백반 / 정통 한식,2만원-3만원,1,
107,맥반석조개구이,서울특별시 도봉구 도봉로110나길 11,해산물 요리,2만원-3만원,5,
108,감포면옥,서울특별시 도봉구 노해로 243,고기 요리,2만원-3만원,1,
109,미스터빽실장종합어시장,서울특별시 도봉구 도봉로 458 1F,해산물 요리,2만원-3만원,4,
110,부추곱창,서울특별시 강북구 도봉로87길 26-21,고기 요리,2만원-3만원,1,
111,파도포차,서울특별시 강북구 도봉로87길 32-4 1F,해산물 요리,2만원-3만원,2,
112,대광어회집,서울특별시 강북구 노해로 31,해산물 요리,2만원-3만원,3,
113,호세야오리바베큐,서울특별시 도봉구 도봉로121가길 4,닭 / 오리 요리,2만원-3만원,3,
114,육두막,서울특별시 강북구 노해로 38,고기 요리,2만원-3만원,2,
115,한국족발,서울특별시 강북구 도봉로 403  1F,고기 요리,2만원-3만원,1,
116,천사곱창,서울특별시 강북구 도봉로8길 23 1F,고기 요리,2만원-3만원,2,
117,동해수산,서울특별시 도봉구 도봉로 663-8,해산물 요리,2만원-3만원,1,
118,갯마을조개,서울특별시 도봉구 마들로 657,해산물 요리,2만원-3만원,1,
119,쪽갈비&닭갈비상회,서울특별시 도봉구 방학로2길 23,고기 요리,2만원-3만원,1,
120,이차돌,서울특별시 도봉구 마들로 649-20,고기 요리,2만원-3만원,2,
121,찌마기,서울특별시 도봉구 마들로11가길 13,해산물 요리,2만원-3만원,1,
122,은빛바다회,서울특별시 강북구 삼양로 510,해산물 요리,2만원-3만원,1,
123,금돼지금송아지,서울특별시 강북구 삼각산로 142,고기 요리,2만원-3만원,1,
124,바다수산,서울특별시 강북구 월계로7길 60 1F,해산물 요리,2만원-3만원,2,
125,진호횟집,서울특별시 강북구 도봉로98길 33,해산물 요리,2만원-3만원,1,
126,왕가,서울특별시 강북구 삼양로 681,고기 요리,2만원-3만원,1,
127,늘봄아갑찜,서울특별시 강북구 도봉로 45,해산물 요리,2만원-3만원,2,
128,수유다락,서울특별시 강북구 한천로140길 5-6,고기 요리,2만원-3만원,2,
129,산이네,서울특별시 강북구 4.19로 88,닭 / 오리 요리,2만원-3만원,2,
130,호남해물탕,서울특별시 강북구 한천로139길 42,해산물 요리,2만원-3만원,1,
131,더맛있는족발보쌈,서울특별시 도봉구 도당로 120,고기 요리,2만원-3만원,1,
132,목포해물나라,서울특별시 강북구 노해로 90,해산물 요리,2만원-3만원,1,
133,도봉산두부,서울특별시 도봉구 도봉산길 65-17,한정식 / 백반 / 정통 한식,2만원-3만원,1,
134,갯마을조개,서울특별시 도봉구 마들로 657,해산물 요리,2만원-3만원,1,
135,쪽갈비&닭갈비상회,서울특별시 도봉구 방학로2길 23,고기 요리,2만원-3만원,1,
136,찌마기,서울특별시 도봉구 마들로11가길 13,해산물 요리,2만원-3만원,1,
137,은빛바다회,서울특별시 강북구 삼양로 510,해산물 요리,2만원-3만원,1,
138,금돼지금송아지,서울특별시 강북구 삼각산로 142,고기 요리,2만원-3만원,1,
139,바다수산,서울특별시 강북구 월계로7길 60 1F,해산물 요리,2만원-3만원,2,
140,진호횟집,서울특별시 강북구 도봉로98길 33,해산물 요리,2만원-3만원,1,
141,왕가,서울특별시 강북구 삼양로 681,고기 요리,2만원-3만원,1,
142,늘봄아갑찜,서울특별시 강북구 도봉로 45,해산물 요리,2만원-3만원,2,
143,수유다락,서울특별시 강북구 한천로140길 5-6,고기 요리,2만원-3만원,2,
144,산이네,서울특별시 강북구 4.19로 88,닭 / 오리 요리,2만원-3만원,2,
145,호남해물탕,서울특별시 강북구 한천로139길 42,해산물 요리,2만원-3만원,1,
146,더맛있는족발보쌈,서울특별시 도봉구 도당로 120,고기 요리,2만원-3만원,1,
147,목포해물나라,서울특별시 강북구 노해로 90,해산물 요리,2만원-3만원,1,
148,도봉산두부,서울특별시 도봉구 도봉산길 65-17,한정식 / 백반 / 정통 한식,2만원-3만원,1,
149,대보명가,서울특별시 강북구 4.19로 69,한정식 / 백반 / 정통 한식,3만원-4만원,20,3.7
150,대가원식당,서울특별시 강북구 한천로 1064,고기 요리,3만원-4만원,1,
151,우설화,서울특별시 도봉구 도봉로 526,고기 요리,3만원-4만원,1,
152,셀프수산킹크랩대게,서울특별시 도봉구 도봉로 452(창동),해산물 요리,4만원 이상,2,
153,후포리붉은대게,서울특별시 강북구 노해로 28,해산물 요리,3만원-4만원,1,
154,미아리대게락,서울특별시 강북구 월계로 37,해산물 요리,4만원 이상,2,
155,풍천장어마을,서울특별시 강북구 삼양로181길 45,해산물 요리,3만원-4만원,1,
156,마쯔무라돈까스,서울특별시 도봉구 노해로63길 84 B1,까스 요리,만원 미만,30,4.1
157,햇살힐링식당,서울특별시 도봉구 도봉로147길 17 1F,돈부리 / 일본 카레 / 벤토,만원 미만,8,4.0
158,면장우동,서울특별시 도봉구 도봉로118길 10,라멘 / 소바 / 우동,만원 미만,5,3.9
159,손짱카레,서울특별시 도봉구 도당로29길 16,돈부리 / 일본 카레 / 벤토,만원 미만,3,
160,상미식당,서울특별시 강북구 수유로 82,정통 일식 / 일반 일식,만원 미만,8,
161,아카렌,서울특별시 강북구 한천로139가길 26,라멘 / 소바 / 우동,만원 미만,6,
162,구월십일,서울특별시 도봉구 도봉로112길 26 1F,까스 요리,만원 미만,5,
163,산책,서울특별시 도봉구 삼양로144길 18,정통 일식 / 일반 일식,만원 미만,8,
164,붕자네,서울특별시 강북구 삼양로 541 1F,돈부리 / 일본 카레 / 벤토,만원 미만,5,
165,고씨네,서울특별시 도봉구 삼양로144길 25-11,돈부리 / 일본 카레 / 벤토,만원 미만,6,
166,곳간,서울특별시 도봉구 도봉로154길 35 1F,퓨전 일식,만원 미만,3,
167,멘부리,서울특별시 도봉구 우이천로24길 40 1F,라멘 / 소바 / 우동,만원 미만,2,
168,다꼬야끼,서울특별시 강북구 도봉로 193,철판 요리,만원 미만,4,
169,오월식당,서울특별시 강북구 삼양로139길 8 2F,정통 일식 / 일반 일식,만원 미만,1,
170,미소돈까스,서울특별시 도봉구 해등로 158,까스 요리,만원 미만,2,
171,양국,서울특별시 도봉구 삼양로 538-6,기타 일식,만원 미만,2,
172,딜리셔스덮밥,서울특별시 강북구 도봉로 249 2F,돈부리 / 일본 카레 / 벤토,만원 미만,1,
173,사누끼,서울특별시 도봉구 노해로63다길 14,까스 요리,만원 미만,9,
174,마쯔무라돈까스,서울특별시 도봉구 마들로 650 도봉월드상가 103-1호,까스 요리,만원 미만,6,
175,고봉함박,서울특별시 강북구 오패산로77길 12,까스 요리,만원 미만,1,
