,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
63,광흥창뚝배기집,서울특별시 마포구 서강로1길 12-9 1F,한정식 / 백반 / 정통 한식,만원 미만,1,
64,소구장,서울특별시 마포구 백범로 29,기타 한식,만원 미만,4,
65,신마포갈매기,서울특별시 마포구 대흥로 94,고기 요리,만원 미만,3,
66,정우네신숯불닭갈비,서울특별시 마포구 새창로 20-1,닭 / 오리 요리,만원 미만,4,
67,마포나룻가,서울특별시 마포구 마포대로12길 35,탕 / 찌개 / 전골,만원 미만,3,
68,킹콩부대찌개,서울특별시 마포구 토정로 197 광진빌딩 1F,탕 / 찌개 / 전골,만원 미만,3,
69,한양설농탕,서울특별시 마포구 도화길 20-4,탕 / 찌개 / 전골,만원 미만,2,
70,국수나무,서울특별시 마포구 도화길 6,국수 / 면 요리,만원 미만,2,
71,동대문엽기떡볶이,서울특별시 마포구 월드컵북로 402 KGIT 1F 112호,기타 한식,만원 미만,2,
72,이가네닭칼국수,서울특별시 마포구 동교로 158,국수 / 면 요리,만원 미만,3,
73,마마된장,서울특별시 마포구 월드컵북로54길 25 푸르지오시티 B111호,한정식 / 백반 / 정통 한식,만원 미만,2,
74,튀겨주는예쁜언니,서울특별시 마포구 월드컵로36길 50,기타 한식,만원 미만,1,
75,도락,서울특별시 마포구 월드컵북로54길 17 사보이시티 B1 B132A,탕 / 찌개 / 전골,만원 미만,1,
76,바르다김선생,서울특별시 마포구 대흥로 79 1F 110호,기타 한식,만원 미만,1,
77,더완벽한김밥,서울특별시 마포구 도화길 35,기타 한식,만원 미만,4,
78,봉평옹심이메밀칼국수,서울특별시 마포구 만리재옛길 19,국수 / 면 요리,만원 미만,5,
79,쭈꾸미랑순두부,서울특별시 마포구 마포대로12길 33,해산물 요리,만원 미만,2,
80,반장즉석떡볶이,서울특별시 마포구 독막로 311 재화스퀘어 B107호,기타 한식,만원 미만,2,
81,은성순대국,서울특별시 마포구 굴레방로9길 44,탕 / 찌개 / 전골,만원 미만,3,
82,참참치킨,서울특별시 마포구 창전로 40-1,닭 / 오리 요리,만원 미만,3,
83,동경육칼,서울특별시 마포구 대흥로 114,국수 / 면 요리,만원 미만,2,
84,가든생선구이앤생삼겹살,서울특별시 마포구 도화2안길 4,한정식 / 백반 / 정통 한식,만원 미만,2,
85,마실면가,서울특별시 마포구 백범로 165 공덕파크자이 102동 1F 10호,국수 / 면 요리,만원 미만,2,
86,맛있는집소풍,서울특별시 마포구 서강로1길 12-6,기타 한식,만원 미만,2,
87,우가촌설렁탕,서울특별시 마포구 만리재로 20-5,탕 / 찌개 / 전골,만원 미만,1,
88,솔직 담백한 국수,서울특별시 마포구 만리재로12가길 28,국수 / 면 요리,만원 미만,1,
89,마포떡볶이,서울특별시 마포구 대흥로9길 24,기타 한식,만원 미만,1,
90,육전국밥,서울특별시 마포구 월드컵북로56길 19,탕 / 찌개 / 전골,만원 미만,1,
91,예산집,서울특별시 마포구 숭문길 6,국수 / 면 요리,만원 미만,1,
92,아빠곰탕,서울특별시 마포구 월드컵북로54길 17 사보이시티 DMC,탕 / 찌개 / 전골,만원 미만,2,
93,진함흥면옥,서울특별시 마포구 효창목길 30 인재빌딩,국수 / 면 요리,만원 미만,2,
94,서강식당,서울특별시 마포구 창전로 75-4,탕 / 찌개 / 전골,만원 미만,2,
95,틈새라면,서울특별시 마포구 와우산로21길 21 1F,기타 한식,만원 미만,2,
96,숲길해장,서울특별시 마포구 대흥로 80-14,탕 / 찌개 / 전골,만원 미만,1,
97,마마수수제분식,서울특별시 마포구 마포대로4길 29 B1 ,기타 한식,만원 미만,1,
98,역전우동0410,서울특별시 마포구 백범로 131,기타 한식,만원 미만,1,
99,승제가살찐이유,서울특별시 마포구 와우산로29가길 15,한정식 / 백반 / 정통 한식,만원 미만,2,
100,브라운돈까스,서울특별시 마포구 성암로 267 MBC MALL B1 B113호,기타 한식,만원 미만,2,
101,소촌밥상,서울특별시 마포구 마포대로 33,한정식 / 백반 / 정통 한식,만원 미만,2,
102,광흥창갈비탕,서울특별시 마포구 독막로 145,탕 / 찌개 / 전골,만원 미만,1,
103,황제부대찌개,서울특별시 마포구 마포대로8길 19 2F,탕 / 찌개 / 전골,만원 미만,1,
104,경성주방,서울특별시 마포구 월드컵북로54길 17 사보이시티 DMC B1,기타 한식,만원 미만,1,
105,또보겠지떡볶이집,서울특별시 마포구 성암로15길 8,기타 한식,만원 미만,1,
106,달토끼의떡볶이흡입구역,서울특별시 마포구 서강로8길 30,기타 한식,만원 미만,1,
107,밥집,서울특별시 마포구 와우산로29라길 20,한정식 / 백반 / 정통 한식,만원 미만,1,
108,청석골,서울특별시 마포구 백범로 38-1 B1,한정식 / 백반 / 정통 한식,만원 미만,3,
109,본초야채곱창,서울특별시 마포구 월드컵로 215,고기 요리,만원 미만,2,
110,선향정샤브샤브,서울특별시 마포구 마포대로 109 롯데캐슬프레지던트 B1 206호,탕 / 찌개 / 전골,만원 미만,2,
111,한창희천하일면,서울특별시 마포구 대흥로 57,국수 / 면 요리,만원 미만,1,
112,장공당떡군,서울특별시 마포구 도화길 22,기타 한식,만원 미만,2,
113,남파랑국밥,서울특별시 마포구 월드컵북로44길 81 ,탕 / 찌개 / 전골,만원 미만,2,
114,북창동순두부,서울특별시 마포구 양화로 133 서교타워,탕 / 찌개 / 전골,만원 미만,1,
115,찬집,서울특별시 마포구 광성로 28 벽산솔렌스힐아파트 상가 102호,기타 한식,만원 미만,1,
116,소문난양푼이쭈꾸미,서울특별시 마포구 월드컵로28길 4,해산물 요리,만원 미만,1,
117,토마토김밥,서울특별시 마포구 월드컵북로 502,기타 한식,만원 미만,1,
118,김포닭장수,서울특별시 마포구 독막로 261,닭 / 오리 요리,만원 미만,1,
119,정성한줄,서울특별시 마포구 마포대로 195 상가4동 108호,기타 한식,만원 미만,1,
120,큰맘할매순대국,서울특별시 마포구 홍익로3길 15,탕 / 찌개 / 전골,만원 미만,1,
121,달인의꾸이구이,서울특별시 마포구 독막로 266,고기 요리,만원 미만,1,
122,몬스터즉석떡볶이,서울특별시 마포구 와우산로29마길 6 2F,기타 한식,만원 미만,1,
123,보승회관,서울특별시 마포구 양화로 73-1,탕 / 찌개 / 전골,만원 미만,1,
124,쑥쑥김밥,서울특별시 마포구 마포대로 173,기타 한식,만원 미만,1,
125,삼미기사식당,서울특별시 마포구 마포대로14나길 16-10,한정식 / 백반 / 정통 한식,만원 미만,1,
126,싸다김밥,서울특별시 마포구 마포대로 182,기타 한식,만원 미만,1,
127,싸다김밥,서울특별시 마포구 양화로 114,기타 한식,만원 미만,1,
128,메밀향막국수,서울특별시 마포구 서강로9길 24 계린빌딩 1F,국수 / 면 요리,만원 미만,1,
129,핵밥,서울특별시 마포구 잔다리로6길 40-6 1F,퓨전 한식,만원 미만,1,
130,또보겠지떡볶이집,서울특별시 마포구 독막로3길 34  2F,기타 한식,만원 미만,1,
131,미성면가,서울특별시 마포구 월드컵북로 396 B1 1024호,국수 / 면 요리,만원 미만,1,
132,전주현대옥,서울특별시 마포구 상암산로 76 YTN 뉴스퀘어 B1,탕 / 찌개 / 전골,만원 미만,1,
133,만복국수집,서울특별시 마포구 마포대로 179,국수 / 면 요리,만원 미만,2,
134,함흥냉면명동칼국수,서울특별시 마포구 마포대로 109 롯데캐슬프레지던트 B2,국수 / 면 요리,만원 미만,1,
135,돈까스브로스,서울특별시 마포구 마포대로8길 9 영명빌딩 1F,기타 한식,만원 미만,2,
136,비가오면,서울특별시 마포구 와우산로29라길 21,기타 한식,만원 미만,1,
137,죠스떡볶이,서울특별시 마포구 만리재로 15 제일빌딩,기타 한식,만원 미만,1,
138,완행식당,서울특별시 마포구 월드컵북로56길 9 우리기술빌딩 201호,한정식 / 백반 / 정통 한식,만원 미만,1,
139,명가손만두,서울특별시 마포구 백범로 152 공덕파크자이 201동 1F,한정식 / 백반 / 정통 한식,만원 미만,1,
140,부대찌개끓이는오빠와핏자굽는언니,서울특별시 마포구 만리재옛길 24-7,탕 / 찌개 / 전골,만원 미만,1,
141,순희네닭곰탕,서울특별시 마포구 월드컵로 지하190,닭 / 오리 요리,만원 미만,1,
142,토방도시락,서울특별시 마포구 백범로 40,한정식 / 백반 / 정통 한식,만원 미만,1,
143,홀짝홀짝,서울특별시 마포구 홍익로5안길 24 3호,기타 한식,만원 미만,1,
144,천지식당,서울특별시 마포구 마포대로4가길 54,한정식 / 백반 / 정통 한식,만원 미만,1,
145,큰맘할매순대국,서울특별시 마포구 독막로 178 1F,탕 / 찌개 / 전골,만원 미만,1,
146,바른치킨,서울특별시 마포구 광성로6길 16,닭 / 오리 요리,만원 미만,1,
147,마포구이사랑,서울특별시 마포구 마포대로12길 51,고기 요리,만원 미만,1,
148,김밥가미,서울특별시 마포구 양화로11길 45  1F,기타 한식,만원 미만,1,
149,영미화김밥,서울특별시 마포구 월드컵북로 381 상가동 105호,기타 한식,만원 미만,1,
