,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
689,테라로사,서울특별시 강동구 천호대로 1221,카페 / 디저트,만원 미만,2,,37.5360952,127.1463262
690,비앙슈,서울특별시 강동구 고덕로27길 19,카페 / 디저트,만원 미만,1,,37.5556666,127.1376043
691,담금,서울특별시 강동구 성내로18길 37,카페 / 디저트,만원 미만,2,,37.5252935,127.1284485
692,루틴,서울특별시 강동구 고덕로10길 35,베이커리,만원 미만,1,,37.5530828,127.1299211
693,컨테인커피,서울특별시 강동구 상암로51길 46 아름누리멘션 103호,카페 / 디저트,만원 미만,1,,37.5475097,127.1462573
694,Roasting Dragon,서울특별시 강동구 성안로 180,카페 / 디저트,만원 미만,1,,37.5389254,127.1362922
695,카페공공장소,서울특별시 강동구 암사길 7-1 1F,카페 / 디저트,만원 미만,1,,37.5510086,127.1304081
696,카페인공감,서울특별시 강동구 성안로 10 1F 104호,카페 / 디저트,만원 미만,2,,37.5246747,127.1294637
697,둔디야만화카페,서울특별시 강동구 양재대로 1377 B105,카페 / 디저트,만원 미만,1,,37.5291279,127.1362456
698,브레드서랭,서울특별시 강동구 성내로18길 28,베이커리,만원 미만,1,,37.5256647,127.1284566
699,카페허브,서울특별시 강동구 천호대로200길 15-16,카페 / 디저트,만원 미만,1,,37.535964,127.1503717
700,잇다,서울특별시 강동구 천호대로 1156-5,카페 / 디저트,만원 미만,1,,37.5332171,127.1398474
701,투제이커피,서울특별시 강동구 상암로41길 3 ,카페 / 디저트,만원 미만,1,,37.5462856,127.1412952
702,조앤더주스,서울특별시 강동구 천호대로 1005 현대백화점 천호점 B2,카페 / 디저트,만원 미만,2,,37.538851,127.124463
703,베른샵카페,서울특별시 강동구 천호대로168가길 51,카페 / 디저트,만원 미만,1,,37.5355119,127.1293785
704,블랙워터로스터스,서울특별시 강동구 고덕로 353 고덕그라시움 1F 145호,카페 / 디저트,만원 미만,3,,37.5555874,127.1475975
705,모모식빵,서울특별시 강동구 천호대로 1065,베이커리,만원 미만,1,,37.5369841,127.1304589
706,바나프레소,서울특별시 강동구 천호대로 지하1097,카페 / 디저트,만원 미만,1,,37.538274,127.14567
707,뚜또베네,서울특별시 강동구 천호대로151길 10 1F,카페 / 디저트,만원 미만,1,,37.5395135,127.1227995
708,러브올디저트,서울특별시 강동구 천호대로157길 44  2F,카페 / 디저트,만원 미만,1,,37.5395552,127.1278322
709,카페유아,서울특별시 강동구 성내로6가길 8  102호,카페 / 디저트,만원 미만,1,,37.52791759999999,127.1225269
710,더앨리,서울특별시 강동구 천호대로 1005 현대백화점천호점 B1,카페 / 디저트,만원 미만,3,,37.538851,127.124463
711,민들레제과,서울특별시 강동구 구천면로68길 64 1F,카페 / 디저트,만원 미만,2,,37.5477581,127.1425571
712,베이커리휴고,서울특별시 강동구 구천면로 504,베이커리,만원 미만,1,,37.5490258,127.1542862
713,스윗하나,서울특별시 강동구 천호대로185길 89,카페 / 디저트,만원 미만,2,,37.5379696,127.1419993
714,카페햅시바,서울특별시 강동구 양재대로124길 32 오네뜨상가 1F,카페 / 디저트,만원 미만,2,,37.5425714,127.1436395
715,책방늘봄,서울특별시 강동구 성내로10길 9-14,카페 / 디저트,만원 미만,1,,37.5280625,127.1253005
716,화이트커피,서울특별시 강동구 천중로40길 15 에이스빌아파트,카페 / 디저트,만원 미만,1,,37.5403464,127.1388435
717,리프,서울특별시 강동구 성내로6길 55 101호,카페 / 디저트,만원 미만,1,,37.5273798,127.1218136
718,아이아오,서울특별시 강동구 천호대로168가길 57 1F,카페 / 디저트,만원 미만,1,,37.5355965,127.1291207
719,달꽃다방,서울특별시 강동구 천호대로 1077  상가102동 104호,카페 / 디저트,만원 미만,1,,37.538274,127.14567
720,하윌라,서울특별시 강동구 성안로 37 2F,카페 / 디저트,만원 미만,1,,37.5272051,127.1302331
721,포레포레,서울특별시 강동구 동남로81길 88,카페 / 디저트,만원 미만,3,,37.5589166,127.1522775
722,소울컵,서울특별시 강동구 강동대로 205 JYP Center 1F,카페 / 디저트,만원 미만,2,,37.5240837,127.1291074
723,토팡가,서울특별시 강동구 성내로5길 21,카페 / 디저트,만원 미만,1,,37.5308295,127.1235801
724,낸시스,서울특별시 강동구 동남로75길 13-21 101호,카페 / 디저트,만원 미만,2,,37.5532835,127.155457
725,디저트잇쏭,서울특별시 강동구 성내로18길 46 1F,카페 / 디저트,만원 미만,2,,37.5250542,127.128018
726,도란도란 카페,서울특별시 강동구 천호대로 1120 1F,카페 / 디저트,만원 미만,1,,37.534426,127.1356131
727,카페지금여기,서울특별시 강동구 성내로6길 31,카페 / 디저트,만원 미만,1,,37.528316,127.1226693
728,원케이크,서울특별시 강동구 양재대로112길 32,카페 / 디저트,만원 미만,1,,37.536418,127.1415136
729,쉐프윤찹쌀꽈배기고로케,서울특별시 강동구 구천면로 275 1F 102호,카페 / 디저트,만원 미만,1,,37.5447206,127.132672
730,고피23,서울특별시 강동구 성내로3가길 23,카페 / 디저트,만원 미만,1,,37.5304157,127.1241608
731,빠아앙,서울특별시 강동구 양재대로 1488,베이커리,만원 미만,1,,37.5385711,127.1405837
732,카페오블리끄,서울특별시 강동구 동남로49길 50 감사빌딩,카페 / 디저트,만원 미만,1,,37.5324633,127.1471064
733,폴씬플레이스,서울특별시 강동구 강동대로53길 50,카페 / 디저트,만원 미만,1,,37.5248848,127.132422
734,피크플래버,서울특별시 강동구 올림픽로88길 25  1F,카페 / 디저트,만원 미만,1,,37.5463963,127.1278645
735,스윗문문,서울특별시 강동구 상암로 14,카페 / 디저트,만원 미만,3,,37.5508656,127.1253249
736,윌리엄커피,서울특별시 강동구 풍성로 92 1F,카페 / 디저트,만원 미만,1,,37.53258599999999,127.1224156
737,카페이유,서울특별시 강동구 고덕로 52-18,카페 / 디저트,만원 미만,2,,37.5538529,127.1306138
738,밀탑,서울특별시 강동구 천호대로 1005 현대백화점 천호점 12F,카페 / 디저트,만원 미만,1,,37.538851,127.124463
739,크림멜로,서울특별시 강동구 양재대로115길 22,카페 / 디저트,만원 미만,2,,37.5390824,127.1391577
740,디어마이오븐,서울특별시 강동구 천호옛12길 9-20 아성플러스,카페 / 디저트,만원 미만,2,,37.5356478,127.1256916
741,바하마스,서울특별시 강동구 진황도로 123,카페 / 디저트,만원 미만,2,,37.5347433,127.139943
742,스타벅스,서울특별시 강동구 양재대로 1487,카페 / 디저트,만원 미만,1,,37.5386789,127.1400495
743,카페타셋,서울특별시 강동구 성안로 18 1F 101-102호,카페 / 디저트,만원 미만,1,,37.52537969999999,127.1297542
744,동그림,서울특별시 강동구 구천면로 434,카페 / 디저트,만원 미만,1,,37.5498453,127.1465892
745,아카프,서울특별시 강동구 성안로9길 24 비 프레즌트,카페 / 디저트,만원 미만,1,,37.529404,127.1300242
746,더플러터,서울특별시 강동구 성내로 54,카페 / 디저트,만원 미만,1,,37.5282534,127.1258911
747,너츠커피바,서울특별시 강동구 진황도로 155,카페 / 디저트,만원 미만,1,,37.53213969999999,127.1417448
748,파이오니아커피,서울특별시 강동구 올림픽로 572 110호,카페 / 디저트,만원 미만,1,,37.5323014,127.1217027
749,카페그라운드,서울특별시 강동구 올림픽로 756 B1-1F,카페 / 디저트,만원 미만,1,,37.5486309,127.1272579
750,공차,서울특별시 강동구 천호대로 1027,카페 / 디저트,만원 미만,1,,37.5381679,127.1262834
751,마노스커피,서울특별시 강동구 동남로 877 주양쇼핑,카페 / 디저트,만원 미만,1,,37.551974,127.1557876
752,베즐리,서울특별시 강동구 천호대로 1005 현대백화점 천호점 B2,카페 / 디저트,만원 미만,1,,37.538851,127.124463
753,플로우카페,서울특별시 강동구 천호대로168가길 65 1F,카페 / 디저트,만원 미만,1,,37.5356682,127.1286989
754,2 ROUND,서울특별시 강동구 양재대로151길 20 1-3F,카페 / 디저트,만원 미만,1,,37.5540624,127.1430077
755,폴콘,서울특별시 강동구 천호대로 1005  B2,베이커리,만원 미만,1,,37.5388007,127.1243716
756,스낵빌리지,서울특별시 강동구 천호대로168가길 38 ,카페 / 디저트,만원 미만,1,,37.5354215,127.1303187
757,커피상인,서울특별시 강동구 천호대로199길 15,카페 / 디저트,만원 미만,1,,37.5371963,127.1477009
758,봉트랩,서울특별시 강동구 구천면로 458 현대아파트,카페 / 디저트,만원-2만원,6,,37.54866519999999,127.154391
759,송화의카페,서울특별시 강동구 상일로3길 8 1F,카페 / 디저트,만원-2만원,1,,37.5487419,127.1725992
760,화미가,서울특별시 강동구 천호대로 1005 현대백화점 천호점 B2,카페 / 디저트,만원-2만원,1,,37.538851,127.124463
761,라베이크,서울특별시 강동구 고덕로 240,베이커리,2만원-3만원,4,,37.5538859,127.1520017
762,430바,서울특별시 강동구 진황도로 152,칵테일 / 와인,만원 미만,1,,37.5324805,127.1412702
763,맛나슈퍼,서울특별시 강동구 상암로 52,전통 주점 / 포차,만원 미만,1,,37.5493199,127.1289316
764,쌀통닭,서울특별시 강동구 아리수로 421,치킨 / 호프 / 펍,만원 미만,1,,37.56038789999999,127.1498654
765,꿀닭,서울특별시 강동구 구천면로 490,치킨 / 호프 / 펍,만원 미만,1,,37.548996,127.1527644
766,바른맥주,서울특별시 강동구 양재대로145길 16,치킨 / 호프 / 펍,만원 미만,1,,37.55199930000001,127.1430404
