,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
248,사이코우,서울특별시 강남구 도산대로33길 18,까스 요리,만원 미만,4,
249,역전우동0410,서울특별시 강남구 압구정로 156,라멘 / 소바 / 우동,만원 미만,4,
250,이나리,서울특별시 강남구 논현로 841 1F,정통 일식 / 일반 일식,만원 미만,3,
251,도제,서울특별시 강남구 압구정로 407 갤러리아 고메494,회 / 스시,만원 미만,2,
252,뜸들이다,서울특별시 강남구 언주로153길 7  1F,돈부리 / 일본 카레 / 벤토,만원 미만,1,
253,신주쿠야,서울특별시 강남구 압구정로34길 11 압구정스퀘어,까스 요리,만원 미만,5,
254,코코이찌방야,서울특별시 강남구 선릉로161길 21-4,돈부리 / 일본 카레 / 벤토,만원 미만,1,
255,진가와,서울특별시 강남구 압구정로 165 B1,라멘 / 소바 / 우동,만원 미만,3,
256,코이라멘,서울특별시 강남구 압구정로32길 11 캐럴라인타워 107호,라멘 / 소바 / 우동,만원 미만,1,
257,산쪼메,서울특별시 강남구 논현로175길 11 일상빌딩 1F 102호,라멘 / 소바 / 우동,만원 미만,2,
258,카츠바이콘반,서울특별시 강남구 선릉로153길 36,까스 요리,만원-2만원,110,4.5
259,멘야하나비,서울특별시 서초구 강남대로101안길 18-1,라멘 / 소바 / 우동,만원-2만원,125,4.5
260,야키토리파노,서울특별시 강남구 선릉로157길 13-5 1F,이자카야 / 오뎅 / 꼬치,만원-2만원,7,4.4
261,현우동,서울특별시 강남구 논현로149길 53,라멘 / 소바 / 우동,만원-2만원,37,4.2
262,야스노야지로,서울특별시 강남구 논현로163길 13-5 1F,기타 일식,만원-2만원,28,4.1
263,모즈,서울특별시 강남구 언주로153길 10-5 해담빌딩 1F,정통 일식 / 일반 일식,만원-2만원,17,4.1
264,대막,서울특별시 강남구 압구정로46길 75,정통 일식 / 일반 일식,만원-2만원,72,4.0
265,센자이료쿠,서울특별시 강남구 선릉로161길 15-3 102호,라멘 / 소바 / 우동,만원-2만원,13,4.0
266,길손,서울특별시 강남구 논현로175길 40,이자카야 / 오뎅 / 꼬치,만원-2만원,18,3.9
267,키라메쿠텐동,서울특별시 강남구 압구정로 165 현대백화점압구정본점 B1,돈부리 / 일본 카레 / 벤토,만원-2만원,12,3.8
268,형훈텐동,서울특별시 강남구 압구정로46길 75 2F,돈부리 / 일본 카레 / 벤토,만원-2만원,31,3.5
269,호호식당,서울특별시 강남구 도산대로49길 29-6,정통 일식 / 일반 일식,만원-2만원,8,3.5
270,로지,서울특별시 강남구 도산대로49길 10-3,이자카야 / 오뎅 / 꼬치,만원-2만원,8,3.3
271,긴자료코,서울특별시 강남구 압구정로 224 우미빌딩 1F,정통 일식 / 일반 일식,만원-2만원,4,
272,스시기요세,서울특별시 강남구 압구정로46길 73 2F,회 / 스시,만원-2만원,3,
273,로데오뎅,서울특별시 강남구 압구정로50길 28,이자카야 / 오뎅 / 꼬치,만원-2만원,5,
274,키마스시,서울특별시 강남구 도산대로51길 14 2F,회 / 스시,만원-2만원,5,
275,올리버,서울특별시 강남구 선릉로157길 25 2F,퓨전 일식,만원-2만원,1,
