,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
28,두끼,서울특별시 송파구 충민로 66 가든파이브 7F,기타 한식,만원 미만,5,
29,소면루,서울특별시 송파구 송파대로 111 파크하비오 202동 133호,한정식 / 백반 / 정통 한식,만원 미만,2,
30,하늘이네장칼국수,서울특별시 송파구 오금로53길 37,국수 / 면 요리,만원 미만,6,
31,봉메밀,서울특별시 송파구 새말로5길 1 덕우빌딩,국수 / 면 요리,만원 미만,5,
32,이태리부대찌개,서울특별시 송파구 송파대로 167 문정역테라타워 A동 206호,탕 / 찌개 / 전골,만원 미만,4,
33,고인돌돈까스,서울특별시 송파구 가락로18길 4-1,기타 한식,만원 미만,6,
34,소정식당,서울특별시 송파구 양재대로 932 가락몰 판매동 3F,해산물 요리,만원 미만,2,
35,101번지남산돈까스,서울특별시 송파구 충민로 66,기타 한식,만원 미만,5,
36,송파샤브샤브칼국수,서울특별시 송파구 오금로35길 10,탕 / 찌개 / 전골,만원 미만,2,
37,공릉동원조멸치국수,서울특별시 송파구 성내천로 294,국수 / 면 요리,만원 미만,5,
38,함흥본가면옥,서울특별시 송파구 법원로 114 엠스테이트 D동 301호,국수 / 면 요리,만원 미만,2,
39,불독돈까스,서울특별시 송파구 법원로 114 엠스테이트 E동 B108,기타 한식,만원 미만,2,
40,창화당,서울특별시 송파구 오금로16길 12,기타 한식,만원 미만,7,
41,영사미,서울특별시 송파구 송이로17길 49,기타 한식,만원 미만,2,
42,입분식가정집,서울특별시 송파구 오금로18길 10 2F,기타 한식,만원 미만,3,
43,발아메밀막국수,서울특별시 송파구 백제고분로39길 3,국수 / 면 요리,만원 미만,3,
44,벧엘칼국수,서울특별시 송파구 마천로41길 22,국수 / 면 요리,만원 미만,5,
45,장가네식당,서울특별시 송파구 마천로51길 10,탕 / 찌개 / 전골,만원 미만,3,
46,청년다방,서울특별시 송파구 마천로 251 대산빌딩,기타 한식,만원 미만,4,
47,최선장생선구이,서울특별시 송파구 삼학사로 65 이맹빌딩,한정식 / 백반 / 정통 한식,만원 미만,1,
48,봉평산골메밀촌,서울특별시 송파구 마천로 90,국수 / 면 요리,만원 미만,3,
49,64김만두,서울특별시 송파구 백제고분로 258,한정식 / 백반 / 정통 한식,만원 미만,3,
50,우리할매떡볶이,서울특별시 송파구 송파대로38길 2-9 ,기타 한식,만원 미만,1,
51,감성채널,서울특별시 송파구 오금로 146 1F,기타 한식,만원 미만,1,
52,단풍애김밥,서울특별시 송파구 오금로 396,기타 한식,만원 미만,12,
53,두꺼비닷컴,서울특별시 송파구 동남로18길 39,기타 한식,만원 미만,3,
54,방이우동집,서울특별시 송파구 백제고분로27길 24,기타 한식,만원 미만,3,
55,민주식당,서울특별시 송파구 양재대로62길 41-1 1F,고기 요리,만원 미만,1,
56,잔치국수,서울특별시 송파구 거마로22길 19,국수 / 면 요리,만원 미만,4,
57,대현굴국밥,서울특별시 송파구 백제고분로33길 3,탕 / 찌개 / 전골,만원 미만,2,
58,싸다김밥,서울특별시 송파구 오금로 479  1F,기타 한식,만원 미만,2,
59,신서방부대고기,서울특별시 송파구 오금로46길 16,탕 / 찌개 / 전골,만원 미만,9,
60,감미식당,서울특별시 송파구 마천로41길 22,한정식 / 백반 / 정통 한식,만원 미만,5,
61,싸다김밥,서울특별시 송파구 새말로 62 송파푸르지오시티 109호,기타 한식,만원 미만,2,
62,한소반쭈꾸미,서울특별시 송파구 가락로 138-6,해산물 요리,만원 미만,2,
63,태백식당,서울특별시 송파구 풍성로 71,탕 / 찌개 / 전골,만원 미만,3,
