,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
49,꼬꼬닭,서울특별시 서초구 동광로11길 73 1F,닭 / 오리 요리,만원 미만,4,,37.4944293,126.9852887
50,연화산,서울특별시 서초구 강남대로95길 40,탕 / 찌개 / 전골,만원 미만,3,,37.5133707,127.0177565
51,바르다김선생,서울특별시 서초구 신반포로 176 고투몰 B1,기타 한식,만원 미만,9,,37.5041299,127.0030692
52,백채김치찌개,서울특별시 서초구 방배로 89 성지빌딩,탕 / 찌개 / 전골,만원 미만,2,,37.4822269,126.9967515
53,김밥25,서울특별시 서초구 방배로13길 18 방배아크로타워,기타 한식,만원 미만,1,,37.4831009,126.9952758
54,흥미면옥,서울특별시 서초구 방배로 242,국수 / 면 요리,만원 미만,7,,37.4946505,126.9895559
55,대풍생선구이,서울특별시 서초구 신반포로47길 72,해산물 요리,만원 미만,4,,37.5134203,127.0186359
56,수라빔,서울특별시 서초구 신반포로 176 센트럴시티 터미널 1MF,한정식 / 백반 / 정통 한식,만원 미만,5,,37.5041299,127.0030692
57,굴마을,서울특별시 서초구 신반포로 194 강남고속버스터미널,해산물 요리,만원 미만,3,,37.506123,127.003846
58,인사동칼국수,서울특별시 서초구 신반포로 194 강남고속버스터미널 B1,국수 / 면 요리,만원 미만,5,,37.506123,127.003846
59,홍순오 칼국수,서울특별시 서초구 방배중앙로 144 1F,국수 / 면 요리,만원 미만,6,,37.4919132,126.9869342
60,자갈치식당,서울특별시 서초구 신반포로 194 부속상가 1F 대형3호,해산물 요리,만원 미만,1,,37.5054942,127.006719
61,해월집,서울특별시 서초구 강남대로101길 18-16,한정식 / 백반 / 정통 한식,만원 미만,2,,37.5173518,127.0182303
62,남도분식,서울특별시 서초구 사평대로 205 ,기타 한식,만원 미만,2,,37.5044253,127.0077601
63,삼백집,서울특별시 서초구 잠원로3길 25 B1,탕 / 찌개 / 전골,만원 미만,5,,37.508288,127.005923
64,한양설렁탕,서울특별시 서초구 효령로 109,탕 / 찌개 / 전골,만원 미만,3,,37.4812283,126.9959756
65,후원,서울특별시 서초구 잠원로 37-48 뉴코아아울렛 1관 5F,국수 / 면 요리,만원 미만,2,,37.508288,127.005923
66,명동칼국수순두부부대찌개,서울특별시 서초구 방배천로 12,국수 / 면 요리,만원 미만,3,,37.4776904,126.9829746
67,리버한식,서울특별시 서초구 강남대로101길 18-16,한정식 / 백반 / 정통 한식,만원 미만,2,,37.5173518,127.0182303
68,영동치킨,서울특별시 서초구 신반포로 329 세기빌딩,닭 / 오리 요리,만원 미만,3,,37.5107646,127.0195226
69,일류국수,서울특별시 서초구 강남대로101안길 5,국수 / 면 요리,만원 미만,4,,37.5165511,127.0182646
70,곰작골나주곰탕,서울특별시 서초구 나루터로12길 28-18 운정빌딩,탕 / 찌개 / 전골,만원 미만,2,,37.5136236,127.018054
71,마루방국시보쌈,서울특별시 서초구 강남대로95길 19-4,국수 / 면 요리,만원 미만,1,,37.513556,127.0187008
72,두끼,서울특별시 서초구 잠원로 51 B1,기타 한식,만원 미만,3,,37.509517,127.0073082
73,정성한줄,서울특별시 서초구 신반포로 194,기타 한식,만원 미만,1,,37.5054942,127.006719
74,압구정닭꼬치,서울특별시 서초구 청두곶4길 1-1,기타 한식,만원 미만,1,,37.4788329,126.9853854
75,김부삼,서울특별시 서초구 방배천로4길 20,고기 요리,만원 미만,4,,37.4777858,126.983594
76,신참떡볶이,서울특별시 서초구 방배로13길 15,기타 한식,만원 미만,4,,37.4828296,126.9956772
77,돈수백,서울특별시 서초구 신반포로 194 B1 4호,탕 / 찌개 / 전골,만원 미만,3,,37.5054942,127.006719
78,담소사골순대,서울특별시 서초구 서초대로 12 세양아르비채,탕 / 찌개 / 전골,만원 미만,5,,37.4850893,126.9836477
79,김가네칼국수,서울특별시 서초구 서초대로1길 15,국수 / 면 요리,만원 미만,2,,37.4876738,126.9830507
80,샛집남원추어탕,서울특별시 서초구 신반포로 27-6,탕 / 찌개 / 전골,만원 미만,2,,37.5021378,126.9877166
81,싸다김밥,서울특별시 서초구 방배로 141 1F,기타 한식,만원 미만,2,,37.4863963,126.994129
82,오첩반상,서울특별시 서초구 반포대로 287,한정식 / 백반 / 정통 한식,만원 미만,2,,37.5044951,127.0007548
83,송탄부대찌개,서울특별시 서초구 신반포로43길 11-4,탕 / 찌개 / 전골,만원 미만,1,,37.5106666,127.0176471
84,청년떡볶이,서울특별시 서초구 신반포로 200 강남터미널지하쇼핑몰,기타 한식,만원 미만,6,,37.5074723,127.0087094
85,춘천닭곰탕소머리곰탕,서울특별시 서초구 효령로 12,탕 / 찌개 / 전골,만원 미만,1,,37.4768359,126.9867183
86,청정바지락칼국수,서울특별시 서초구 서초대로 117,국수 / 면 요리,만원 미만,1,,37.4883614,126.9950705
87,백채 김치찌개,서울특별시 서초구 방배로 147,탕 / 찌개 / 전골,만원 미만,1,,37.4867889,126.9937833
88,푸라닭,서울특별시 서초구 신반포로41길 18 1F,닭 / 오리 요리,만원 미만,6,,37.5106867,127.0167024
89,밀숲,서울특별시 서초구 고무래로 6-3 삼공빌딩,국수 / 면 요리,만원 미만,1,,37.5037375,127.0099126
90,신전떡볶이,서울특별시 서초구 서초대로1길 19-5,기타 한식,만원 미만,2,,37.4879352,126.9828606
91,돈데이,서울특별시 서초구 방배로37길 11 삼호회관,고기 요리,만원 미만,2,,37.4934746,126.9891307
92,명동손칼국수,서울특별시 서초구 잠원로 51 1관 B1,국수 / 면 요리,만원 미만,1,,37.509517,127.0073082
93,전주 산채비빔밥,서울특별시 서초구 신반포로 지하 188 강남고속터미널역,한정식 / 백반 / 정통 한식,만원 미만,2,,37.5041437,126.9970518
94,배부장찌개,서울특별시 서초구 신반포로 177 반포쇼핑타운3동 B1,탕 / 찌개 / 전골,만원 미만,2,,37.5060582,127.0033885
95,남도맛집,서울특별시 서초구 신반포로 176 센트럴시티 터미널 1F,기타 한식,만원 미만,1,,37.5041299,127.0030692
96,다사랑김밥하우스,서울특별시 서초구 효령로2길 25,기타 한식,만원 미만,1,,37.4761867,126.9877118
97,대박분식,서울특별시 서초구 청두곶길 29 1F,기타 한식,만원 미만,1,,37.47933039999999,126.9851876
98,꼬마김밥천국,서울특별시 서초구 사평대로57길 96  1F,기타 한식,만원 미만,1,,37.5084215,127.0219102
99,고래사어묵,서울특별시 서초구 신반포로 176 신세계백화점 강남점 B1,기타 한식,만원 미만,2,,37.5041299,127.0030692
100,동대문엽기떡볶이,서울특별시 서초구 강남대로 545-12 진령빌딩,기타 한식,만원 미만,2,,37.5104035,127.0206892
101,싸움의고수,서울특별시 서초구 서초중앙로33길 7 102호,고기 요리,만원 미만,3,,37.5010158,127.0112049
102,심동리산채순대,서울특별시 서초구 방배로23길 26 진주빌딩,탕 / 찌개 / 전골,만원 미만,2,,37.4861176,126.9928301
103,꼬꼬방식당,서울특별시 서초구 서초중앙로 238 삼호가든쇼핑센타 2F,기타 한식,만원 미만,1,,37.5028455,127.0120279
104,미솔분식,서울특별시 서초구 서초중앙로29길 28 반포미도아파트,기타 한식,만원 미만,1,,37.5013408,127.0090224
105,고향의맛,서울특별시 서초구 신반포로 194 강남고속버스터미널,한정식 / 백반 / 정통 한식,만원 미만,1,,37.506123,127.003846
106,놀부부대찌개&철판구이,서울특별시 서초구 신반포로 194 서울고속버스터미널 B1,탕 / 찌개 / 전골,만원 미만,2,,37.5054076,127.0070817
107,만끽치킨,서울특별시 서초구 신반포로 177 반포쇼핑타운 3동 B1,닭 / 오리 요리,만원 미만,2,,37.5060582,127.0033885
108,백암왕순대,서울특별시 서초구 강남대로95길 34,탕 / 찌개 / 전골,만원 미만,3,,37.5135569,127.017935
109,전주식당,서울특별시 서초구 신반포로 165 B1,한정식 / 백반 / 정통 한식,만원 미만,2,,37.5056791,127.0021415
110,만복국수집,서울특별시 서초구 방배로 130,국수 / 면 요리,만원 미만,2,,37.4857491,126.9951621
111,우리집만두,서울특별시 서초구 강남대로 617 대양빌딩,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5166805,127.0189392
112,가라망,서울특별시 서초구 신반포로 176 신세계백화점 강남점 B1,기타 한식,만원 미만,1,,37.5041299,127.0030692
113,족보잇는국밥,서울특별시 서초구 방배중앙로 31,탕 / 찌개 / 전골,만원 미만,2,,37.4825787,126.9918125
114,방배동나리김밥,서울특별시 서초구 방배중앙로 169,기타 한식,만원 미만,1,,37.494062,126.9859643
115,이경,서울특별시 서초구 신반포로 176 신세계백화점 강남점 B1,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5041299,127.0030692
116,태은맛집,서울특별시 서초구 신반포로 165 반포쇼핑타운 2동 B1,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5056791,127.0021415
117,솜리황토방,서울특별시 서초구 신반포로 지하200  강남고속버스터미널,탕 / 찌개 / 전골,만원 미만,1,,37.506123,127.003846
118,큰집가마솥순대국,서울특별시 서초구 서초대로 95,탕 / 찌개 / 전골,만원 미만,2,,37.48759,126.9926192
119,방배순대국,서울특별시 서초구 효령로31길 46,탕 / 찌개 / 전골,만원 미만,3,,37.48318709999999,126.9957606
120,샘골 참숯불 막창구이,서울특별시 서초구 방배천로16길 21,탕 / 찌개 / 전골,만원 미만,1,,37.4821795,126.9839257
121,나그네밥집,서울특별시 서초구 방배로13길 18 1F 132호,한정식 / 백반 / 정통 한식,만원 미만,2,,37.4830983,126.9952767
122,청담동마녀김밥,서울특별시 서초구 강남대로 617 102호,기타 한식,만원 미만,3,,37.5167688,127.0188737
123,이모전주콩나물국밥,서울특별시 서초구 강남대로99길 9 승진빌딩 2F,탕 / 찌개 / 전골,만원 미만,3,,37.5151523,127.0189786
124,백암왕순대,서울특별시 서초구 사평대로55길 139 미성빌딩,탕 / 찌개 / 전골,만원 미만,1,,37.5099591,127.0199948
125,김밥을부탁해,서울특별시 서초구 사평대로22길 28,기타 한식,만원 미만,2,,37.49830040000001,126.9975645
126,동대문엽기떡볶이,서울특별시 서초구 효령로31길 64 제일교회 2F,기타 한식,만원 미만,1,,37.4839173,126.9952714
127,명인만두,서울특별시 서초구 신반포로 200 고투몰 B1,기타 한식,만원 미만,1,,37.5074723,127.0087094
128,얼큰수제비,서울특별시 서초구 신반포로 194 강남고속버스터미널,국수 / 면 요리,만원 미만,2,,37.506123,127.003846
129,이수빈대떡,서울특별시 서초구 서초대로 12 세양아르비채,한정식 / 백반 / 정통 한식,만원 미만,1,,37.4850893,126.9836477
130,청진동해장국,서울특별시 서초구 신반포로 165 반포쇼핑타운 제2동 지하,탕 / 찌개 / 전골,만원 미만,1,,37.5056791,127.0021415
