,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
268,모구모구돈부리,서울특별시 강남구 영동대로85길 34 대치2차아이파크 1F 101호,돈부리 / 일본 카레 / 벤토,만원 미만,3,,37.5066862,127.0609055
269,소라야,서울특별시 강남구 선릉로86길 6-6 B1,라멘 / 소바 / 우동,만원 미만,1,,37.5027412,127.0503903
270,키와미,서울특별시 강남구 삼성로 238,라멘 / 소바 / 우동,만원 미만,4,,37.4985996,127.0613913
271,유채라멘,서울특별시 강남구 삼성로63길 25,라멘 / 소바 / 우동,만원 미만,3,,37.49936,127.0580998
272,동경규동,서울특별시 강남구 남부순환로 2936,돈부리 / 일본 카레 / 벤토,만원 미만,2,,37.4933099,127.0619031
273,가츠몽,서울특별시 강남구 남부순환로 2915 우일빌딩,까스 요리,만원 미만,1,,37.4928992,127.058864
274,돈천동식당,서울특별시 강남구 도곡로63길 36,까스 요리,만원 미만,1,,37.4993119,127.0536671
275,대치하루,서울특별시 강남구 삼성로 212-3 A블럭 B1 73-76호,정통 일식 / 일반 일식,만원 미만,1,,37.4974576,127.0653265
276,카레공간,서울특별시 강남구 테헤란로78길 16  B1,돈부리 / 일본 카레 / 벤토,만원 미만,1,,37.5050235,127.0553255
277,스시브로스,서울특별시 강남구 도곡로77길 7,정통 일식 / 일반 일식,만원 미만,1,,37.4987691,127.0583481
278,오뎅엔카레,서울특별시 강남구 선릉로82길 45,돈부리 / 일본 카레 / 벤토,만원 미만,1,,37.5035912,127.0536832
279,오네짱돈카츠,서울특별시 강남구 테헤란로78길 16,까스 요리,만원 미만,1,,37.5050235,127.0553255
280,미소야,서울특별시 강남구 영동대로 219,까스 요리,만원 미만,1,,37.4983218,127.0683104
281,부타이,서울특별시 강남구 테헤란로88길 22 B1,정통 일식 / 일반 일식,만원-2만원,130,4.5,37.5061296,127.0600269
282,록스플레이트,서울특별시 강남구 영동대로86길 10 B1,돈부리 / 일본 카레 / 벤토,만원-2만원,9,4.0,37.5077721,127.0648902
283,본정돈까스,서울특별시 강남구 삼성로63길 17,까스 요리,만원-2만원,11,4.0,37.4995406,127.0587127
284,부엉이식당,서울특별시 강남구 삼성로86길 12 2F,까스 요리,만원-2만원,5,3.7,37.5056728,127.0584469
285,사보텐,서울특별시 강남구 도곡로 504 1F,까스 요리,만원-2만원,9,3.3,37.4987679,127.0615973
286,김태완스시,서울특별시 강남구 선릉로64길 17 디앤비 빌딩 1F,회 / 스시,만원-2만원,17,3.0,37.4981873,127.0536553
287,긴자료코,서울특별시 강남구 삼성로 327 아람빌딩 1F,정통 일식 / 일반 일식,만원-2만원,3,,37.5008776,127.0594912
288,천매도,서울특별시 강남구 삼성로 212 은마아파트,정통 일식 / 일반 일식,만원-2만원,5,,37.4974576,127.0653265
289,봄카츠,서울특별시 강남구 선릉로 334  103호,까스 요리,만원-2만원,1,,37.4995496,127.0516182
290,미즈호노스시야,서울특별시 강남구 삼성로71길 45,회 / 스시,만원-2만원,1,,37.5011253,127.0553011
291,스시팡,서울특별시 강남구 삼성로86길 22,회 / 스시,만원-2만원,3,,37.5059115,127.0593419
292,토노야,서울특별시 강남구 삼성로85길 11  편익시설동 B3,이자카야 / 오뎅 / 꼬치,만원-2만원,1,,37.5046812,127.056471
293,박해동스시,서울특별시 강남구 삼성로82길 19 2F,회 / 스시,만원-2만원,2,,37.5053843,127.0592139
294,미스터스시,서울특별시 강남구 선릉로86길 40-3,회 / 스시,만원-2만원,3,,37.5037637,127.0531732
295,행복한스시,서울특별시 강남구 역삼로 520 MS빌딩 1F,회 / 스시,만원-2만원,2,,37.5038211,127.0266888
