,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
89,원당감자탕,서울특별시 영등포구 국회대로 800 진미파라곤,탕 / 찌개 / 전골,만원 미만,1,
90,수미산정,서울특별시 영등포구 여의나루로 42 여의도종합상가 401호,한정식 / 백반 / 정통 한식,만원 미만,1,
91,티파니의아침,서울특별시 영등포구 여의대방로69길 28 유성빌딩 2F,한정식 / 백반 / 정통 한식,만원 미만,1,
92,토방,서울특별시 영등포구 의사당대로 108 미성아파트,한정식 / 백반 / 정통 한식,만원 미만,1,
93,원해장국,서울특별시 영등포구 여의대방로65길 10,탕 / 찌개 / 전골,만원 미만,1,
94,청담동마녀김밥,서울특별시 영등포구 여의대방로65길 12,기타 한식,만원 미만,2,
95,보글보글부대찌개,서울특별시 영등포구 국제금융로6길 33,탕 / 찌개 / 전골,만원 미만,1,
96,공수간,서울특별시 영등포구 63로 40 라이프오피스텔,기타 한식,만원 미만,1,
97,쌍대포,서울특별시 영등포구 국제금융로6길 30,탕 / 찌개 / 전골,만원 미만,1,
98,오늘은즉떡,서울특별시 영등포구 은행로 54  B110호,기타 한식,만원 미만,1,
99,세호보쌈,서울특별시 영등포구 국제금융로 78,고기 요리,만원 미만,1,
100,명동칼국수,서울특별시 영등포구 국제금융로 78,국수 / 면 요리,만원 미만,3,
101,수정쌈밥,서울특별시 영등포구 여의대방로67길 9,한정식 / 백반 / 정통 한식,만원 미만,2,
102,자연마을,서울특별시 영등포구 여의나루로 71 동화빌딩,한정식 / 백반 / 정통 한식,만원 미만,3,
103,털보스테이크,서울특별시 영등포구 국제금융로 78,탕 / 찌개 / 전골,만원 미만,3,
104,여의도양지탕,서울특별시 영등포구 국회대로70길 7,탕 / 찌개 / 전골,만원 미만,1,
105,김가네김밥,서울특별시 영등포구 의사당대로 38 더샵아일랜드파크,기타 한식,만원 미만,1,
106,63길건강밥상,서울특별시 영등포구 63로 45,한정식 / 백반 / 정통 한식,만원 미만,1,
107,약산순대국,서울특별시 영등포구 여의나루로 71 동화빌딩,탕 / 찌개 / 전골,만원 미만,2,
108,순남시래기,서울특별시 영등포구 국회대로 780,탕 / 찌개 / 전골,만원 미만,1,
109,엄마손칼국수,서울특별시 영등포구 국회대로74길 12 남중빌딩,국수 / 면 요리,만원 미만,1,
110,마포만두,서울특별시 영등포구 국제금융로6길 33 여의도백화점,기타 한식,만원 미만,1,
111,다모아산채,서울특별시 영등포구 국회대로76길 18 오성빌딩,한정식 / 백반 / 정통 한식,만원 미만,1,
112,단물곤물,서울특별시 영등포구 국제금융로 78,탕 / 찌개 / 전골,만원 미만,2,
113,장수메밀제면,서울특별시 영등포구 국제금융로6길 33 여의도백화점,기타 한식,만원 미만,1,
114,구포국수두번째이야기,서울특별시 영등포구 여의대방로67길 22,국수 / 면 요리,만원 미만,1,
