,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
63,불란서삼겹살,서울특별시 동대문구 경희대로4길 8,고기 요리,만원 미만,3,
64,삼대나주곰탕,서울특별시 동대문구 회기로 190-1,탕 / 찌개 / 전골,만원 미만,1,
65,기와옥,서울특별시 동대문구 답십리로66길 5,국수 / 면 요리,만원 미만,1,
66,이가네바지락칼국수,서울특별시 동대문구 전농로 50-1,국수 / 면 요리,만원 미만,1,
67,도읍지,서울특별시 동대문구 회기로21길 38-1,한정식 / 백반 / 정통 한식,만원 미만,5,
68,행운돈까스,서울특별시 동대문구 장한로 173,기타 한식,만원 미만,4,
69,땡스컵밥,서울특별시 동대문구 경희대로4길 29,기타 한식,만원 미만,4,
70,팔당동동육개장,서울특별시 동대문구 장한로2길 36,탕 / 찌개 / 전골,만원 미만,1,
71,외대철판마을,서울특별시 동대문구 이문로28길 8,닭 / 오리 요리,만원 미만,5,
72,목화왕순대국,서울특별시 동대문구 전농로15길 22,탕 / 찌개 / 전골,만원 미만,2,
73,양평순대국,서울특별시 동대문구 고산자로38길 29,탕 / 찌개 / 전골,만원 미만,1,
74,마장동2c,서울특별시 동대문구 천호대로85길 27  1F,고기 요리,만원 미만,1,
75,예향칼국수,서울특별시 동대문구 이문로9가길 35,국수 / 면 요리,만원 미만,5,
76,함경면옥,서울특별시 동대문구 왕산로 87,국수 / 면 요리,만원 미만,1,
77,엄마손돼지불백,서울특별시 동대문구 한천로18길 19,한정식 / 백반 / 정통 한식,만원 미만,1,
78,서병장대김이병,서울특별시 동대문구 회기로21길 34,탕 / 찌개 / 전골,만원 미만,8,
79,따봉하우스,서울특별시 동대문구 경희대로4길 73,기타 한식,만원 미만,4,
80,광주회관,서울특별시 동대문구 이문로 118,한정식 / 백반 / 정통 한식,만원 미만,5,
81,진한순대국,서울특별시 동대문구 천호대로83길 52,탕 / 찌개 / 전골,만원 미만,4,
82,다손김밥,서울특별시 동대문구 안암로 148-1,기타 한식,만원 미만,4,
83,곰이네국밥집,서울특별시 동대문구 제기로 2-1,탕 / 찌개 / 전골,만원 미만,3,
84,고향집,서울특별시 동대문구 고산자로34길 18,한정식 / 백반 / 정통 한식,만원 미만,1,
85,행복한식탁,서울특별시 동대문구 장한로 150,한정식 / 백반 / 정통 한식,만원 미만,1,
86,이면,서울특별시 동대문구 고산자로36길 3 신관 3F 106호,국수 / 면 요리,만원 미만,1,
87,바른치킨,서울특별시 동대문구 답십리로69길 55,닭 / 오리 요리,만원 미만,1,
88,일구구삼,서울특별시 동대문구 회기로19길 18,고기 요리,만원 미만,1,
89,강창구찹쌀진순대,서울특별시 동대문구 이문로 54,탕 / 찌개 / 전골,만원 미만,3,
90,신전떡볶이,서울특별시 동대문구 이문로 34-1,기타 한식,만원 미만,3,
91,춘천막국수,서울특별시 동대문구 망우로18길 30,국수 / 면 요리,만원 미만,1,
92,아마자께,서울특별시 동대문구 천장산로7길 16,기타 한식,만원 미만,3,
