,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
297,버거스타,서울특별시 성북구 숭인로16길 3,브런치 / 버거 / 샌드위치,만원 미만,2,
298,어펄슨,서울특별시 성북구 개운사길 2 B1,기타 양식,만원 미만,7,
299,성북동테이블,서울특별시 성북구 성북로8길 11,기타 양식,만원 미만,3,
300,아케미,서울특별시 성북구 삼양로8길 5,기타 양식,만원 미만,1,
301,투고샐러드,서울특별시 성북구 인촌로28길 5,기타 양식,만원 미만,6,
302,조아버거,서울특별시 성북구 오패산로4길 58,브런치 / 버거 / 샌드위치,만원 미만,1,
303,궤도에오르다,서울특별시 성북구 보문로34길 72-4,브런치 / 버거 / 샌드위치,만원 미만,2,
304,리얼파스타,서울특별시 성북구 동소문로20다길 15,기타 양식,만원 미만,1,
305,sisisi샐러드,서울특별시 성북구 동소문로6길 4-19 1F,기타 양식,만원 미만,2,
306,호파스타,서울특별시 성북구 동소문로22길 57-12 1F,기타 양식,만원 미만,2,
307,미태리,서울특별시 성북구 길음로13길 22 상가동 B1 217호,이탈리안,만원 미만,1,
308,포크에돌돌,서울특별시 성북구 동소문로22길 47 B1,기타 양식,만원 미만,1,
309,서브웨이,서울특별시 성북구 동소문로 10,브런치 / 버거 / 샌드위치,만원 미만,1,
310,살롱15,서울특별시 성북구 화랑로30길 26,시푸드 요리,만원 미만,1,
311,치폴레옹,서울특별시 성북구 고려대로24길 45 2F,스테이크 / 바베큐,만원 미만,3,
312,dips,서울특별시 성북구 종암로 167 동일하이빌뉴시티상가,브런치 / 버거 / 샌드위치,만원 미만,2,
313,샐러드온,서울특별시 성북구 삼선교로10길 8,기타 양식,만원 미만,2,
314,리틀마나님,서울특별시 성북구 종암로22길 41 1F,기타 양식,만원 미만,1,
315,디어원밀,서울특별시 성북구 보문로 184-6  1F,브런치 / 버거 / 샌드위치,만원 미만,1,
316,노브랜드버거,서울특별시 성북구 고려대로24길 51,브런치 / 버거 / 샌드위치,만원 미만,1,
317,프랭크버거,서울특별시 성북구 길음로7길 6 1F,브런치 / 버거 / 샌드위치,만원 미만,1,
318,플레어비,서울특별시 성북구 길음로 33 길음뉴타운 8단지상가 B동 09호,브런치 / 버거 / 샌드위치,만원 미만,1,
