,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
99,냅다청양집,서울특별시 노원구 상계로 90  1F 2호,고기 요리,만원 미만,1,
100,삐삐핵볶이,서울특별시 노원구 공릉로 227,기타 한식,만원 미만,2,
101,소문날라,서울특별시 노원구 공릉로 211,탕 / 찌개 / 전골,만원 미만,2,
102,치킨클럽,서울특별시 노원구 석계로18길 10-9,닭 / 오리 요리,만원 미만,2,
103,동강의향기,서울특별시 노원구 동일로 1063,탕 / 찌개 / 전골,만원 미만,1,
104,수돈재,서울특별시 노원구 동일로192길 5,탕 / 찌개 / 전골,만원 미만,2,
105,동대문엽기떡볶이,서울특별시 노원구 상계로 76 일신프라자,기타 한식,만원 미만,1,
106,닭갈비제작소,서울특별시 노원구 상계로3길 29,닭 / 오리 요리,만원 미만,1,
107,예원닭강정,서울특별시 노원구 공릉로 115-1 1F,닭 / 오리 요리,만원 미만,2,
108,세븐돈까스김밥,서울특별시 노원구 공릉로 173,기타 한식,만원 미만,1,
109,온달왕돈까스,서울특별시 노원구 한글비석로20길 10,기타 한식,만원 미만,1,
110,본가왕뼈감자탕,서울특별시 노원구 상계로3길 28 영빈빌딩,탕 / 찌개 / 전골,만원 미만,1,
111,우리집한상차림,서울특별시 노원구 동일로192길 37,한정식 / 백반 / 정통 한식,만원 미만,1,
112,쿡앤쿡,서울특별시 노원구 섬밭로 134,기타 한식,만원 미만,1,
113,열화철판,서울특별시 노원구 동일로192길 90 2F,고기 요리,만원 미만,1,
114,신의주찹쌀순대,서울특별시 노원구 한글비석로 231 위성프라자 1F,탕 / 찌개 / 전골,만원 미만,1,
115,꼬꼬몬,서울특별시 노원구 마들로3길 17 이마트 월계점 1F,닭 / 오리 요리,만원 미만,1,
116,미가네양푼이찌개촌,서울특별시 노원구 동일로176길 8 ,한정식 / 백반 / 정통 한식,만원 미만,1,
117,고향손칼국수,서울특별시 노원구 한글비석로24길 37,국수 / 면 요리,만원 미만,1,
118,하계멸치국수,서울특별시 노원구 섬밭로 209  신한은행,국수 / 면 요리,만원 미만,1,
119,작은집,서울특별시 노원구 석계로13길 25-1,한정식 / 백반 / 정통 한식,만원 미만,1,
120,육수당,서울특별시 노원구 화랑로 343  102호,탕 / 찌개 / 전골,만원 미만,1,
121,옛맛기사식당,서울특별시 노원구 중계로 115,한정식 / 백반 / 정통 한식,만원 미만,1,
122,동대문엽기떡볶이,서울특별시 노원구 공릉로 211 동신아파트 상가 2F,기타 한식,만원 미만,3,
123,세겹먹는날,서울특별시 노원구 공릉로51길 4,고기 요리,만원 미만,2,
124,이층집,서울특별시 노원구 광운로 17-5,탕 / 찌개 / 전골,만원 미만,3,
125,신화쭈꾸미,서울특별시 노원구 동일로 1361 주공2단지상가 1F,해산물 요리,만원 미만,1,
126,신의주찹쌀순대,서울특별시 노원구 한글비석로20길 16,탕 / 찌개 / 전골,만원 미만,2,
127,밥은화,서울특별시 노원구 광운로12길 11,기타 한식,만원 미만,2,
128,김희영의 영등포우동,서울특별시 노원구 노해로 492 프린스빌딩,기타 한식,만원 미만,2,
129,형제해장국,서울특별시 노원구 동일로 1106,탕 / 찌개 / 전골,만원 미만,1,
130,중앙식당,서울특별시 노원구 노해로75길 14-2 중앙빌딩,한정식 / 백반 / 정통 한식,만원 미만,1,
131,큰집닭강정,서울특별시 노원구 동일로 1355 105호,닭 / 오리 요리,만원 미만,1,
132,모쿠모쿠,서울특별시 노원구 동일로204가길 46,탕 / 찌개 / 전골,만원 미만,1,
133,신불떡볶이,서울특별시 노원구 상계로1길 38-11 우창프라자,기타 한식,만원 미만,1,
134,틈새라면,서울특별시 노원구 상계로3길 21,기타 한식,만원 미만,1,
135,미스터빠삭돈까스베이커리,서울특별시 노원구 상계로17길 24 1F,기타 한식,만원 미만,1,
136,구이나라생선구이,서울특별시 노원구 동일로241길 17,한정식 / 백반 / 정통 한식,만원 미만,1,
137,혜화동돈까스극장,서울특별시 노원구 한글비석로44길 32 1F,퓨전 한식,만원 미만,1,
138,부여순대국,서울특별시 노원구 동일로178길 11-13,탕 / 찌개 / 전골,만원 미만,1,
139,빨닭발닭,서울특별시 노원구 석계로 15,닭 / 오리 요리,만원 미만,1,
140,대원아구찜칼국수,서울특별시 노원구 상계로27길 48,국수 / 면 요리,만원 미만,1,
141,꿈의김밥,서울특별시 노원구 상계로1길 66 1F,기타 한식,만원 미만,1,
142,이정림수제햄부대찌개,서울특별시 노원구 공릉로 207  세림빌딩 202호,탕 / 찌개 / 전골,만원 미만,1,
143,노원목고기집,서울특별시 노원구 상계로 96,고기 요리,만원-2만원,15,4.2
144,생선까시,서울특별시 노원구 동일로191가길 22,해산물 요리,만원-2만원,10,4.0
145,땅코참숯구이,서울특별시 노원구 노해로85길 15-5,고기 요리,만원-2만원,10,4.0
146,또와순두부수제비,서울특별시 노원구 노해로85길 10-8 산호빌딩,탕 / 찌개 / 전골,만원-2만원,10,3.9
147,더맛나곱창,서울특별시 노원구 동일로198길 36,고기 요리,만원-2만원,16,3.8
148,쭈꾸미달인,서울특별시 노원구 상계로 71-1,해산물 요리,만원-2만원,10,3.4
149,대머리곱창,서울특별시 노원구 상계로1길 62-4,고기 요리,만원-2만원,9,3.4
150,원조이모네연탄불곱창,서울특별시 노원구 동일로192길 46 송암빌딩,고기 요리,만원-2만원,10,3.3
151,닭한마리,서울특별시 노원구 동일로 1020,닭 / 오리 요리,만원-2만원,5,3.1
152,달밭소곱창,서울특별시 노원구 한글비석로 89,고기 요리,만원-2만원,10,
153,하나샤브샤브,서울특별시 노원구 동일로203가길 29 브라운스톤중계 1F,탕 / 찌개 / 전골,만원-2만원,6,
154,쭈꾸미달인2,서울특별시 노원구 상계로5길 3,해산물 요리,만원-2만원,50,
155,마실,서울특별시 노원구 노원로 412,한정식 / 백반 / 정통 한식,만원-2만원,3,
156,만원수산,서울특별시 노원구 덕릉로115다길 74,해산물 요리,만원-2만원,2,
157,새마을식당,서울특별시 노원구 노해로81길 12-20,고기 요리,만원-2만원,3,
158,원조닭갈비,서울특별시 노원구 한글비석로36길 65,국수 / 면 요리,만원-2만원,3,
159,서서방고깃집,서울특별시 노원구 동일로 1065 한빌딩,고기 요리,만원-2만원,2,
160,봉추찜닭,서울특별시 노원구 노해로83길 4,닭 / 오리 요리,만원-2만원,5,
161,감동식당,서울특별시 노원구 한글비석로47길 58 1F,고기 요리,만원-2만원,5,
162,새우꺾기,서울특별시 노원구 동일로 1062,해산물 요리,만원-2만원,4,
163,선학쭈꾸미,서울특별시 노원구 상계로3길 29,해산물 요리,만원-2만원,3,
164,싱싱오징어바다,서울특별시 노원구 동일로192길 30,해산물 요리,만원-2만원,5,
165,공릉곱창,서울특별시 노원구 동일로 1062,고기 요리,만원-2만원,3,
166,늘해돈,서울특별시 노원구 공릉로 153 제1호동 제1호,기타 한식,만원-2만원,2,
167,채선당,서울특별시 노원구 동일로 1700,탕 / 찌개 / 전골,만원-2만원,1,
168,달재포차,서울특별시 노원구 동일로230다길 74 ,고기 요리,만원-2만원,3,
169,고전한방삼계탕,서울특별시 노원구 노해로 517,탕 / 찌개 / 전골,만원-2만원,2,
170,도리연닭도리탕,서울특별시 노원구 덕릉로83길 20-5,닭 / 오리 요리,만원-2만원,2,
171,본가,서울특별시 노원구 노해로83길 10-4,고기 요리,만원-2만원,1,
172,구석집,서울특별시 노원구 상계로1길 62-10 1F,해산물 요리,만원-2만원,3,
173,윤씨네족보,서울특별시 노원구 노해로83길 18-10,고기 요리,만원-2만원,5,
174,도리연닭도리탕,서울특별시 노원구 노해로85길 10-14 산호빌딩 2F,닭 / 오리 요리,만원-2만원,2,
175,공릉모소리,서울특별시 노원구 동일로191가길 65  1F,고기 요리,만원-2만원,1,
176,도리연닭도리탕,서울특별시 노원구 동일로192길 42,닭 / 오리 요리,만원-2만원,2,
177,전봇대연탄불막창구이,서울특별시 노원구 동일로192길 45,고기 요리,만원-2만원,5,
178,화포식당,서울특별시 노원구 상계로 72,고기 요리,만원-2만원,4,
179,여우곱창,서울특별시 노원구 광운로 68 1F,고기 요리,만원-2만원,2,
180,세상만사뼈다귀,서울특별시 노원구 동일로 994,탕 / 찌개 / 전골,만원-2만원,2,
181,용호낙지,서울특별시 노원구 동일로 1414 롯데백화점 노원점 9F,해산물 요리,만원-2만원,1,
182,가장맛있는족발,서울특별시 노원구 동일로192길 46 송암빌딩,고기 요리,만원-2만원,6,
183,호치킨,서울특별시 노원구 공릉로 211 1F,닭 / 오리 요리,만원-2만원,4,
184,백두한우곱창전문,서울특별시 노원구 상계로 92,고기 요리,만원-2만원,4,
185,예향정,서울특별시 노원구 동일로217가길 31  2F,탕 / 찌개 / 전골,만원-2만원,2,
186,진미숯불닭갈비,서울특별시 노원구 광운로 68,닭 / 오리 요리,만원-2만원,1,
187,불타는생고기,서울특별시 노원구 동일로192길 10,고기 요리,만원-2만원,6,
188,내가찜한닭,서울특별시 노원구 공릉로 211,고기 요리,만원-2만원,5,
189,불타는생고기,서울특별시 노원구 공릉로 203,고기 요리,만원-2만원,6,
190,싹쓰리솥뚜껑김치삼겹살,서울특별시 노원구 동일로 1020,고기 요리,만원-2만원,6,
191,돈통마늘보쌈,서울특별시 노원구 상계로7길 13,고기 요리,만원-2만원,2,
192,장미삼계탕,서울특별시 노원구 화랑로 449-10,탕 / 찌개 / 전골,만원-2만원,1,
193,삼덕식당,서울특별시 노원구 상계로5길 9,고기 요리,만원-2만원,2,
194,안동찜닭 노원닭한마리,서울특별시 노원구 노해로79길 6-20,닭 / 오리 요리,만원-2만원,1,
195,한티옥,서울특별시 노원구 동일로 1414 9F,탕 / 찌개 / 전골,만원-2만원,1,
196,쟁반집8292,서울특별시 노원구 노해로81길 12-41,고기 요리,만원-2만원,1,
197,호치킨,서울특별시 노원구 상계로3길 29,닭 / 오리 요리,만원-2만원,2,
198,원할머니보쌈족발,서울특별시 노원구 한글비석로 264 그랜드프라자,고기 요리,만원-2만원,1,
199,다마식당,서울특별시 노원구 상계로5길 31,고기 요리,만원-2만원,3,
200,우정낙지,서울특별시 노원구 동일로217가길 23,해산물 요리,만원-2만원,1,
201,최대포소금구이,서울특별시 노원구 석계로7길 14,고기 요리,만원-2만원,1,
202,쉐프의 그릴,서울특별시 노원구 동일로198길 78,고기 요리,만원-2만원,1,
203,주가네서서갈비,서울특별시 노원구 노해로85길 22,고기 요리,만원-2만원,2,
204,청담미역,서울특별시 노원구 동일로217가길 17,한정식 / 백반 / 정통 한식,만원-2만원,1,
205,맛디아닭강정,서울특별시 노원구 화랑로 621 ,닭 / 오리 요리,만원-2만원,1,
206,맛찬들왕소금구이,서울특별시 노원구 상계로 102,고기 요리,만원-2만원,2,
207,신닭발닭날개,서울특별시 노원구 상계로3길 38-4,닭 / 오리 요리,만원-2만원,1,
208,미가솥뚜껑삼겹살,서울특별시 노원구 동일로242길 2,고기 요리,만원-2만원,2,
209,양철갈비,서울특별시 노원구 상계로 318,고기 요리,만원-2만원,2,
210,원명품생태,서울특별시 노원구 노해로75길 14-27 태성빌딩 1F,해산물 요리,만원-2만원,2,
211,반룡산,서울특별시 노원구 동일로 1414 롯데백화점노원점 B1,국수 / 면 요리,만원-2만원,2,
212,풍년상회,서울특별시 노원구 노원로 468 1F 103호,고기 요리,만원-2만원,1,
213,교촌치킨,서울특별시 노원구 한글비석로 245  두타빌B동 1F,닭 / 오리 요리,만원-2만원,1,
214,히딩크의추억,서울특별시 노원구 동일로 1048  1F,고기 요리,만원-2만원,1,
215,족발야시장,서울특별시 노원구 한글비석로22길 40,고기 요리,만원-2만원,1,
216,만남곱창,서울특별시 노원구 광운로12길 5,고기 요리,만원-2만원,2,
217,소담촌,서울특별시 노원구 상계로 90 마블러스1 2F,탕 / 찌개 / 전골,만원-2만원,2,
218,남자서른,서울특별시 노원구 공릉로37길 23,퓨전 한식,만원-2만원,4,
219,족발야시장,서울특별시 노원구 동일로192길 37 1F,고기 요리,만원-2만원,2,
220,왕빈자삼파전,서울특별시 노원구 상계로 76 정암빌딩,한정식 / 백반 / 정통 한식,만원-2만원,1,
221,노원족발,서울특별시 노원구 노해로85길 14 상계제일빌딩 1F,고기 요리,만원-2만원,1,
222,아구명문대,서울특별시 노원구 동일로192다길 7,해산물 요리,만원-2만원,2,
223,웰빙왕십리곱창,서울특별시 노원구 공릉로 208,고기 요리,만원-2만원,1,
224,정수제돈까스,서울특별시 노원구 한글비석로 264 중계그랜드프라자 105-106호,기타 한식,만원-2만원,1,
225,육회공작소,서울특별시 노원구 동일로192길 14,고기 요리,만원-2만원,2,
226,공주집,서울특별시 노원구 동일로250길 83,닭 / 오리 요리,만원-2만원,1,
227,중계동삼겹살,서울특별시 노원구 한글비석로 272,고기 요리,만원-2만원,1,
228,원백정,서울특별시 노원구 노해로85길 10-55 소담빌 1F 101호,고기 요리,만원-2만원,1,
229,둘리,서울특별시 노원구 월계로 334,한정식 / 백반 / 정통 한식,만원-2만원,1,
