,group_21,group_0,group_1,group_2,group_3,group_4,group_5,group_6,group_7,group_8,group_9,group_10,group_11,group_12,group_13,group_14,group_15,group_16,group_17,group_18,group_19,group_20,group_22,group_23,group_24,group_25,group_26,group_27,group_28,group_29,group_30,group_31,group_32,group_33,group_34,group_35,group_36,group_37,group_38,group_39,group_40,group_41,group_42,group_43,group_44,group_45,group_46,group_47,group_48,group_49,group_50,group_51,group_52,group_53,group_54,group_55,group_56,group_57,group_58,group_59,group_60,group_61,group_62,group_63,group_64,group_65,group_66,group_67,group_68,group_69,group_70,group_71,group_72,group_73,group_74,group_75,group_76,group_77,group_78,group_79,group_80,group_81,group_82,group_83,group_84,group_85,group_86,group_87,group_88,group_89,group_90,group_91,group_92,group_93,group_94,group_95,group_96,group_97,group_98,group_99,group_100,group_101,group_102,group_103,group_104,group_105,group_106,group_107,group_108,group_109,group_110,group_111,group_112,group_113,group_114,group_115,group_116,group_117,group_118,group_119
1297,5,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,0,0,0,0,2,0,0,1,0,1,2,0,1,0,1,1,4,0,1,0,1,3,7,0,0,0,3,0,0,5,0,0,0,4,1,0,1,0,0,0,1,0,1,1,1,0,2,0,0,0,0,0,1,4,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0
1455,7,3,0,1,1,0,1,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,4,13,0,1,0,1,1,3,1,0,0,0,0,0,1,0,0,0,12,1,0,2,0,0,0,1,1,0,2,0,2,6,0,0,1,0,0,2,1,0,1,3,0,1,0,0,2,0,0,0,2,0,0,2,0,0,0,1,0,10,0,0,3,0,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1582,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,11,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,6,0,0,2,1,0,0,2,0,0,0,2,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0
1298,33,3,1,6,3,1,0,2,7,0,5,5,0,11,1,2,4,4,12,0,0,4,3,0,1,14,1,0,1,2,2,0,0,6,38,0,6,0,6,7,7,1,4,0,0,0,0,5,7,0,0,44,2,0,7,3,6,1,16,5,1,5,10,0,9,0,0,2,0,0,6,5,0,4,3,0,0,5,0,14,0,1,1,0,0,1,10,2,1,2,1,0,18,0,3,6,0,0,2,4,1,2,0,4,0,0,1,0,3,1,2,0,2,1,1,1,0,0,0,0
1950,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,158,36,26,48,29,13,3,22,35,0,9,19,2,84,6,9,13,32,40,5,6,38,17,0,9,46,5,0,20,20,9,0,3,33,150,0,39,9,45,45,46,4,25,2,3,15,2,72,41,9,3,270,15,0,40,12,20,4,21,30,18,17,69,14,75,1,0,7,5,1,3,41,4,24,51,6,7,6,0,74,0,6,8,14,6,19,57,11,4,12,13,0,110,0,5,24,0,3,14,20,20,20,8,18,1,0,2,12,12,8,0,1,14,30,38,29,9,4,0,1
423,25,12,3,6,3,3,1,3,3,0,1,0,0,15,2,8,1,3,3,1,2,6,2,0,1,5,0,2,3,1,3,1,1,5,50,1,13,1,15,6,29,4,5,1,0,0,2,7,7,1,0,59,7,0,3,0,0,0,6,8,3,3,3,2,46,1,0,0,3,0,0,8,2,9,15,0,0,0,0,33,0,1,1,2,0,3,19,1,0,1,1,0,33,0,1,10,1,1,2,7,8,3,3,1,0,0,0,0,5,1,1,0,0,3,2,2,0,0,0,0
1801,26,6,1,16,6,0,1,1,4,0,0,3,0,4,3,1,1,4,8,0,2,5,1,0,2,5,1,3,3,4,4,0,0,12,34,0,7,0,5,4,10,2,4,4,1,0,1,6,2,0,0,29,4,0,4,1,0,0,6,7,1,0,9,2,17,0,0,1,1,0,2,11,0,3,4,0,1,0,0,4,0,2,1,4,0,1,17,0,0,1,0,1,16,0,3,5,0,6,1,1,4,3,0,1,1,0,0,1,1,0,0,0,5,1,4,11,0,1,0,0
1235,4,4,2,3,4,2,0,0,1,0,0,0,0,3,1,1,1,2,2,0,0,1,1,0,0,0,0,2,1,1,1,1,1,0,21,0,2,2,2,2,6,0,2,1,0,0,0,3,0,0,0,3,0,0,0,1,0,0,3,0,0,0,1,0,7,0,0,0,1,0,4,2,0,1,0,0,0,0,0,1,0,0,0,2,0,1,10,0,0,0,0,0,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0
1777,12,2,0,5,11,1,0,0,1,0,1,1,1,12,3,3,0,5,7,0,0,1,1,0,0,3,0,0,5,0,0,0,0,5,23,0,3,0,6,2,7,0,1,0,0,0,0,5,3,2,1,17,3,0,1,0,0,0,4,0,0,0,2,3,12,0,0,1,0,0,5,12,1,5,6,1,2,0,0,6,0,0,1,1,0,2,1,2,0,1,0,0,21,0,1,5,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,0
1135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,9,2,0,0,1,0,0,0,1,0,4,1,0,1,0,0,1,1,4,0,0,2,2,0,0,1,0,0,3,2,1,0,0,2,22,0,0,1,1,2,9,0,0,0,0,0,0,6,0,0,2,13,2,0,1,1,0,0,3,1,1,2,2,1,5,0,0,0,0,0,4,6,2,2,1,0,2,0,0,4,0,0,0,0,0,2,6,1,0,0,2,0,7,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,1,0,2,0,0,0,0,0,0
2098,149,18,14,35,34,21,0,13,24,1,4,2,1,55,5,4,3,23,19,3,0,18,14,0,5,29,2,1,18,15,1,1,2,19,295,3,32,7,33,29,30,2,5,3,6,1,10,100,26,10,0,302,7,0,14,8,10,0,8,21,15,10,58,8,81,0,0,0,2,1,6,21,14,25,45,2,6,1,0,138,0,2,6,5,0,8,107,16,3,3,2,4,82,0,11,14,3,1,3,50,13,4,12,5,0,0,0,5,10,1,1,1,9,10,27,13,1,5,0,0
2546,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,4,1,0,0,4,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2403,60,18,5,14,13,3,2,0,22,0,3,4,0,46,4,5,2,8,12,0,1,9,8,1,1,7,0,0,6,10,2,0,4,9,79,2,21,3,11,37,27,1,9,1,7,0,0,58,13,1,1,155,7,0,9,20,7,3,3,7,7,4,21,3,38,0,0,3,2,1,1,19,3,15,18,0,3,2,0,13,0,5,1,1,0,8,17,3,1,2,1,0,32,0,0,6,0,7,11,7,12,3,7,8,1,0,1,10,5,1,0,0,13,6,19,11,0,0,0,0
845,79,44,25,15,17,6,3,4,3,0,10,5,2,15,2,9,10,14,12,0,4,8,8,0,5,14,7,0,4,5,2,0,2,15,49,0,31,5,18,27,29,2,7,1,4,0,1,30,11,2,1,65,7,0,9,5,3,1,19,13,9,10,30,26,41,0,0,5,2,0,2,16,10,18,26,1,2,0,1,17,0,1,5,6,2,9,14,7,0,2,2,1,40,0,8,16,1,0,2,3,18,9,12,7,1,0,2,5,5,0,0,4,8,4,4,7,1,1,0,1
408,35,9,4,8,7,2,0,0,25,0,0,0,0,13,1,3,1,1,11,1,0,3,10,0,0,4,1,4,2,2,0,0,1,9,77,0,10,1,12,8,14,0,3,1,0,0,2,11,4,0,0,72,2,0,7,1,0,0,3,2,1,4,5,0,23,0,0,2,2,0,18,11,3,5,7,0,0,0,0,20,0,2,0,3,0,2,18,1,0,3,1,0,23,0,0,1,2,1,0,3,2,1,3,0,0,0,0,1,3,1,0,0,2,6,6,3,0,0,0,1
2448,15,9,2,1,4,5,0,2,2,0,1,0,0,15,1,1,1,6,2,0,0,3,3,0,1,5,1,0,5,0,1,1,0,3,45,0,7,0,6,8,10,0,2,0,0,0,0,2,1,0,3,26,1,0,7,1,1,0,1,3,1,2,9,4,6,0,0,1,0,0,3,3,3,0,5,0,0,0,0,7,0,2,2,1,0,0,12,4,1,1,0,0,7,0,0,5,1,0,1,2,1,1,2,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,1
1534,5,5,11,2,2,1,0,0,0,0,0,1,0,8,1,0,2,0,4,0,0,1,1,0,1,0,1,0,0,1,1,0,0,3,16,0,5,1,3,5,11,0,0,0,0,0,0,5,1,1,0,12,1,0,2,1,1,0,1,1,1,1,3,1,3,1,0,0,1,0,2,4,1,5,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,2,1,0,5,0,3,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,1,2,1,4,0,0,0,0
885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,4,2,0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,8,0,0,0,1,2,5,0,0,1,0,0,0,0,0,0,0,9,0,0,1,1,2,0,0,2,0,1,6,2,2,0,0,0,0,0,0,3,1,1,4,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,2,0,0,2,0,0,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
1960,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
276,10,3,1,3,2,0,0,0,1,0,0,0,0,2,0,0,2,0,6,0,0,0,2,0,0,2,2,0,3,1,0,0,0,3,14,1,3,3,0,9,1,0,0,1,0,0,0,4,0,0,0,3,2,0,0,0,0,0,4,5,0,0,3,0,7,0,0,0,0,0,0,2,0,1,2,0,2,1,0,4,0,0,0,1,0,1,7,1,1,0,0,0,6,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,1,1,0,0,1,2,3,0,0,0,0,0
1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,6,0,1,2,0,1,0,1,4,0,0,0,0,2,0,0,1,0,0,0,0,2,3,0,0,3,0,0,0,1,0,0,0,4,27,0,1,1,1,1,0,0,1,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,1,0,1,3,0,5,0,0,0,0,0,0,4,0,2,4,0,0,0,0,10,0,0,1,0,0,1,3,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
1267,81,30,7,17,29,6,6,3,14,0,6,8,0,45,3,7,3,15,12,2,0,14,18,0,3,18,4,1,15,6,4,0,1,15,125,1,33,1,30,41,29,2,10,1,2,3,4,50,16,3,4,153,6,0,24,13,3,1,14,11,11,15,51,6,36,0,0,6,11,1,16,23,3,26,20,5,4,0,0,50,0,4,5,5,6,13,34,7,2,3,4,1,68,0,1,25,1,4,10,12,22,6,13,10,1,0,3,10,4,2,0,0,8,7,28,7,0,3,1,1
1749,15,1,0,0,1,0,0,0,4,0,0,0,0,6,2,0,0,1,2,0,0,0,2,0,0,5,0,0,0,3,1,0,0,1,18,0,10,0,5,3,3,1,5,0,0,0,0,10,0,0,0,36,3,0,2,3,4,0,3,4,0,2,10,0,11,0,0,0,3,0,5,1,2,0,1,0,1,0,0,30,0,0,1,0,0,1,6,0,0,0,0,0,16,0,2,6,0,1,1,5,0,2,0,0,0,0,0,0,0,0,0,0,2,1,10,1,0,0,0,0
1616,35,22,8,10,12,0,0,2,7,0,2,1,1,10,0,2,0,4,5,0,0,10,2,0,3,7,3,0,5,5,2,0,0,12,40,1,11,6,15,13,25,2,2,0,4,0,0,9,6,0,0,46,1,0,11,2,1,2,3,4,3,3,8,7,25,0,0,0,4,0,2,8,5,5,12,0,1,0,0,9,0,2,1,2,1,1,4,6,0,1,2,1,38,0,4,3,0,1,0,4,7,5,3,6,1,0,1,1,1,0,0,0,5,5,7,2,0,2,0,0
665,5,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,1,1,0,0,1,0,0,0,1,8,0,0,0,0,1,4,0,0,1,0,0,1,0,1,0,0,7,1,0,0,1,0,0,2,0,0,0,1,0,3,0,0,0,0,0,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1816,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,7,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,8,4,3,4,6,0,0,0,0,0,4,1,0,1,0,0,0,0,1,4,1,1,1,0,0,4,0,0,2,1,2,0,1,1,17,0,1,1,1,1,10,0,0,0,0,1,0,9,1,0,0,35,0,0,0,1,1,1,0,1,0,1,2,1,5,0,0,0,1,0,0,3,0,1,2,0,1,0,0,24,0,0,2,1,0,0,2,1,0,2,0,0,7,0,0,1,0,0,0,3,0,4,0,0,0,0,0,0,2,0,0,0,2,1,1,1,0,0,0,0
1732,37,16,12,5,9,0,0,8,2,0,2,4,0,11,3,4,1,5,3,5,0,6,4,0,0,0,1,0,6,1,3,0,1,7,41,1,18,2,12,5,11,1,0,3,0,2,0,12,8,1,1,24,7,0,8,3,0,0,1,8,4,2,18,1,15,0,0,3,1,0,0,10,3,3,5,0,0,0,0,12,0,1,1,2,0,2,6,4,0,1,1,0,7,0,0,7,0,1,1,2,6,3,2,2,0,0,1,4,0,1,0,0,4,2,2,3,0,0,0,1
510,65,17,12,13,17,12,3,1,19,0,3,3,1,21,6,5,3,11,12,1,3,14,8,0,5,7,2,1,16,6,5,0,5,24,79,0,22,8,21,30,15,1,20,3,6,0,3,28,9,4,2,114,18,0,17,9,3,2,15,7,2,8,31,5,39,0,0,6,7,0,20,24,2,19,18,0,2,0,0,34,0,2,5,8,0,5,21,7,0,7,0,2,52,0,8,15,0,3,6,24,7,6,10,3,0,0,2,4,8,1,0,0,3,28,21,5,2,0,0,1
1313,7,6,0,2,0,1,0,0,3,0,0,0,0,3,0,1,1,2,0,0,0,1,3,0,1,5,0,0,4,0,3,0,1,0,28,0,3,1,3,3,2,0,1,6,1,0,0,4,5,0,0,22,1,0,5,0,0,0,1,1,0,0,4,1,4,0,0,0,0,0,3,3,0,1,1,0,2,0,0,8,0,0,2,2,0,2,14,3,0,0,0,0,3,2,0,4,0,2,0,3,5,3,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0
1906,265,120,74,79,88,18,10,17,34,0,10,41,5,124,12,17,19,35,90,1,1,61,27,2,13,36,13,7,52,25,22,0,6,45,420,13,60,19,100,79,181,10,35,1,11,2,6,109,45,19,14,463,50,0,39,19,15,17,71,50,24,20,79,17,158,1,0,12,12,3,43,107,10,56,41,9,11,3,1,172,1,27,12,11,3,22,98,26,3,21,6,3,151,1,29,54,2,3,33,59,44,36,24,25,4,0,5,28,21,6,2,2,20,27,48,50,8,3,1,1
2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
358,12,0,0,2,3,0,1,0,0,0,3,0,0,4,1,1,0,5,4,0,0,0,2,0,0,2,0,0,3,0,1,0,0,2,16,0,4,0,1,3,3,1,0,0,0,0,0,5,2,0,0,13,1,0,1,1,3,0,1,5,1,2,2,0,2,0,0,0,0,0,0,1,1,3,4,0,0,0,0,4,0,0,2,0,1,1,6,1,0,0,0,0,9,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,2,6,0,0,2,0
2141,9,0,2,2,4,0,1,2,0,0,2,1,0,2,2,1,2,1,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,1,15,1,5,0,0,3,5,0,2,1,1,0,0,4,1,0,4,17,2,0,3,0,0,0,0,3,1,1,7,3,4,0,0,0,1,0,0,8,1,3,3,0,0,1,0,5,0,1,3,1,0,1,4,1,0,2,1,0,8,0,0,5,0,0,2,1,8,5,1,2,0,0,0,1,0,0,0,0,2,1,1,2,0,0,0,0
1008,29,11,9,8,15,3,2,1,4,0,5,6,0,43,3,0,2,7,10,1,0,5,2,0,3,8,0,0,7,6,2,0,1,5,54,0,17,1,12,14,26,2,2,2,3,0,1,18,10,1,3,76,13,0,2,1,4,0,2,11,7,3,16,0,25,0,0,0,0,0,3,14,2,6,17,0,1,0,0,31,0,0,1,1,0,6,27,5,0,1,1,0,69,0,0,7,1,1,1,9,10,12,6,6,0,0,1,6,3,3,0,1,3,5,15,3,0,0,0,0
462,48,13,5,11,21,2,1,1,15,0,1,3,0,37,0,1,5,4,9,0,1,16,8,0,1,10,1,0,6,1,9,0,0,18,80,1,15,2,29,4,22,0,9,0,2,2,1,19,9,1,0,156,3,0,5,6,2,2,6,6,3,0,35,2,29,0,0,0,3,0,3,17,2,11,12,1,0,0,0,52,0,2,2,4,0,2,47,3,0,0,1,2,30,0,4,10,0,3,1,11,9,1,5,0,1,0,1,2,3,0,0,0,6,9,16,3,0,1,0,0
831,11,0,1,2,0,1,0,0,0,0,1,1,0,9,2,0,0,1,2,0,0,0,1,0,0,4,0,0,1,1,1,0,0,1,18,0,2,0,3,0,0,0,0,0,0,0,0,1,3,0,0,21,0,0,1,0,0,0,1,0,0,0,5,0,6,0,0,0,1,0,1,0,0,0,5,0,0,1,0,8,0,0,0,0,0,0,7,0,1,0,0,0,5,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0
