p_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
0,0.0011510800084812529,0.0,0.01037378213577171,0.0,0.013387786404948625,0.01375966936064164,0.0,0.0,0.0245221830189653,0.05628955647535217,0.003369714945463259,0.0,0.0,0.010539321212406364,0.0,0.005968049361242158,0.07076401385472844,0.0,0.0,0.0,0.0,0.0,0.0,0.005827624670389401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015479628030721846,0.0,0.04643888409216554,0.0,0.0,0.0,0.007284530837986751,0.017080968861486176,0.0,0.013035476236397343,0.011131417909732563,0.0011361194884933466,0.0,0.024767404849154954,0.0,0.0,0.008540484430743088,0.0,0.0,0.0,0.030805229911884273,0.0,0.015978970870422552,0.0,0.0,0.0,0.0,0.01651160323276997,0.04717600923648563,0.0,0.011257911295070434,0.01801265807211269,0.007284530837986751,0.0,0.0,0.009712707783982335,0.0671658436587253,0.0,0.0,0.0,0.0,0.0,0.0,0.008690317490931562,0.0,0.007505274196713623,0.012701233255976899,0.0,0.04643888409216554,0.0,0.0,0.007393255178852225,0.0,0.0,0.11519723185653467,0.0,0.0,0.0,0.02751933872128328,0.0,0.007393255178852225,0.010768436890936936,0.0404365793455591,0.0,0.0,0.028421612121981094,0.012701233255976899,0.006454046866229304,0.0,0.005726567595180336,0.0,0.0,0.00687983468032082,0.0,0.0,0.005269660606203182,0.008690317490931562,0.0,0.009712707783982335,0.016697126864598844,0.006517738118198672,0.007051218462392869,0.0,0.0,0.0,0.0,0.017080968861486176,0.0,0.0
1,0.0025738863458518698,0.0,0.008698657781399905,0.022152581816631756,0.00898077641214801,0.0,0.006153494949064376,0.0,0.013159949594038668,0.11328024792595787,0.0022604675323093628,0.0,0.0,0.01413994584040325,0.0,0.0,0.02373490908924831,0.0,0.0,0.009230242423596565,0.0,0.0,0.0,0.007818558288222973,0.0,0.010384022726546135,0.0,0.0,0.013291549089979055,0.0,0.00898077641214801,0.010384022726546135,0.0,0.02076804545309227,0.0,0.010718991201596011,0.0,0.019546395720557434,0.02291646394823975,0.0,0.0,0.011200743615150888,0.0007621301083703587,0.0,0.0,0.0,0.0,0.0,0.008520223775627599,0.0,0.0,0.04215603256150073,0.0,0.00803924340119701,0.0,0.0,0.0,0.00898077641214801,0.011076290908315878,0.0,0.0,0.0075520165283971905,0.006041613222717752,0.004886598930139359,0.009631557311579025,0.0,0.019546395720557434,0.016896036978786933,0.01846048484719313,0.0,0.004102329966042918,0.0,0.0,0.00898077641214801,0.0,0.0,0.020138710742392506,0.008520223775627599,0.0,0.02076804545309227,0.0,0.03437469592235962,0.0,0.0,0.0,0.1313699619358395,0.0,0.006153494949064376,0.0,0.03692096969438626,0.0,0.0,0.021671003951052807,0.0,0.007384193938877253,0.0,0.005447356184417646,0.017040447551255198,0.0032471211131870656,0.0,0.017286696793325357,0.0,0.008744440190775693,0.004615121211798283,0.0,0.0,0.010604959380302436,0.0,0.030208066113588762,0.006515465240185811,0.0,0.0043722200953878465,0.00473008864412066,0.005729115987059937,0.008744440190775693,0.0,0.0035729970671986707,0.0458329278964795,0.0,0.0
2,0.002990764063033983,0.0,0.0043540128614801615,0.007920156728978198,0.0,0.00825016325935229,0.004400087071654554,0.006853981784692671,0.001764391350514945,0.050851006271280474,0.0016163585161179995,0.007920156728978198,0.019800391822445494,0.00631927398588686,0.00742514693341706,0.0007156768128594757,0.016971764419238995,0.010209577033448458,0.0023760470186934596,0.011550228563093203,0.0,0.0,0.001856286733354265,0.002795349433757011,0.0,0.004640716833385663,0.008100160291000429,0.0049500979556113735,0.0,0.0015428876744762723,0.0048163115243786345,0.00371257346670853,0.004242941104809749,0.00742514693341706,0.0,0.0019161669505592413,0.0027000534303334768,0.013103200470735989,0.004096632790850792,0.012728823314429245,0.0015631888280878022,0.011346291943199104,0.0029973070189940427,0.0,0.0029700587733668244,0.019800391822445494,0.0,0.004096632790850792,0.003046214126530076,0.0,0.003046214126530076,0.04432923542338543,0.01485029386683412,0.010538918228075829,0.0,0.0,0.0,0.0048163115243786345,0.011880235093467298,0.016971764419238995,0.0,0.0013500267151667384,0.0113402244074006,0.00436773349024533,0.0017217732019517821,0.0015631888280878022,0.005823644653660439,0.013088394594497869,0.006600130607481831,0.0,0.001466695690551518,0.0,0.0030857753489525446,0.0,0.001042125885391868,0.02970058773366824,0.0054001068606669535,0.006092428253060152,0.009900195911222747,0.01485029386683412,0.0,0.004096632790850792,0.0008865847084677087,0.0,0.02340046306289013,0.1326165777875419,0.0,0.0011000217679136386,0.0034941867921962637,0.03465068568927961,0.0,0.003546338833870835,0.02195260832488522,0.0,0.0013200261214963663,0.0,0.01217237202199518,0.009138642379590228,0.00657863181071479,0.0,0.011674219456008326,0.0,0.026574210077492635,0.00742514693341706,0.0,0.0019161669505592413,0.017693967160483208,0.005210629426959341,0.008100160291000429,0.005823644653660439,0.004004573627011448,0.002344783242131703,0.00042278416702730594,0.003072474593138094,0.018758265937053625,0.002306841765721805,0.001277444633706161,0.08807760500329204,0.0,0.019800391822445494
3,0.0020998493276190126,0.0,0.003204921191300966,0.0,0.0,0.012145633879731834,0.0016194178506309111,0.0,0.001731654731367707,0.013912271534965555,0.0011897763800553633,0.046639234098170244,0.0015341853321766527,0.0037212154865561365,0.0,0.0,0.012492651990581314,0.0,0.0,0.015384469580993657,0.0,0.0,0.005465535245879325,0.0010288066345184612,0.00437242819670346,0.0013663838114698313,0.0,0.001821845081959775,0.0034979425573627683,0.0011356956355073923,0.0047269494018415785,0.08198302868818988,0.0,0.0,0.0,0.0014104607086140193,0.003974934724275873,0.002572016586296153,0.0,0.0218621409835173,0.002301277998264979,0.008843113206815986,0.004412542216856703,0.0,0.0,0.0582990426227128,0.0,0.016585072470254505,0.0,0.01748971278681384,0.0,0.012399423244382946,0.0,0.005641842834456077,0.0,0.0,0.0,0.0023634747009207892,0.0029149521311356403,0.004164217330193771,0.0,0.0019874673621379365,0.006359895558841397,0.0012860082931480765,0.008871593442586732,0.002301277998264979,0.010288066345184612,0.06373369913838942,0.0291495213113564,0.0072873803278391,0.00431844760168243,0.0017846645700830448,0.0011356956355073923,0.0023634747009207892,0.004602555996529958,0.0437242819670346,0.003974934724275873,0.0022422708701043386,0.0058299042622712806,0.013663838114698313,0.0,0.006030935443728911,0.0026104048935543045,0.0,0.010599825931402329,0.07321275120061607,0.0,0.0016194178506309111,0.0,0.017003887431624565,0.0437242819670346,0.0013052024467771523,0.0076042229507886265,0.0,0.007773205683028374,0.0,0.0035839575382815253,0.0022422708701043386,0.0014242437122812574,0.0,0.0161754569126602,0.0,0.009205111993059916,0.004858253551892734,0.0058299042622712806,0.0028209214172280387,0.00465151935819517,0.0015341853321766527,0.007949869448551746,0.005144033172592306,0.006877976938634656,0.002301277998264979,0.0018672291231473853,0.004523201582796683,0.009205111993059916,0.0025470455514777436,0.001880614278152026,0.045232015827966834,0.0874485639340692,0.0
4,0.003295805590434229,0.0,0.0052211449000948,0.002954781261979576,0.007187305772382753,0.01108042973242341,0.004924635436632627,0.0,0.005265946803527957,0.02518279484641684,0.004070361942522885,0.0,0.018661776391449954,0.016974275334776287,0.004155161149658779,0.0,0.0,0.006232741724488168,0.0,0.01477390630989788,0.0,0.0,0.0,0.0015642959622244816,0.0,0.006232741724488168,0.0,0.0027701074331058523,0.0,0.0017268202180400123,0.0,0.0,0.0,0.012465483448976336,0.0,0.001072299651524846,0.0,0.01173221971668361,0.004585005406520032,0.004748755599610033,0.0,0.016433895782920115,0.00030496595593825903,0.0,0.0066482578394540465,0.0,0.0,0.009170010813040063,0.0,0.0,0.0,0.02315313675431757,0.0,0.016084494772872694,0.0,0.0,0.0,0.0,0.00886434378593873,0.01582918533203344,0.0,0.0,0.010878967373652076,0.001955369952780602,0.03661359389844258,0.0,0.007821479811122408,0.00676094017571598,0.00738695315494894,0.01108042973242341,0.003283090291088418,0.0,0.0017268202180400123,0.014374611544765506,0.0046654440978624884,0.19944773518362138,0.010073117938566738,0.0034093629945918186,0.004432171892969365,0.012465483448976336,0.0,0.0,0.001984554578941506,0.0,0.008058494350853389,0.030922129485832773,0.0,0.009849270873265254,0.0,0.00738695315494894,0.06648257839454047,0.0,0.020233828207034055,0.00814072388504577,0.014773906309897882,0.0,0.005449391671683645,0.010228088983775457,0.003898001339093578,0.0,0.03228055829561502,0.0,0.020994498440381197,0.005540214866211705,0.01772868757187746,0.008578397212198769,0.004243568833694072,0.0,0.012087741526280085,0.013035799685204012,0.016433895782920115,0.005248624610095299,0.004731856113490424,0.002292502703260016,0.0034990830733968663,0.0,0.00571893147479918,0.05043505947172035,0.0,0.0
5,0.005560423876074184,0.0,0.01025012930606155,0.0,0.0,0.0,0.048340115986611254,0.0,0.006461302631873781,0.02966325299178418,0.00665909761040053,0.0,0.022897949677868488,0.0,0.0,0.0,0.0,0.0,0.0,0.024170057993305627,0.0,0.0,0.0,0.007677547833167669,0.0,0.0,0.0,0.027191315242468827,0.02610366263277008,0.0,0.01763760988700681,0.0,0.0,0.0,0.0,0.010525670416439547,0.0,0.009596934791459587,0.0,0.023306841636401853,0.0,0.0073324895035871,0.0014967696463744312,0.0,0.0,0.0,0.0,0.09001262976817268,0.0,0.0,0.0,0.061687759953063616,0.0,0.0052628352082197735,0.0,0.0,0.0,0.01763760988700681,0.0,0.031075788848535804,0.0,0.02966325299178418,0.011865301196713671,0.009596934791459587,0.009457848779989158,0.0,0.0,0.06636524398161885,0.03625508698995844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009887750997261392,0.0,0.0,0.020393486431851623,0.0,0.0,0.0,0.0,0.019775501994522784,0.045529644126924555,0.0,0.0,0.0,0.01812754349497922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01673311707228851,0.004251410852242684,0.0,0.007544411165540484,0.0,0.0,0.00906377174748961,0.0,0.0,0.006942463466162254,0.0,0.08898975897535252,0.0,0.0,0.008586731129200683,0.004644779827895031,0.011251578721021584,0.0,0.0,0.007017113610959699,0.06750947232612951,0.0,0.0
6,0.004844244698401014,0.0,0.0036381151283511985,0.0,0.0,0.0,0.012868147953982941,0.0,0.013759999792377799,0.04211393875848963,0.0,0.0,0.02438175401807294,0.0,0.0,0.0,0.0,0.0,0.0,0.006434073976991471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03756108051432859,0.0,0.0,0.04342999934469243,0.0,0.005603870883186119,0.0,0.0,0.0,0.0,0.018286315513554707,0.0078076403316300995,0.0,0.0,0.0,0.0,0.0,0.02396137894879582,0.0,0.0,0.0,0.005185671563545364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013625097833628997,0.04711050776373416,0.03860444386194882,0.0,0.0,0.0,0.009024415448247778,0.0,0.0,0.0,0.0,0.0,0.0,0.021714999672346216,0.0,0.0,0.0,0.0,0.0,0.3070399953671279,0.0,0.0,0.0,0.03860444386194882,0.0,0.0,0.03021217345717734,0.0,0.03088355508955906,0.0,0.028478688094880283,0.0,0.004526905469153609,0.0,0.00401664733823745,0.0,0.0,0.0,0.09265066526867718,0.0,0.0,0.0,0.0,0.0,0.0078076403316300995,0.0,0.0,0.0,0.054858946540664116,0.013492815330389879,0.00747182784424816,0.0,0.0,0.0
7,0.0020391011796750094,0.0,0.0017228269783772492,0.01462488679422465,0.05336107343838724,0.009140554246390405,0.0030468514154634685,0.0,0.0016290096676735376,0.016203709800419356,0.0011192515403743353,0.010968665095668486,0.014432454073248007,0.010501913389469826,0.02056624705437841,0.0,0.01175214117393052,0.0,0.013162398114802184,0.012187405661853874,0.0,0.0,0.0,0.007742587126354226,0.0,0.0,0.0037393176462506205,0.006855415684792803,0.0,0.0021367529407146403,0.004446756119865603,0.0,0.0,0.0,0.0,0.003980563946008725,0.007478635292501241,0.004839116953971391,0.005673447463276803,0.01175214117393052,0.0,0.01294055994432799,0.0011320869938189952,0.0,0.008226498821751365,0.0,0.0,0.0028367237316384015,0.008437434688975759,0.0,0.0,0.05361548983330492,0.0,0.0053074185946783,0.0,0.0,0.0,0.008893512239731206,0.010968665095668486,0.019586901956550867,0.0,0.0,0.0059829082340009925,0.012097792384928478,0.007153477236305534,0.030308153553820816,0.0064521559386285215,0.013943218341951466,0.027421662739171213,0.0,0.0020312342769756454,0.0,0.0021367529407146403,0.004446756119865603,0.0,0.08226498821751364,0.002492878430833747,0.0042187173444878795,0.0,0.0,0.009140554246390405,0.0,0.004911342580150069,0.0,0.0,0.1109620771305998,0.0,0.006093702830926937,0.0,0.0045702771231952025,0.1645299764350273,0.0,0.003576738618152767,0.0,0.010968665095668486,0.0,0.008091638185329212,0.012656152033463638,0.0010718565240066926,0.0,0.0028531209786420916,0.0,0.004329736221974402,0.0045702771231952025,0.0,0.0,0.005250956694734913,0.005772981629299203,0.014957270585002482,0.0,0.0055459542618548525,0.0,0.0005855159303737626,0.005673447463276803,0.0,0.0031947568239811125,0.0,0.022693789853107212,0.0,0.0
8,0.0,0.0,0.002176110711074351,0.0,0.0,0.0,0.015393968363525964,0.0,0.00823043853099408,0.06297532512351531,0.0028274635769741565,0.0,0.0,0.017686687055966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018892597537054592,0.0,0.0,0.0,0.022466872746767622,0.0,0.0,0.0,0.0,0.003351912466251621,0.0,0.0,0.0,0.0,0.0,0.02802048174035063,0.001906592411996335,0.0,0.0,0.0,0.0,0.014332315372937965,0.0,0.0,0.0,0.026882004455709516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415637145815201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15465568216379572,0.0639441762792617,0.015393968363525964,0.0,0.0,0.0,0.0,0.018071180252834825,0.0,0.0,0.0,0.0,0.0,0.0027077338489589643,0.0,0.009610107417692509,0.0,0.0,0.0,0.0,0.0,0.008843343527983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859938922376278,0.0,0.0
9,0.0035006098786026572,0.0,0.005915297582822029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020922626635537175,0.0,0.0,0.0,0.0,0.0,0.035306932447468985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08070155987992911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869405839037864,0.0,0.03644586575222605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07659809073349204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21019941178028048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01852166948063947,0.0,0.0073604028554984215,0.0,0.039184572427248814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20542215242163775,0.0,0.02538925479368556,0.0,0.0,0.0,0.0,0.0,0.0,0.15583749494055277,0.0,0.0
