u_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06641516322370623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45252365450728654,0.0,0.0,0.0,0.0,0.0,0.4810611822690073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,0.004821464051343515,0.0,0.0,0.0,0.25234500366018153,0.0,0.0,0.0,0.061628812775093834,0.07073306920777815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12449020180568955,0.028817176343909616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012549415504605801,0.0,0.0,0.0,0.0,0.0819014485563747,0.10490747343176085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09290313567588772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0471553794718521,0.0,0.0,0.0,0.0,0.0,0.04645156783794386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05102057451052851,0.0,0.020275277167050416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,0.0,0.0,0.0,0.0,0.0,0.11695947792234831,0.0,0.0,0.04168852678420336,0.09569411830010317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03142194929257119,0.0,0.0,0.0,0.0,0.0,0.0,0.14035137350681798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08255963147459881,0.1427302103459166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10796259500524459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19583912582346694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04479299154472914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3990,0.005080309361419914,0.0,0.0,0.0,0.0,0.0,0.02024283760985527,0.0,0.02705725819139071,0.008281160840395338,0.0037180722140550495,0.0,0.0,0.023257728317706054,0.0,0.013170038926893791,0.0,0.0,0.0,0.0050607094024638175,0.0,0.0,0.0,0.006430077829012851,0.0,0.008539947116657693,0.0,0.0,0.0,0.014196275726392009,0.0,0.0,0.0,0.0,0.0,0.0022038573204277915,0.0,0.024112791858798187,0.0,0.07807951649515604,0.014383068828055061,0.0,0.007521421313753564,0.0,0.0,0.0,0.0,0.009423389921829178,0.0,0.10931132309321846,0.0,0.024472684274601145,0.0,0.008815429281711166,0.0,0.0,0.0,0.0,0.0,0.05205301099677069,0.0,0.012421741260593007,0.0,0.0,0.0,0.0,0.02143359276337617,0.06484570014004486,0.030364256414782905,0.0,0.0,0.0,0.0,0.0,0.009588712552036707,0.0,0.0,0.0,0.018218553848869744,0.017079894233315386,0.0,0.0,0.0,0.0,0.016562321680790675,0.11439557067894955,0.0,0.010121418804927635,0.032150389145064254,0.015182128207391453,0.0,0.008157561424867048,0.0,0.0,0.024291405131826326,0.0,0.00895994451583758,0.0,0.0017803147083586069,0.0,0.0031592867946016894,0.0,0.0,0.0,0.0,0.0,0.02907216039713257,0.009588712552036707,0.0,0.0,0.01228217113406949,0.0,0.007780165344713057,0.0,0.0,0.010612749814875578,0.0,0.056540339530975064,0.0,0.0
1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,0.0,0.0,0.021376252402411457,0.0,0.0,0.0,0.0,0.0,0.1616975924301223,0.061861578922130116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2551790130537867,0.0,0.0,0.0,0.1200842414370761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3798013217544733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3520,0.0013874072012494915,0.0,0.002344427613629703,0.003980317104029097,0.0,0.0,0.0033169309200242465,0.0,0.010640451664236198,0.09498483998251252,0.003046161049001859,0.0,0.0,0.003810941908112964,0.0,0.025896038990068822,0.0,0.0027986604637704584,0.0,0.0,0.0,0.0,0.0,0.010536133510665254,0.0,0.0027986604637704584,0.0,0.0,0.0,0.0,0.0,0.0,0.021323127343013015,0.0,0.0,0.0014444699167847526,0.0,0.0,0.012352708253883403,0.03198469101451952,0.01885413365066414,0.0,0.012324376354218533,0.0,0.0,0.0,0.0,0.02161723944429595,0.009185347163144068,0.0,0.004592673581572034,0.028961262510659468,0.0,0.004333409750354258,0.0,0.0,0.0,0.0,0.017911426968130934,0.0,0.0,0.0,0.0016283115425573575,0.0,0.0,0.0,0.02809635602844068,0.05160919634885184,0.0,0.0,0.0,0.0,0.0,0.00968185241520591,0.0,0.0,0.0027138525709289292,0.0,0.03582285393626187,0.0,0.0,0.0,0.0026733473086762586,0.0,0.032566230851147154,0.14579068462432154,0.0,0.0,0.03160840053199576,0.0,0.17911426968130933,0.013366736543381292,0.0,0.003655393258802231,0.007960634208058193,0.0,0.007340748757430711,0.0,0.014002418476714736,0.0,0.025883564982848165,0.0,0.0,0.0,0.0,0.0,0.030487535264903713,0.0,0.0,0.00702408900711017,0.0,0.0023567667063330174,0.0019122519894801708,0.006176354126941701,0.0,0.0,0.001925959889046337,0.006176354126941701,0.0,0.0
3378,0.0023440546501516083,0.0,0.0039609614572588036,0.0,0.0,0.0,0.0,0.0,0.014981062145275871,0.011462782399036841,0.0,0.0,0.026545390818822154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047283977396026966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01700098063677374,0.0,0.0,0.0,0.504362425557621,0.0,0.0,0.0,0.0,0.0,0.018819493490956005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03981808622823323,0.0,0.025645547062251913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047283977396026966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0840604042596035,0.0,0.0,0.0,0.0308793321769972,0.0336241617038414,0.0,0.012402354726826745,0.0,0.009857246102103341,0.0,0.017492338458645815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052175423333547,0.0,0.0
4130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25994154827200455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030391176041751775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11106593426167466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21433776787340725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2841221574135864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10014141613757553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
