,group_73,group_0,group_1,group_2,group_3,group_4,group_5,group_6,group_7,group_8,group_9,group_10,group_11,group_12,group_13,group_14,group_15,group_16,group_17,group_18,group_19,group_20,group_21,group_22,group_23,group_24,group_25,group_26,group_27,group_28,group_29,group_30,group_31,group_32,group_33,group_34,group_35,group_36,group_37,group_38,group_39,group_40,group_41,group_42,group_43,group_44,group_45,group_46,group_47,group_48,group_49,group_50,group_51,group_52,group_53,group_54,group_55,group_56,group_57,group_58,group_59,group_60,group_61,group_62,group_63,group_64,group_65,group_66,group_67,group_68,group_69,group_70,group_71,group_72,group_74,group_75,group_76,group_77,group_78,group_79,group_80,group_81,group_82,group_83,group_84,group_85,group_86,group_87,group_88,group_89,group_90,group_91,group_92,group_93,group_94,group_95,group_96,group_97,group_98,group_99,group_100,group_101,group_102,group_103,group_104,group_105,group_106,group_107,group_108,group_109,group_110,group_111,group_112,group_113,group_114,group_115,group_116,group_117,group_118,group_119
196,13,0,1,0,0,3,0,1,0,2,0,1,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,5,2,0,0,0,0,0,0,0,2,6,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,3,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,2,4,0,3,0,0,0,1,0,3,0,2,1,0,0,0,1,0,0,0,1,0,0
197,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,2,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
199,13,0,4,0,0,1,2,0,4,8,1,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,5,0,0,0,0,1,1,0,0,24,0,6,0,0,0,1,0,6,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,22,0,1,0,1,0,1,5,0,0,0,2,0,1,0,2,0,0,1,0,0,5,0,0,0,2,0,17,0,0,1,3,8,0,0
200,14,0,5,0,1,1,0,0,6,3,1,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,2,1,3,0,0,0,2,2,0,0,0,0,1,0,0,0,39,0,3,0,0,0,1,0,2,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,0,3,3,0,2,0,0,0,0,2,7,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,1,1,0,5,1,0,2,1,1,0,0
201,57,0,28,3,1,3,1,3,14,71,15,0,2,7,3,11,1,2,2,30,0,0,1,0,0,1,1,1,1,9,3,0,6,1,0,11,3,7,3,8,2,16,36,0,2,2,0,14,0,1,0,86,0,40,0,0,0,3,13,10,0,1,10,21,4,2,4,6,4,0,2,0,2,2,1,1,4,1,0,6,0,1,2,1,0,122,0,5,1,11,5,4,11,2,2,0,17,2,24,0,25,0,6,10,0,3,6,3,7,0,18,2,9,1,9,4,3,11,0,1
202,3,0,2,0,0,0,1,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,2,1,0,0
203,4,0,1,0,0,0,1,1,2,20,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,1,1,5,0,2,0,1,0,0,9,0,0,0,0,1,1,0,0,11,0,2,0,0,0,0,1,0,0,0,2,1,2,1,0,2,1,0,0,0,1,0,1,0,0,0,6,3,0,0,0,0,0,3,0,0,0,2,0,0,3,0,0,0,1,1,0,0,0,0,1,0,1,0,7,0,1,0,0,0,0,1,1,0,0,1,0,0
204,688,0,217,146,6,38,52,10,77,426,322,5,40,13,26,225,20,33,14,125,0,2,9,60,4,27,10,27,17,29,34,7,14,11,3,50,8,81,11,55,23,103,1461,0,10,9,0,97,34,9,7,375,3,157,0,0,0,17,23,50,0,17,108,27,106,18,96,29,19,3,22,2,30,7,9,18,34,20,25,45,1,1,31,5,34,1031,0,35,0,96,15,48,47,20,20,0,69,12,141,0,305,1,41,46,17,4,87,10,7,20,65,16,43,22,29,43,19,74,3,7
205,5,0,4,0,0,0,1,1,0,14,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,3,3,0,1,0,0,1,2,1,0,1
206,3,0,4,2,0,0,1,0,3,45,4,0,0,0,0,2,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,1,1,4,0,0,0,0,1,0,1,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,13,0,0,0,0,1,2,0,0,0,0,1,0,1,0,15,0,1,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0
207,10,0,4,0,0,0,2,0,0,8,1,0,7,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,3,0,0,0,0,4,0,0,0,18,0,0,0,0,0,0,3,0,0,0,1,1,0,1,1,6,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,1,1,2,0,1,0,1,1,0,0,2,0,0,1,0,1,2,0,1,1,0,1,1,0
208,1,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
209,9,0,3,0,0,0,2,0,1,9,2,0,0,1,1,2,0,3,0,3,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,2,0,2,0,1,0,0,16,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,3,0,0,1,8,0,2,0,2,0,1,0,0,0,2,1,0,3,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0
210,101,0,72,10,6,12,18,8,24,47,34,3,8,8,6,33,6,16,3,44,0,0,2,11,6,7,3,15,12,10,9,1,8,3,0,16,4,26,1,11,39,13,510,0,3,1,0,6,11,2,1,105,0,72,0,0,0,3,18,21,0,2,33,5,9,5,39,20,8,0,5,3,9,1,15,9,21,8,35,8,4,2,7,0,9,235,0,16,0,18,5,20,35,16,6,0,30,10,72,0,158,1,15,19,13,0,30,3,4,3,26,1,13,6,10,7,13,20,1,2
211,88,0,38,35,4,6,15,5,31,312,35,1,3,3,6,16,2,10,3,49,0,1,1,56,1,4,1,1,2,5,2,0,5,2,0,9,2,9,0,16,1,15,23,0,6,1,0,9,2,4,5,66,0,42,0,0,0,2,4,10,0,2,29,8,14,3,7,1,3,0,3,1,4,1,4,3,50,8,3,11,0,1,4,5,60,70,0,9,0,20,0,13,10,2,3,0,5,3,68,0,29,0,9,12,2,0,25,3,1,3,10,4,28,6,2,7,2,12,1,1
212,187,0,73,22,1,5,23,1,17,133,26,7,7,13,6,123,8,10,6,39,0,3,1,13,1,5,11,8,4,6,3,9,4,6,0,15,4,25,3,8,9,22,728,0,3,1,0,18,8,2,2,136,0,29,1,0,0,4,8,25,0,6,32,7,8,2,44,14,13,1,8,3,9,1,3,6,7,7,7,19,0,1,1,0,11,272,0,10,1,32,3,18,16,3,7,0,22,8,42,0,80,1,22,11,4,2,19,3,5,1,19,9,32,23,9,8,11,30,0,0
213,83,1,67,59,3,9,17,8,20,249,33,1,28,1,12,57,5,18,7,43,0,0,1,74,0,7,4,8,5,8,14,4,33,11,0,11,3,23,13,14,7,77,44,2,2,0,0,11,3,3,3,362,1,69,0,0,0,9,8,25,0,9,56,16,4,11,14,22,15,0,13,4,13,10,3,8,13,9,15,13,5,2,7,1,12,233,0,16,2,30,1,28,29,6,10,0,37,14,39,0,70,1,22,11,18,2,13,0,3,18,27,6,21,7,11,9,5,23,0,5
214,195,0,113,21,4,16,33,5,38,962,41,1,34,17,14,18,7,10,7,64,0,0,3,29,1,17,1,17,4,2,13,1,19,15,0,35,3,36,4,33,7,76,73,0,4,0,0,41,18,3,6,153,2,112,0,0,0,14,6,34,0,7,52,24,12,9,15,63,9,0,10,2,15,8,6,6,27,6,20,44,2,97,6,1,92,406,0,32,3,43,6,23,37,4,6,0,38,13,164,0,72,0,23,15,16,1,194,5,7,14,47,10,22,17,24,18,18,72,1,5
215,34,0,16,2,0,3,4,0,5,151,6,0,3,6,0,6,0,2,4,12,0,0,0,6,1,1,2,0,1,0,5,0,3,17,0,4,1,6,0,6,1,15,9,0,3,0,0,7,3,1,0,54,0,10,0,0,0,0,0,5,0,0,11,13,0,4,4,6,3,0,3,0,1,1,2,4,2,1,2,10,0,1,2,0,7,105,0,5,0,9,0,2,3,1,1,0,5,3,14,0,12,0,3,5,1,1,7,0,2,5,7,1,2,4,1,5,1,11,0,0
216,52,0,29,0,1,4,12,2,12,208,5,0,3,1,7,2,0,1,2,23,0,0,1,1,0,2,1,6,3,10,3,0,2,4,0,5,4,10,1,8,1,6,11,0,1,0,0,14,1,0,0,38,1,27,1,0,0,1,2,9,0,0,21,5,3,0,10,6,3,0,5,1,5,56,0,1,9,4,9,5,0,8,0,0,22,58,1,7,0,10,0,7,4,2,3,0,12,0,20,0,21,0,15,11,2,1,20,0,6,2,14,1,10,0,6,7,2,12,0,2
217,5,0,4,0,0,0,1,0,1,19,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,3,0,6,0,0,0,0,1,0,0,0,1,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,2,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
218,9,0,5,0,1,2,4,0,2,65,11,0,3,0,1,7,0,1,0,0,0,0,0,2,0,0,0,2,1,1,3,0,0,3,1,2,1,0,0,10,0,1,8,0,3,0,0,1,0,0,2,15,0,10,0,0,0,0,0,1,0,0,2,1,2,3,4,8,0,0,0,0,2,0,0,0,1,1,4,2,0,0,0,0,2,13,0,3,0,1,1,0,0,0,0,0,2,0,18,0,5,0,1,0,2,0,5,0,0,1,0,0,4,0,0,2,0,0,0,0
219,90,0,34,23,4,4,10,11,10,119,46,5,6,3,4,23,2,19,4,16,0,0,5,16,3,3,2,7,3,7,2,0,8,3,0,9,2,21,5,12,3,13,250,0,3,0,0,19,6,1,3,74,1,28,0,1,0,1,8,29,0,11,26,5,8,5,21,9,12,0,5,0,10,1,6,4,8,10,8,6,2,1,3,1,7,64,0,11,0,17,2,15,19,5,4,0,18,3,21,0,70,0,8,7,7,0,34,8,4,13,13,3,17,4,6,7,7,9,1,0
220,22,0,6,4,0,3,5,1,3,62,3,0,5,1,0,0,0,0,0,11,0,0,1,3,0,5,0,0,0,0,0,0,2,1,1,5,1,6,0,7,1,7,6,0,1,0,0,3,0,0,0,2,0,16,0,0,0,4,0,2,0,1,4,1,2,3,2,3,1,0,2,0,3,0,1,2,4,1,0,2,0,2,2,0,1,14,0,0,0,2,1,7,5,1,2,0,6,2,14,0,3,0,1,1,1,0,4,0,0,2,5,1,2,1,2,2,0,2,0,1
221,14,0,10,9,0,7,1,0,0,66,9,1,2,1,1,1,0,2,0,5,0,0,0,3,1,0,1,2,0,5,0,0,1,0,0,3,0,0,0,3,1,5,20,0,0,1,0,2,0,0,1,31,0,4,0,0,0,1,2,6,0,1,5,2,0,0,1,14,0,0,1,0,4,0,0,2,2,3,6,1,0,0,0,1,0,25,0,2,0,7,1,7,4,3,0,0,2,2,3,0,8,0,1,1,1,0,3,1,0,0,4,0,3,0,3,1,1,6,0,0
222,13,0,11,1,2,0,4,0,5,55,12,0,2,0,0,4,2,2,2,9,0,0,0,5,0,1,1,1,3,2,0,0,1,3,0,3,1,9,0,15,0,1,11,0,0,0,0,6,1,0,2,41,0,24,0,0,0,0,16,3,0,0,4,1,0,0,19,16,4,0,0,0,0,1,3,1,2,8,5,2,0,0,1,0,1,51,0,7,0,4,0,10,8,3,2,0,3,1,10,0,33,0,5,2,3,0,37,0,4,1,3,1,6,1,2,3,1,7,0,0
223,5,0,4,0,0,0,3,1,3,27,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,1,0,0,2,4,1,0,0,0,0,1,0,0,0,8,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,0,1,0,0,0,1,0,3,0,0,0,0,0,1,10,0,1,0,1,0,2,1,0,1,0,2,0,9,0,0,0,2,0,0,0,2,0,1,0,5,0,1,1,0,0,0,1,0,0
224,8,0,7,0,1,0,6,0,3,37,16,0,2,1,0,6,1,1,0,2,0,0,0,3,0,2,1,1,0,1,0,0,7,2,0,1,0,1,1,19,1,2,23,0,2,0,0,2,3,1,1,21,0,2,0,0,0,0,3,1,0,0,8,1,1,0,10,16,3,0,0,0,2,0,0,0,1,0,1,3,0,2,0,0,0,14,0,2,0,1,0,3,2,0,0,0,2,0,6,0,17,0,3,2,1,0,2,0,1,3,3,0,2,0,2,4,0,2,1,0
225,7,0,4,0,0,0,0,0,1,25,0,0,4,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,3,1,1,0,0,0,0,0,0,1,0,0,1,3,9,0,0,0,0,1,0,0,0,28,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,8,0,0,0,1,0,2,1,0,0,0,5,1,2,0,2,0,0,1,0,0,2,0,0,1,1,0,0,1,1,0,0,1,0,0
226,10,0,7,0,0,3,2,0,0,36,5,0,3,1,0,2,1,2,0,7,0,0,0,4,0,0,0,2,1,1,0,0,0,0,0,2,2,1,0,0,0,0,10,0,0,2,0,3,1,0,0,35,0,1,0,0,0,0,0,3,0,3,3,2,0,0,1,4,0,0,0,0,3,1,0,0,4,0,2,6,0,0,0,0,0,12,0,0,0,2,0,3,2,0,0,0,6,0,9,0,10,0,1,0,7,0,2,1,2,1,0,2,2,1,5,0,1,4,0,0
227,3,0,4,0,0,1,2,0,1,22,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,0,0,0,0,2,0,0,11,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,3,0,2,0,0,1,3,0,1,0,0,0,1,1,3,0,0,1,0,2,0,0
228,6,0,3,0,1,0,0,0,1,10,0,0,6,0,0,0,2,1,2,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,1,0,6,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,1,3,2,0,2,1,0,3,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0
229,9,0,8,2,0,0,1,1,3,41,1,4,2,2,0,7,1,1,0,10,0,0,1,1,0,0,0,0,0,3,4,0,2,0,0,1,0,1,2,4,0,4,15,0,0,1,0,0,0,0,1,12,0,3,0,0,0,0,0,2,0,0,3,2,0,0,5,4,2,0,1,0,1,1,0,1,2,2,2,4,0,0,0,0,2,43,0,5,0,3,0,0,5,4,0,0,6,0,4,0,8,0,1,3,3,0,18,0,0,2,2,0,4,2,1,3,1,2,0,1
230,3,0,3,1,0,0,1,0,0,7,4,0,1,1,1,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,5,8,0,0,0,0,1,0,0,0,11,0,2,0,0,0,0,1,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,5,0,1,0,1,1,13,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,1,2,3,0,0,0,0
231,8,0,4,3,0,0,1,0,1,2,5,1,0,0,0,0,0,2,0,3,0,0,0,7,1,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,19,0,1,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,2,1,0,0,20,0,1,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,3,0,0
232,1,0,4,0,1,1,2,0,0,16,0,0,0,1,1,0,0,0,0,2,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,3,1,5,0,3,0,0,0,5,0,0,0,2,0,0,0,0,0,0,3,0,0
233,3,0,2,0,0,0,0,0,0,7,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
234,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
235,4,0,3,1,0,0,1,0,2,18,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,1,0,0,1,0,0,1,3,0,0,0,2,0,0,0,0,0
236,1,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,2,1,1,0,0,0,7,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0
237,1,0,0,1,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
238,4,0,2,0,0,0,1,0,0,20,3,0,3,0,0,2,0,0,1,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1,1,0,3,1,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,1,0,0,0,4,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,4,0,2,3,1,0,0,0,0,0,0
239,1,0,2,6,1,0,0,0,0,12,3,0,1,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,4,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0
240,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
241,4,0,1,0,0,0,0,0,1,11,0,0,4,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
242,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
244,104,0,65,13,4,9,21,5,25,141,73,2,18,14,4,21,1,9,7,45,0,0,2,27,1,7,3,12,9,9,8,0,20,5,1,19,3,28,1,15,6,27,86,0,3,1,0,14,6,1,5,232,2,60,1,0,0,1,11,13,1,5,44,30,6,13,12,25,12,2,20,4,11,3,9,1,21,9,8,10,3,2,6,1,15,343,0,17,0,24,2,11,26,9,5,0,39,5,34,3,83,0,24,27,2,3,25,2,7,4,24,7,30,6,17,6,5,23,1,2
245,26,0,25,8,0,4,7,0,1,178,9,0,7,2,2,29,2,1,4,11,0,0,2,5,1,3,1,2,1,2,5,3,7,4,0,7,0,7,0,4,1,8,27,0,1,0,0,15,0,1,2,31,0,15,0,0,0,2,3,3,0,1,7,4,5,1,3,1,1,1,2,1,2,4,0,0,8,1,2,2,2,0,1,2,5,39,0,4,0,4,0,2,2,1,2,0,8,2,16,0,54,0,5,4,1,0,12,0,0,1,11,2,15,1,7,4,3,3,0,2
246,9,0,5,0,0,1,1,0,0,9,3,0,2,0,0,0,2,0,3,3,0,0,0,3,0,2,0,0,1,4,1,0,1,0,0,1,0,0,0,2,0,4,4,0,2,0,0,1,0,0,0,14,0,6,0,0,0,0,1,4,0,0,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5,0,0,1,0,1,0,3,0,1,0,1,0,3,7,0,1,0,1,0,0,0,3,0,1,2,0,0,0,1,0,0,1,0,1,0,4,0,1,3,0,0
247,13,0,9,1,0,0,4,4,1,33,3,0,1,0,0,1,0,5,4,6,0,0,0,1,0,0,1,0,0,2,1,0,1,0,0,1,0,4,0,2,0,3,8,0,1,1,0,0,1,0,0,12,0,2,0,0,0,0,2,4,0,4,3,0,0,1,0,2,1,0,1,0,1,0,0,0,2,0,2,5,1,0,0,0,1,13,0,3,1,2,0,0,2,1,1,0,0,0,6,0,6,0,0,1,1,0,5,0,0,3,4,0,1,0,2,0,0,3,0,0
248,5,0,8,1,0,2,4,0,0,37,5,0,0,5,0,6,1,0,1,11,0,0,0,0,0,1,0,1,1,4,0,0,3,1,0,2,0,5,6,1,0,8,16,0,7,0,0,1,0,0,0,11,0,4,1,0,0,1,2,3,0,2,4,2,0,1,3,3,4,1,2,1,2,7,1,2,1,0,1,5,0,0,3,0,0,16,0,0,0,3,0,1,4,0,0,0,3,3,2,0,10,0,0,1,0,0,0,0,0,3,2,0,1,1,3,1,0,3,0,0
249,0,0,1,0,0,1,1,0,4,14,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
250,13,0,1,0,0,0,3,1,2,6,0,0,3,2,1,2,0,1,0,2,0,0,0,1,0,0,0,0,1,2,0,0,0,4,0,2,0,1,0,0,0,2,3,0,1,0,0,0,1,0,0,5,0,1,0,0,0,2,0,0,0,0,1,8,0,0,1,4,1,0,1,0,1,0,2,0,1,0,2,0,0,0,1,0,0,6,0,0,0,2,0,1,0,0,0,0,2,1,3,0,2,0,4,0,1,2,5,0,0,3,0,0,1,0,0,1,1,0,0,0
