u_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
2182,0.0025310489379494596,0.013507040005403368,0.05267745602107314,0.002222677469243592,0.001858111323494643,0.0,0.0,0.0,0.020657825890616915,0.0,0.006161105967376974,0.0,0.0,0.020417618612819044,0.0,0.0,0.0,0.001263248345829092,0.0014693851051903243,0.0,0.0,0.008167047445127617,0.0,0.0,0.0,0.0,0.0063851461843725,0.0,0.0,0.0,0.0,0.0,0.027014080010806737,0.004445354938487184,0.22961968009185724,0.0,0.0,0.0,0.004362522237770031,0.017856764752906148,0.027871669852419644,0.0,0.006885941963538971,0.0,0.0,0.0,0.0,0.011837630566533287,0.004502346668467789,0.0,0.039020337793387504,0.012109760004844398,0.01254225143358884,0.0,0.005320955153643751,0.0234122026760325,0.0,0.0,0.003945876855511096,0.0,0.0,0.0,0.002544804638699185,0.0,0.004308994357551994,0.0,0.0,0.0,0.0,0.1170610133801625,0.0,0.01043117941011349,0.0,0.0,0.007690139565120165,0.0,0.008565440003426525,0.0,0.0,0.06054880002422199,0.0,0.0,0.010328912945308457,0.0,0.0,0.010974470004390235,0.0,0.04389788001756094,0.0,0.0,0.0,0.0,0.0025822282363271143,0.0,0.00627112571679442,0.0,0.0,0.0,0.0,0.012109760004844398,0.0,0.0,0.0,0.01755915200702438,0.0,0.0,0.0,0.0,0.0,0.0,0.1170610133801625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,0.0025226947421303145,0.026592508677726955,0.041484313537254056,0.002625589464383168,0.00274367153024167,0.021606413300653153,0.006481923990195946,0.009877217508870013,0.0030503171718569157,0.0,0.007277949743377904,0.009218736341612013,0.0,0.022912847593250785,0.003841140142338338,0.0028808551067537537,0.0061006343437138314,0.002238362241218744,0.003471490672573561,0.0,0.0,0.009647514776105594,0.0029214305307925393,0.0,0.003240961995097973,0.009428253076648649,0.0018856506153297297,0.025927695960783783,0.007977752603318088,0.0018519782829131274,0.0,0.0,0.007977752603318088,0.005251178928766336,0.17551055727299794,0.0,0.011062483609934415,0.0,0.008374162670563706,0.0017578098956463582,0.02304684085403003,0.0,0.010167723906189719,0.0,0.0074079131316525096,0.0,0.0,0.01864463529764227,0.007977752603318088,0.0024118786940263985,0.05761710213507508,0.015020182487626469,0.0074079131316525096,0.0,0.0015713755127747748,0.0034570261281045046,0.0,0.0,0.004661158824410568,0.00909743717922238,0.005983314452488566,0.0028029941579225713,0.001878818547882883,0.0030958442938249296,0.005726362298087216,0.0,0.0,0.0,0.0,0.0,0.0,0.00718787610794006,0.009428253076648649,0.0016204809975489864,0.0037850651037640557,0.0074079131316525096,0.0025295313132471984,0.0,0.0,0.023245520516564772,0.0,0.006914052256209009,0.009150951515570747,0.0017578098956463582,0.0,0.006481923990195946,0.0074079131316525096,0.02268673396568581,0.0,0.008466186436174297,0.0,0.0,0.005083861953094859,0.0,0.0,0.004694726840635747,0.034570261281045046,0.025927695960783783,0.012963847980391891,0.007152467851250699,0.010521383868144146,0.003841140142338338,0.006349639827130722,0.010371078384313514,0.0,0.0,0.0,0.006285502051099099,0.0010916924615066855,0.0,0.034570261281045046,0.017285130640522523,0.014607152653962696,0.004938608754435006,0.005516531055485912,0.005870421726969914,0.0,0.034570261281045046,0.0,0.0
1296,0.0,0.0,0.0,0.019220293875969272,0.00803387945080197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044658918123575655,0.0,0.0,0.0,0.0,0.017655851351181074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027114343146456648,0.0,0.0,0.0,0.0,0.11680024740012096,0.0,0.0,0.0706234054047243,0.0377243035081136,0.01286782386611502,0.0,0.0,0.0,0.0,0.0,0.0,0.3796008040503931,0.03412142058879938,0.0,0.0,0.0,0.03665111211521037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041037924762204664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03006739041983312,0.0,0.0,0.011083235154756003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006248572906179311,0.0,0.0,0.0,0.026179365796578834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06415788237471433,0.0,0.016153225704272047,0.0,0.0,0.0,0.0,0.0
1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07478802342371062,0.0,0.0,0.0,0.007711954453763926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05427654020623725,0.3298343597148264,0.0,0.028585644508618287,0.0,0.013316294025753858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048178052542615084,0.0,0.0,0.0,0.08132123006762097,0.0,0.0,0.06496737388322338,0.0,0.0,0.0,0.0,0.03761269014291879,0.0412292949643533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011166267386179016,0.0,0.0,0.0,0.0,0.0,0.036964195485282264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005254714064084243,0.0,0.0,0.008822729786610582,0.0,0.0,0.0,0.0,0.031071352726759004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10209158753077957,0.022807695086663523,0.0,0.0,0.0,0.0,0.0
1700,0.0025042871217942804,0.014255172847136672,0.0,0.003518681905305887,0.0029415436033774084,0.005791163969149272,0.0,0.0,0.024527282692867507,0.0,0.0,0.0,0.0,0.02262594294923437,0.0,0.0,0.008175760897622503,0.002999739609919048,0.011630789561471342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007127586423568336,0.014891564492098129,0.0,0.0,0.0,0.01759340952652944,0.18175345380099256,0.0,0.0,0.0,0.006906232807929567,0.004711455432528222,0.04853546945572724,0.0,0.0,0.0,0.0,0.0,0.0,0.021863270714990512,0.007127586423568336,0.0,0.0,0.014378062268232678,0.03971083864559501,0.0,0.012635266841780231,0.0,0.0,0.0,0.015616621939278938,0.004876769658230967,0.005345689817676252,0.015025722730765682,0.008057271609251163,0.004148893589838285,0.015348360948910957,0.0,0.0,0.0,0.0,0.0,0.13898793525958256,0.0,0.025270533683560463,0.004343372976861955,0.008116083810778543,0.0,0.006779899280955247,0.0,0.0,0.009585374845488452,0.0,0.0,0.016351521795245006,0.0,0.009927709661398753,0.0,0.0039710838645595015,0.00868674595372391,0.03474698381489564,0.0,0.0,0.0,0.0013626268162704172,0.0,0.009927709661398753,0.002287867247071318,0.0,0.0,0.03474698381489564,0.0,0.0,0.006863601741213953,0.005672976949370716,0.0,0.0,0.0,0.0,0.016847022455706975,0.0,0.0,0.0,0.0,0.003915153105903734,0.07942167729119003,0.011828760447624046,0.015734483236933876,0.0,0.0,0.0,0.0
1209,0.0009200732081143478,0.004364449833362932,0.05957474022540402,0.0032319027247054623,0.008105406833388302,0.003546115489607382,0.0,0.0,0.0050062806912104215,0.0,0.0029862025175641112,0.003782523188914541,0.0,0.009896136250067113,0.006304205314857567,0.0,0.0,0.0,0.0014243811171644714,0.0,0.0,0.005937681750040268,0.001198686926064467,0.0,0.0,0.004421131000029983,0.0030947917000209877,0.12766015762586574,0.004364449833362932,0.003039527562520613,0.0050062806912104215,0.0,0.0,0.006463805449410925,0.13748016975093236,0.0,0.0022695139133487247,0.011875363500080536,0.0031716809348041183,0.004327462970368331,0.013509011388980502,0.0,0.003337520460806948,0.0,0.0,0.0,0.0,0.007650046898928285,0.006546674750044398,0.0,0.037825231889145404,0.014086638082854153,0.006079055125041226,0.0,0.00773697925005247,0.005673784783371811,0.0,0.0,0.0019125117247320712,0.0,0.006546674750044398,0.0,0.003700294423938138,0.0,0.005221274340526207,0.0,0.0,0.008958607552692333,0.0,0.0,0.03404270870023087,0.0033705652178446406,0.04642187550031482,0.0026595866172055365,0.004969738496384068,0.0,0.004151549841491569,0.0,0.0,0.011738865069045127,0.0,0.011347569566743623,0.0050062806912104215,0.0,0.0,0.0,0.009726488200065962,0.010638346468822146,0.0,0.0,0.003546115489607382,0.0,0.003337520460806948,0.0,0.003039527562520613,0.0007004672572063966,0.05673784783371811,0.042553385875288584,0.0,0.0,0.007400588847876276,0.0,0.0,0.021276692937644292,0.05673784783371811,0.0,0.0,0.005157986166701647,0.0,0.0,0.0,0.0,0.011986869260644671,0.07294866150049471,0.009053911888359273,0.00321157629247461,0.0,0.0,0.0,0.0
2279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2389,0.05370843989769821,0.0,0.0,0.0,0.0,0.0,0.0,0.9462915601023018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,0.0,0.0,0.0,0.0,0.0,0.05929529334693557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03309504744945241,0.10541385483899657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03696329974873906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10946823387126567,0.0,0.03794898774203877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009814393381561749,0.1016490743090324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05635988278520609,0.0,0.014823823336733892,0.0,0.0,0.0,0.0,0.0,0.09814393381561749,0.0,0.0,0.08371100237214434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1016490743090324,0.0,0.0,0.0,0.0,0.0,0.0,0.035137951612998854,0.0,0.0,0.0,0.0,0.0,0.08624769941372447,0.0,0.0,0.0,0.0,0.0,0.0,0.03027844766652029,0.0,0.0,0.0,0.0,0.0
1205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096372995022888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4429451117398122,0.0,0.0,0.0,0.014306301745633685,0.0,0.0,0.08226123503739369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05356545537318659,0.0,0.015884928145151887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06225174543370334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23033145810470235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039712320362879715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005645378875115253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043458765680132516,0.0,0.0,0.0,0.0
