,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
186,한돈의달인,서울특별시 서대문구 통일로 510 북한산 더샵상가 101-3호,고기 요리,만원-2만원,1,,37.5927053,126.9416772
187,초가집,서울특별시 서대문구 연희로 90-1,고기 요리,만원-2만원,5,,37.5660355,126.9305237
188,192전집,서울특별시 서대문구 연희맛로 5,한정식 / 백반 / 정통 한식,만원-2만원,3,,37.5661202,126.9284364
189,미향,서울특별시 서대문구 충정로11길 8,기타 한식,만원-2만원,2,,37.5656734,126.9658385
190,미동식당,서울특별시 서대문구 충정로6길 59 1F,해산물 요리,만원-2만원,6,,37.5629206,126.9681811
191,짚불집,서울특별시 서대문구 연희로8길 5-3,고기 요리,만원-2만원,2,,37.5657394,126.9304601
192,이판저판,서울특별시 서대문구 통일로 153-1,고기 요리,만원-2만원,3,,37.5677021,126.9644465
193,가고싶은 선리네,서울특별시 서대문구 증가로 53 1F,한정식 / 백반 / 정통 한식,만원-2만원,2,,37.5724109,126.9287051
194,원마산아구찜,서울특별시 서대문구 통일로 387,해산물 요리,만원-2만원,3,,37.5843607,126.9484824
195,동네고기,서울특별시 서대문구 세무서길 59 ,고기 요리,만원-2만원,1,,37.5905758,126.9462379
196,비진도해물뚝배기,서울특별시 서대문구 서소문로 53,해산물 요리,만원-2만원,4,,37.5616365,126.9671383
197,만석집,서울특별시 서대문구 연희로 93-7 1F,고기 요리,만원-2만원,3,,37.566552,126.9300466
198,치킨매니아,서울특별시 서대문구 연희로 377,닭 / 오리 요리,만원-2만원,1,,37.5899283,126.9375328
199,마포구이마당,서울특별시 서대문구 거북골로23길 2 신진빌딩,고기 요리,만원-2만원,2,,37.5795277,126.9069133
200,마포갈비생고기전문점,서울특별시 서대문구 경기대로 36,고기 요리,만원-2만원,2,,37.5626044,126.9620235
201,고래식당,서울특별시 서대문구 연희맛로 32 1F 102호,해산물 요리,만원-2만원,1,,37.5674867,126.9307792
202,최고집바지락생칼국수,서울특별시 서대문구 응암로 59,국수 / 면 요리,만원-2만원,3,,37.5785605,126.9100105
203,기가막힌물닭갈비,서울특별시 서대문구 가재울로4길 61,닭 / 오리 요리,만원-2만원,2,,37.5763354,126.9245009
204,선굼터,서울특별시 서대문구 연희맛로 12,해산물 요리,만원-2만원,2,,37.5661317,126.929215
205,두리뽈살,서울특별시 서대문구 수색로 100 DMC래미안e편한세상 별동상가 102호,고기 요리,만원-2만원,2,,37.5743004,126.9121504
206,건강나누리닭한마리전문점,서울특별시 서대문구 통일로40안길 3-1,닭 / 오리 요리,만원-2만원,1,,37.59042669999999,126.9433685
207,육회이야기,서울특별시 서대문구 연희로 90-1 1F,고기 요리,만원-2만원,1,,37.5660355,126.9305237
208,명지돈,서울특별시 서대문구 거북골로 21-10 1F,고기 요리,만원-2만원,5,,37.5797982,126.9250047
209,북문아구찜,서울특별시 서대문구 연희로26길 32,해산물 요리,만원-2만원,2,,37.5726073,126.9371699
210,서대문꼼장어,서울특별시 서대문구 충정로5길 4,해산물 요리,만원-2만원,2,,37.5626607,126.9639175
211,어바웃샤브,서울특별시 서대문구 충정로 71,탕 / 찌개 / 전골,만원-2만원,2,,37.5649655,126.9656672
212,가우,서울특별시 서대문구 연희맛로 5 2F,고기 요리,만원-2만원,2,,37.5661202,126.9284364
213,바다와들,서울특별시 서대문구 남가좌동 274-34,해산물 요리,만원-2만원,1,,37.57181980000001,126.9145949
214,참숯화로갈비,서울특별시 서대문구 증가로25길 6-10,고기 요리,만원-2만원,1,,37.5818202,126.913407
215,돌로고기굽는집,서울특별시 서대문구 가좌로 105 1F,고기 요리,만원-2만원,3,,37.5818684,126.9261535
216,제주식탁,서울특별시 서대문구 통일로39가길 64,한정식 / 백반 / 정통 한식,만원-2만원,1,,37.590384,126.941417
217,유진치킨,서울특별시 서대문구 세무서7길 13,닭 / 오리 요리,만원-2만원,3,,37.5914212,126.9460607
218,어상,서울특별시 서대문구 통일로9안길 36-3,한정식 / 백반 / 정통 한식,만원-2만원,2,,37.5656694,126.9652749
219,북문우리집,서울특별시 서대문구 연희로26길 23,한정식 / 백반 / 정통 한식,만원-2만원,2,,37.5726303,126.9371581
220,원조부안집,서울특별시 서대문구 통일로9안길 22 1F,고기 요리,만원-2만원,2,,37.5662584,126.9651433
221,거북골숯불갈비,서울특별시 서대문구 증가로 215,고기 요리,만원-2만원,1,,37.5809095,126.9148071
222,놀란곱창,서울특별시 서대문구 응암로 100,고기 요리,만원-2만원,1,,37.58150310000001,126.912824
223,장모생각,서울특별시 서대문구 충정로2길 8,고기 요리,만원-2만원,1,,37.5605293,126.963767
224,마루샤브,서울특별시 서대문구 충정로 50 골든브릿지빌딩,탕 / 찌개 / 전골,만원-2만원,1,,37.563,126.965153
225,청기와소금구이,서울특별시 서대문구 충정로11길 21-4,고기 요리,만원-2만원,1,,37.5652754,126.9650415
226,마포소금구이,서울특별시 서대문구 통일로 389,고기 요리,만원-2만원,1,,37.5844848,126.9483516
227,남산골뱅이,서울특별시 서대문구 통일로 107  미근빌딩 2F,해산물 요리,만원-2만원,1,,37.5644183,126.9674824
228,신원당마늘보쌈,서울특별시 서대문구 서소문로 61-1,고기 요리,만원-2만원,1,,37.5618749,126.9681265
229,연희녹두삼계탕,서울특별시 서대문구 연희맛로 43-1,탕 / 찌개 / 전골,만원-2만원,2,,37.5686706,126.93118
230,교촌치킨,서울특별시 서대문구 통일로 153-1,닭 / 오리 요리,만원-2만원,3,,37.5677021,126.9644465
231,썬더치킨,서울특별시 서대문구 통일로37길 21,닭 / 오리 요리,만원-2만원,0,,37.58727289999999,126.9442532
232,지호한방삼계탕,서울특별시 서대문구 연희로25길 10,탕 / 찌개 / 전골,만원-2만원,2,,37.5728597,126.9347845
233,연희보리밥,서울특별시 서대문구 연희맛로 33,한정식 / 백반 / 정통 한식,만원-2만원,2,,37.5679613,126.9305585
234,홍제솥뚜껑생삼겹살,서울특별시 서대문구 홍제내길 128,고기 요리,만원-2만원,1,,37.5879901,126.9367146
235,선진국낙지마당,서울특별시 서대문구 충정로9길 12,해산물 요리,만원-2만원,1,,37.5644671,126.9647267
236,하남돼지집,서울특별시 서대문구 충정로 71-1,고기 요리,만원-2만원,1,,37.565118,126.9656923
237,삼삼치킨,서울특별시 서대문구 응암로 90,닭 / 오리 요리,만원-2만원,1,,37.5806504,126.9123009
238,정정아식당,서울특별시 서대문구 통일로9안길 36-2,탕 / 찌개 / 전골,만원-2만원,1,,37.5658053,126.9653545
239,표현식당,서울특별시 서대문구 통일로9안길 7 1F,고기 요리,만원-2만원,1,,37.5668401,126.9647889
