,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
53,코끼리만두,서울특별시 용산구 대사관로24길 27,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5324678,127.0054223
54,배떡,서울특별시 용산구 보광로 117,기타 한식,만원 미만,1,,37.5331073,126.9942193
55,한남김밥,서울특별시 용산구 이태원로49길 15 1F,기타 한식,만원 미만,1,,37.5369955,126.999544
56,효도치킨,서울특별시 용산구 대사관로 20,닭 / 오리 요리,만원-2만원,23,4.3,37.53405619999999,127.0004884
57,우사단고기,서울특별시 용산구 우사단로10길 58-1,고기 요리,만원-2만원,21,4.3,37.5323833,126.9986246
58,24시뼈다귀감자탕,서울특별시 용산구 대사관로 73,탕 / 찌개 / 전골,만원-2만원,18,4.2,37.5333289,127.0061361
59,돼지래스토랑둘째,서울특별시 용산구 보광로59길 14 새마을금고,고기 요리,만원-2만원,18,4.1,37.53402,126.9932656
60,김종용누룽지통닭,서울특별시 용산구 대사관로34길 12,닭 / 오리 요리,만원-2만원,20,4.1,37.5327075,127.0059577
61,잠수교집,서울특별시 용산구 신흥로 37,고기 요리,만원-2만원,7,4.1,37.5417589,126.9871291
62,빠르크,서울특별시 용산구 이태원로55가길 26-5,한정식 / 백반 / 정통 한식,만원-2만원,60,4.0,37.5374546,126.9997109
63,단골집,서울특별시 용산구 보광로59길 14-1 2F,퓨전 한식,만원-2만원,71,4.0,37.53402,126.9932656
64,강가네맷돌빈대떡,서울특별시 용산구 대사관로24길 27,한정식 / 백반 / 정통 한식,만원-2만원,29,4.0,37.5324678,127.0054223
65,살선생,서울특별시 용산구 우사단로10길 51 1F,기타 한식,만원-2만원,9,4.0,37.5327457,126.9983199
66,옥동식,서울특별시 용산구 한남대로20길 61-7,닭 / 오리 요리,만원-2만원,6,4.0,37.5351304,127.0104639
67,계인전,서울특별시 용산구 장문로 84 1F,닭 / 오리 요리,만원-2만원,11,3.9,37.5259352,126.9989077
68,일호식,서울특별시 용산구 대사관로 35 사운즈한남,한정식 / 백반 / 정통 한식,만원-2만원,60,3.8,37.533734,127.0020745
69,바바라스키친,서울특별시 용산구 이태원로54길 13 1F,퓨전 한식,만원-2만원,40,3.8,37.5377014,127.0021517
70,은마양대창,서울특별시 용산구 이태원로54길 22,고기 요리,만원-2만원,26,3.8,37.5372899,127.0019716
71,솔솥,서울특별시 용산구 이태원로54가길 26 B1,한정식 / 백반 / 정통 한식,만원-2만원,8,3.8,37.5367484,127.0013294
72,걸구네왕곱창,서울특별시 용산구 이태원로26길 6,고기 요리,만원-2만원,17,3.7,37.5340504,126.9930197
73,털보네꼼장어닭발,서울특별시 용산구 대사관로 63,해산물 요리,만원-2만원,13,3.7,37.5334324,127.0052624
74,쪽갈비제작소,서울특별시 용산구 이태원로27가길 54-8,고기 요리,만원-2만원,24,3.6,37.5352021,126.9920934
75,잠수교집,서울특별시 용산구 장문로 81,고기 요리,만원-2만원,8,3.4,37.5261589,126.998623
76,난포 한남,서울특별시 용산구 이태원로49길 18 B1-1F,국수 / 면 요리,만원-2만원,7,3.4,37.5371402,126.9995024
77,댓잎갈비,서울특별시 용산구 서빙고로91길 2,고기 요리,만원-2만원,9,3.3,37.5247061,127.0016709
78,바다식당,서울특별시 용산구 이태원로245 2F,탕 / 찌개 / 전골,만원-2만원,49,3.2,37.5368776,127.0000977
79,화포식당,서울특별시 용산구 대사관로34길 9 1F,고기 요리,만원-2만원,13,,37.5326957,127.0062667
80,새우잡이김춘배,서울특별시 용산구 이태원로17길 22,해산물 요리,만원-2만원,7,,37.5352278,126.991516
81,후렌드치킨,서울특별시 용산구 회나무로13길 10,닭 / 오리 요리,만원-2만원,6,,37.5397407,126.9895666
82,종점숯불갈비,서울특별시 용산구 장문로 112,고기 요리,만원-2만원,6,,37.5263619,127.0019476
83,황태일로,서울특별시 용산구 대사관로 56 1F,해산물 요리,만원-2만원,3,,37.5332529,127.0041741
84,장지녕간장게장,서울특별시 용산구 독서당로 46 한남아이파크 B1F,해산물 요리,만원-2만원,5,,37.5323346,127.0070488
85,이태원쌈밥,서울특별시 용산구 이태원로 162,고기 요리,만원-2만원,5,,37.534099,126.9918559
86,정든닭발,서울특별시 용산구 이태원로19길 13,닭 / 오리 요리,만원-2만원,7,,37.53500289999999,126.9917668
87,다채,서울특별시 용산구 녹사평대로 66 용산푸르지오파크타운,한정식 / 백반 / 정통 한식,만원-2만원,4,,37.5243777,126.994505
88,곱창자랑,서울특별시 용산구 장문로 85,고기 요리,만원-2만원,1,,37.5261414,126.9991029
89,한도니,서울특별시 용산구 우사단로 31,고기 요리,만원-2만원,4,,37.5329098,126.9953658
90,바른닭발,서울특별시 용산구 이태원로19길 3,닭 / 오리 요리,만원-2만원,4,,37.5346184,126.991798
91,양곱창전국시대,서울특별시 용산구 대사관로34길 16,고기 요리,만원-2만원,0,,37.5326017,127.0059172
92,자성당,서울특별시 용산구 이태원로26길 17 1F,국수 / 면 요리,만원-2만원,3,,37.5337089,126.9936602
93,사랑의불고기,서울특별시 용산구 이태원로55가길 26-1,고기 요리,만원-2만원,2,,37.5373273,126.9997873
94,이태계,서울특별시 용산구 보광로59길 26,닭 / 오리 요리,만원-2만원,1,,37.5339891,126.992491
95,경리단578,서울특별시 용산구 녹사평대로 226,고기 요리,만원-2만원,3,,37.5377775,126.9869578
96,기러기식당,서울특별시 용산구 한남대로21길 14 1F,고기 요리,만원-2만원,1,,37.5342772,127.0061824
97,이태원숯불구이,서울특별시 용산구 녹사평대로54길 24,고기 요리,만원-2만원,5,,37.5389781,126.9884816
