,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
52,대림국수,서울특별시 용산구 한강대로40길 15 1-3F,해산물 요리,만원 미만,4,,37.5302814,126.9701481
53,6떡갈비,서울특별시 용산구 만리재로 164,한정식 / 백반 / 정통 한식,만원 미만,2,,37.55322,126.9647872
54,사월에보리밥,서울특별시 용산구 한강대로21나길 7,한정식 / 백반 / 정통 한식,만원 미만,6,,37.5288539,126.9640447
55,오썸델리,서울특별시 용산구 한강대로 95 용산 래미안 더 센트럴 B동 B2 237호,한정식 / 백반 / 정통 한식,만원 미만,6,,37.5287967,126.9671806
56,청년다방,서울특별시 용산구 한강대로87길 6,기타 한식,만원 미만,3,,37.5443226,126.9716241
57,송황칼국수,서울특별시 용산구 청파로 291-1,국수 / 면 요리,만원 미만,1,,37.5456585,126.9701471
58,삽다리순대국,서울특별시 용산구 효창원로42길 31,탕 / 찌개 / 전골,만원 미만,2,,37.53594760000001,126.9605329
59,고기주는냉면집,서울특별시 용산구 한강대로21나길 7 아이파크몰 4F,국수 / 면 요리,만원 미만,2,,37.5288539,126.9640447
60,국수나무,서울특별시 용산구 청파로45길 34,국수 / 면 요리,만원 미만,2,,37.5445926,126.9686963
61,신라면옥,서울특별시 용산구 원효로 69,국수 / 면 요리,만원 미만,3,,37.53297209999999,126.9515362
62,스탠다드원다이너,서울특별시 용산구 서빙고로59길 33 1F,탕 / 찌개 / 전골,만원 미만,2,,37.52162810000001,126.9932738
63,원효로돈까스,서울특별시 용산구 백범로 323-1,기타 한식,만원 미만,2,,37.5384457,126.9649915
64,케이콜라보김밥,서울특별시 용산구 한강대로 92 LS용산타워,기타 한식,만원 미만,1,,37.5278825,126.9676321
65,일구칠구동태매운탕,서울특별시 용산구 한강대로17길 15,해산물 요리,만원 미만,1,,37.5263516,126.9638203
66,팔칠닭강정,서울특별시 용산구 효창원로 8-1,닭 / 오리 요리,만원 미만,2,,37.533969,126.9507619
67,청파차돌집,서울특별시 용산구 한강대로87길 11,고기 요리,만원 미만,1,,37.5441106,126.9713939
68,지지고,서울특별시 용산구 청파로47길 62-1,기타 한식,만원 미만,7,,37.5448936,126.9670536
69,제일제면소,서울특별시 용산구 한강대로23길 55,국수 / 면 요리,만원 미만,4,,37.5288539,126.9640447
70,신의주부대찌개,서울특별시 용산구 한강대로62가길 20,탕 / 찌개 / 전골,만원 미만,4,,37.53458030000001,126.974917
71,보광기사식당,서울특별시 용산구 장문로6길 97,한정식 / 백반 / 정통 한식,만원 미만,1,,37.52602419999999,126.9963383
72,가정식떡갈비집,서울특별시 용산구 효창원로 160,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5422423,126.9625842
73,동대문엽기떡볶이,서울특별시 용산구 청파로45길 5 2F,기타 한식,만원 미만,4,,37.5441191,126.970192
74,돌코롬부엌,서울특별시 용산구 한강대로 95 B2 227호,기타 한식,만원 미만,5,,37.5287967,126.9671806
75,이태리로간고등어,서울특별시 용산구 한강대로 92 LS용산타워 B1,한정식 / 백반 / 정통 한식,만원 미만,4,,37.5278825,126.9676321
76,한촌탕반명가,서울특별시 용산구 한강대로21나길 7 용산역,탕 / 찌개 / 전골,만원 미만,3,,37.5288539,126.9640447
77,정통우거지탕,서울특별시 용산구 새창로42길 8,탕 / 찌개 / 전골,만원 미만,3,,37.5344737,126.9615807
78,서리김밥,서울특별시 용산구 원효로 220,기타 한식,만원 미만,2,,37.5376917,126.9663439
79,매반생면,서울특별시 용산구 한강대로 92,국수 / 면 요리,만원 미만,2,,37.5278825,126.9676321
80,할매국수,서울특별시 용산구 장문로45길 78-1,국수 / 면 요리,만원 미만,2,,37.529445,127.0001132
81,빨강떡볶이,서울특별시 용산구 청파로43길 29 1F,기타 한식,만원 미만,3,,37.5435254,126.9689656
82,여천식당,서울특별시 용산구 이촌로29길 17,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5245828,126.9598138
83,죽이야기,서울특별시 용산구 보광로 60,탕 / 찌개 / 전골,만원 미만,2,,37.529173,126.9983123
84,신청파찹쌀순대,서울특별시 용산구 청파로 299-1,탕 / 찌개 / 전골,만원 미만,1,,37.5463076,126.9700793
85,응삼이네,서울특별시 용산구 녹사평대로11길 40,기타 한식,만원 미만,1,,37.5215383,126.9934164
86,샤브가,서울특별시 용산구 효창원로40길 13,탕 / 찌개 / 전골,만원 미만,1,,37.536587,126.9597829
87,신의주부대찌개,서울특별시 용산구 한강대로62가길 20,탕 / 찌개 / 전골,만원 미만,4,,37.53458030000001,126.974917
88,가정식떡갈비집,서울특별시 용산구 효창원로 160,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5422423,126.9625842
89,동대문엽기떡볶이,서울특별시 용산구 청파로45길 5 2F,기타 한식,만원 미만,4,,37.5441191,126.970192
90,돌코롬부엌,서울특별시 용산구 한강대로 95 B2 227호,기타 한식,만원 미만,5,,37.5287967,126.9671806
