,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
51,이멜다분식,서울특별시 중구 청계천로 160 청계세운상가 3F 315호,기타 한식,만원 미만,7,,37.5697077,126.995225
52,을지수제비,서울특별시 중구 충무로 50-1,한정식 / 백반 / 정통 한식,만원 미만,2,,37.5656688,126.9929157
53,우리집,서울특별시 중구 다산로 217-1,기타 한식,만원 미만,2,,37.562616,127.0149155
54,들국화,서울특별시 중구 퇴계로76길 61,기타 한식,만원 미만,1,,37.5624702,127.0147103
55,영덕물회막회,서울특별시 중구 청파로 429,해산물 요리,만원 미만,2,,37.5578848,126.9690236
56,삼대할먼네,서울특별시 중구 퇴계로76길 54,기타 한식,만원 미만,3,,37.5628707,127.014765
57,꾸왁칼국수,서울특별시 중구 창경궁로 67-11,국수 / 면 요리,만원 미만,3,,37.568255,126.9972809
58,미니네,서울특별시 중구 다산로 219-1,기타 한식,만원 미만,4,,37.5628415,127.0150518
59,이조식당,서울특별시 중구 청파로103길 33,한정식 / 백반 / 정통 한식,만원 미만,5,,37.557627,126.9682869
60,강남교자,서울특별시 중구 을지로5길 26,국수 / 면 요리,만원 미만,4,,37.5673583,126.9851356
61,굴밭집,서울특별시 중구 퇴계로37길 11,해산물 요리,만원 미만,5,,37.5617616,126.993515
62,멸치국수맛있는집,서울특별시 중구 동호로 186-3,국수 / 면 요리,만원 미만,3,,37.5546598,127.0112458
63,삼풍집,서울특별시 중구 퇴계로41길 7-5,탕 / 찌개 / 전골,만원 미만,4,,37.5620983,126.9954913
64,진지방순대국,서울특별시 중구 마른내로 167-42,탕 / 찌개 / 전골,만원 미만,2,,37.5651208,127.0067315
65,용강식당,서울특별시 중구 을지로20길 40,고기 요리,만원 미만,4,,37.5645871,126.9954058
66,제일제면소,서울특별시 중구 한강대로 405 서울역사 3F,국수 / 면 요리,만원 미만,4,,37.555042,126.9695336
67,남산떡집,서울특별시 중구 다산로 61-1,기타 한식,만원 미만,1,,37.5501154,127.0073188
68,본우리반상,서울특별시 중구 을지로5길 26 센터원빌딩 B106,한정식 / 백반 / 정통 한식,만원 미만,5,,37.5673583,126.9851356
69,로봇김밥,서울특별시 중구 장충단로13길 20 현대시티아울렛 B2,기타 한식,만원 미만,3,,37.5686986,127.0076666
70,필동멸치국수,서울특별시 중구 퇴계로 210-4 1F,국수 / 면 요리,만원 미만,5,,37.5611048,126.9950111
71,불타는낙지,서울특별시 중구 다산로42가길 36,해산물 요리,만원 미만,4,,37.5631454,127.0166936
72,가나안뼈해장탕,서울특별시 중구 다산로 133-1,탕 / 찌개 / 전골,만원 미만,5,,37.5558422,127.0109529
73,봉평메밀막국수,서울특별시 중구 다산로 105,국수 / 면 요리,만원 미만,3,,37.553474,127.0095208
74,로뎀나무,서울특별시 중구 정동길 2-2,기타 한식,만원 미만,4,,37.5678846,126.9694438
75,충무로청국장,서울특별시 중구 퇴계로41길 7,탕 / 찌개 / 전골,만원 미만,3,,37.562069,126.9956535
76,해남순대국,서울특별시 중구 다산로8길 8 1F,탕 / 찌개 / 전골,만원 미만,5,,37.5528344,127.0098552
77,서울뚝배기,서울특별시 중구 수표로6길 1,탕 / 찌개 / 전골,만원 미만,3,,37.5628704,126.9905164
78,시골청국장,서울특별시 중구 다산로44길 5,탕 / 찌개 / 전골,만원 미만,3,,37.564946,127.0172789
79,하동진,서울특별시 중구 다산로 253-1 1F,탕 / 찌개 / 전골,만원 미만,3,,37.565721,127.01589
80,오야마,서울특별시 중구 장충단로13길 20 현대시티아울렛 B2,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5686986,127.0076666
81,필동칼국수,서울특별시 중구 퇴계로36길 9,국수 / 면 요리,만원 미만,2,,37.5607822,126.9938372
82,곰식당,서울특별시 중구 동호로37길 33-4,기타 한식,만원 미만,2,,37.5685431,126.9999134
83,어메불돼지국밥,서울특별시 중구 퇴계로87길 15-8 ,탕 / 찌개 / 전골,만원 미만,2,,37.5662216,127.0207101
84,고박사순대,서울특별시 중구 동호로34길 22,기타 한식,만원 미만,1,,37.5650606,127.0036421
85,할머니순대국,서울특별시 중구 퇴계로87길 3-3,탕 / 찌개 / 전골,만원 미만,1,,37.5659095,127.0209994
86,나들가게진양마트,서울특별시 중구 창경궁로1길 37-1,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5623019,126.9963374
87,현선이네,서울특별시 중구 남대문로 112,기타 한식,만원 미만,3,,37.5671381,126.9830014
88,이바돔감자탕,서울특별시 중구 다산로39길 1,탕 / 찌개 / 전골,만원 미만,4,,37.5640238,127.0156067
89,필동 부대찌개,서울특별시 중구 서애로 16-6 2F,탕 / 찌개 / 전골,만원 미만,4,,37.5610763,126.9974835
90,우리집국수집,서울특별시 중구 동호로12길 21,국수 / 면 요리,만원 미만,3,,37.5562094,127.0109016
91,시골집,서울특별시 중구 을지로20길 36,한정식 / 백반 / 정통 한식,만원 미만,3,,37.5648031,126.9953712
92,맷돌로만,서울특별시 중구 다동길 16 3F,한정식 / 백반 / 정통 한식,만원 미만,2,,37.5676521,126.980134
93,가네리 뚝배기,서울특별시 중구 남대문로7길 11-6,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5636315,126.9810468
94,보리밥,서울특별시 중구 을지로9길 22 동신빌딩,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5670042,126.9885034
95,잊지마식당,서울특별시 중구 퇴계로41길 47,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5638971,126.9954264
96,솜이네떡볶이,서울특별시 중구 퇴계로42길 36,기타 한식,만원 미만,2,,37.5601353,126.9963869
97,시골청국장,서울특별시 중구 다산로28길 16,탕 / 찌개 / 전골,만원 미만,3,,37.5595228,127.0144899
98,파주옥,서울특별시 중구 마른내로2길 23,탕 / 찌개 / 전골,만원 미만,1,,37.5633803,126.9918814
99,신참떡볶이,서울특별시 중구 퇴계로 455,기타 한식,만원 미만,1,,37.5655464,127.0223081
100,바람난수제비,서울특별시 중구 을지로45길 46 패션비즈센터 202호,국수 / 면 요리,만원 미만,2,,37.5663997,127.0122464
101,평화식당,서울특별시 중구 마장로1길 28-19,기타 한식,만원 미만,1,,37.5692779,127.0131434
102,옆터김밥,서울특별시 중구 퇴계로8길 10,기타 한식,만원 미만,2,,37.5588635,126.9798293
103,고흥순대국,서울특별시 중구 동호로14길 24,탕 / 찌개 / 전골,만원 미만,1,,37.5566545,127.0108912
104,주유소식당,서울특별시 중구 창경궁로5길 11,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5670742,126.9973442
105,오복이네곱창,서울특별시 중구 마장로9길 33-10,기타 한식,만원 미만,1,,37.5699687,127.019049
106,슬기분식,서울특별시 중구 동호로10길 17,기타 한식,만원 미만,5,,37.5546929,127.0117524
107,방일해장국,서울특별시 중구 새문안로 32 동양빌딩,탕 / 찌개 / 전골,만원 미만,5,,37.5678674,126.9692324
108,사골해장국,서울특별시 중구 다산로44길 86-3,탕 / 찌개 / 전골,만원 미만,4,,37.5647412,127.0216893
109,국고집,서울특별시 중구 다산로21길 11 1F,탕 / 찌개 / 전골,만원 미만,2,,37.5579452,127.0115917
110,남대문손칼국수,서울특별시 중구 퇴계로52길 1-4 쌍림빌딩 1F,국수 / 면 요리,만원 미만,3,,37.5630357,127.003606
111,청춘식당,서울특별시 중구 청파로 464,기타 한식,만원 미만,1,,37.5607773,126.9682129
112,서울곰탕,서울특별시 중구 장충단로7길 28,탕 / 찌개 / 전골,만원 미만,2,,37.5625646,127.0049114
113,찬청,서울특별시 중구 을지로 281  동대문디자인플라자 B211-1,기타 한식,만원 미만,2,,37.5665256,127.0092236
114,새벽길빨간오뎅,서울특별시 중구 퇴계로 430-1,기타 한식,만원 미만,1,,37.5654546,127.0194897
115,이공김밥,서울특별시 중구 다산로44길 46,기타 한식,만원 미만,2,,37.5650149,127.0194943
116,사랑방칼국수,서울특별시 중구 동호로11길 30,국수 / 면 요리,만원 미만,3,,37.553947,127.0091932
117,무봉리순대국,서울특별시 중구 퇴계로56길 58,탕 / 찌개 / 전골,만원 미만,1,,37.561346,127.0054019
118,이원손칼국수,서울특별시 중구 동호로37길 33-17,국수 / 면 요리,만원 미만,1,,37.5684452,126.9997426
119,꾸이꾸이 맛보쌈,서울특별시 중구 칠패로 36 연세재단봉래빌딩,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5593464,126.9728608
120,동대문엽기떡볶이,서울특별시 중구 다산로 265,기타 한식,만원 미만,3,,37.5666272,127.0158566
121,버거운녀석들,서울특별시 중구 청파로 464 브라운스톤서울 112-1호,기타 한식,만원 미만,4,,37.5607773,126.9682129
122,우리콩두부사랑,서울특별시 중구 동호로10길 8-3,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5543698,127.0120159
123,함흥냉면설렁탕,서울특별시 중구 다산로 133,탕 / 찌개 / 전골,만원 미만,3,,37.5557517,127.010902
124,신당동김밥,서울특별시 중구 퇴계로90길 22,기타 한식,만원 미만,2,,37.5643564,127.0219083
125,현선이네,서울특별시 중구 남대문로10길 17,기타 한식,만원 미만,3,,37.56731380000001,126.9836352
126,장칼국수보쌈,서울특별시 중구 동호로34길 7,국수 / 면 요리,만원 미만,1,,37.5653944,127.0030525
127,신당소머리국밥,서울특별시 중구 퇴계로88길 20,탕 / 찌개 / 전골,만원 미만,1,,37.5647427,127.0208913
128,푸드스토리705,서울특별시 중구 장충단로7길 9-1,기타 한식,만원 미만,1,,37.5622772,127.0057766
129,삼미정,서울특별시 중구 을지로19길 32-6 ,한정식 / 백반 / 정통 한식,만원 미만,2,,37.5679828,126.9958945
130,치킨드새우,서울특별시 중구 퇴계로76길 30  1F,닭 / 오리 요리,만원 미만,1,,37.5639175,127.015178
131,셰프의국수전,서울특별시 중구 필동로 7,국수 / 면 요리,만원 미만,2,,37.5609112,126.9961829
132,이북집찹쌀순대,서울특별시 중구 퇴계로 406-1,기타 한식,만원 미만,2,,37.5652201,127.0166505
133,명품을지순대국,서울특별시 중구 충무로5길 3 1F,탕 / 찌개 / 전골,만원 미만,2,,37.5650147,126.9924004
134,맹산식당,서울특별시 중구 동호로30길 37,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5611508,127.0050083
135,육첩반상,서울특별시 중구 을지로 100,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5656958,126.9884849
136,양재기생태탕,서울특별시 중구 다산로47길 42,탕 / 찌개 / 전골,만원 미만,1,,37.5665785,127.0135888
137,가메골옛날손왕만두,서울특별시 중구 퇴계로85길 1,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5658046,127.0195394
138,나주곰탕,서울특별시 중구 퇴계로 386,탕 / 찌개 / 전골,만원 미만,2,,37.5648248,127.014308
139,우리집칼국수,서울특별시 중구 마른내로 155-1,국수 / 면 요리,만원 미만,1,,37.5648288,127.0054337
140,신의주부대찌개,서울특별시 중구 퇴계로 293-1,탕 / 찌개 / 전골,만원 미만,1,,37.5637782,127.0042614
141,전주순대국,서울특별시 중구 퇴계로84길 6,탕 / 찌개 / 전골,만원 미만,1,,37.5652844,127.0186396
142,떡갈신냉면,서울특별시 중구 다산로 207-11,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5618107,127.0141848
143,수유리우동집,서울특별시 중구 을지로43길 30,기타 한식,만원 미만,2,,37.5674266,127.0074797
144,김삼보,서울특별시 중구 퇴계로27길 48,기타 한식,만원 미만,1,,37.563323,126.991392
145,산정,서울특별시 중구 동호로 288,고기 요리,만원 미만,1,,37.5601815,127.0031185
146,설악추어탕,서울특별시 중구 칠패로 27,탕 / 찌개 / 전골,만원 미만,1,,37.560174,126.9720786
147,청정전문순대국,서울특별시 중구 다산로44길 9,탕 / 찌개 / 전골,만원 미만,1,,37.5649796,127.0174165
148,호반정,서울특별시 중구 퇴계로48길 6,한정식 / 백반 / 정통 한식,만원 미만,3,,37.5623135,127.0004619
149,필동닭칼국수,서울특별시 중구 필동로 15-9,국수 / 면 요리,만원 미만,2,,37.5601867,126.9966012
150,서울만두,서울특별시 중구 장충단로13길 20 현대시티아울렛 B2,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5686986,127.0076666
151,이화수전통육개장,서울특별시 중구 수표로 65,탕 / 찌개 / 전골,만원 미만,2,,37.5670442,126.9893858
152,종점떡볶이,서울특별시 중구 다산로 217-1,기타 한식,만원 미만,1,,37.562616,127.0149155
153,다코기,서울특별시 중구 만리재로 175,닭 / 오리 요리,만원 미만,2,,37.5541807,126.9655288
154,홍수계,서울특별시 중구 을지로5길 26 미래에셋 센터원빌딩 B2,닭 / 오리 요리,만원 미만,1,,37.5673583,126.9851356
155,남문 아바이왕순대탕,서울특별시 중구 퇴계로10길 22-1,탕 / 찌개 / 전골,만원 미만,2,,37.5584698,126.9806734
156,가온칼국수,서울특별시 중구 장충단로13길 20 현대시티타워 9F,국수 / 면 요리,만원 미만,2,,37.5686986,127.0076666
157,유정식당,서울특별시 중구 마장로1길 28-5,해산물 요리,만원 미만,1,,37.5692781,127.0126227
158,원님곰탕,서울특별시 중구 퇴계로34길 16-4,탕 / 찌개 / 전골,만원 미만,2,,37.5601829,126.9930903
159,정동고기마을,서울특별시 중구 세종대로1길 9,고기 요리,만원 미만,1,,37.5581594,126.9726156
160,필동순대국,서울특별시 중구 퇴계로26길 7-6,탕 / 찌개 / 전골,만원 미만,1,,37.5603441,126.9906467
161,돈블리,서울특별시 중구 서소문로9길 28 덕수궁롯데캐슬 201동 128호,기타 한식,만원 미만,1,,37.5637417,126.9704545
162,라튀순,서울특별시 중구 퇴계로 34,기타 한식,만원 미만,1,,37.5572711,126.9765733
163,장안김밥,서울특별시 중구 다산로36길 25,기타 한식,만원 미만,1,,37.5623261,127.0166625
164,별미집닭곰탕,서울특별시 중구 마른내로 61-1,닭 / 오리 요리,만원 미만,1,,37.5644305,126.9946891
165,약수떡볶이,서울특별시 중구 다산로8길 46 1F,기타 한식,만원 미만,1,,37.5523744,127.0119562
166,민속식당,서울특별시 중구 장충단로13길 20  현대시티아울렛 B2,국수 / 면 요리,만원 미만,1,,37.5686986,127.0076666
167,엔돌핀김밥,서울특별시 중구 장충단로13길 43 ,기타 한식,만원 미만,1,,37.5679915,127.0068338
168,제주한라해장,서울특별시 중구 칠패로 27 순화동더샵,탕 / 찌개 / 전골,만원 미만,1,,37.560174,126.9720786
169,동대문엽기떡볶이,서울특별시 중구 을지로 256 1-2F,기타 한식,만원 미만,1,,37.5660126,127.0064842
170,사또집,서울특별시 중구 을지로44길 28,한정식 / 백반 / 정통 한식,만원 미만,2,,37.56487389999999,127.0061847
171,로봇김밥,서울특별시 중구 다동길 46 다동빌딩 1F,기타 한식,만원 미만,2,,37.56782159999999,126.9817119
172,제주은희네해장국,서울특별시 중구 창경궁로5길 5 1F,탕 / 찌개 / 전골,만원 미만,2,,37.5670744,126.9976782
